EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Name,Address,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No.2,Revocation Title,Revocation Description,Published Date,Document Name,Document Size(in KB),Revocated To,Tender Stage
"78,000",No,fixed,,Nil,Nil,23-Sep-2025 10:00 AM,06-Oct-2025 03:30 PM,23-Sep-2025 10:00 AM,06-Oct-2025 03:00 PM,NA ,NA ,23-Sep-2025 10:00 AM,06-Oct-2025 03:00 PM,18-Oct-2025 12:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Betwa, Jhansi||IV Circle Irrigation Works, Jhansi",01/SE-IV/2025-26,2025_UPIDC_1076318_4,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,LOT -04 Renovation work of Service road from Km 4.300 to Km 5.800 of the Khiria Minor in Hamirpur district.,LOT -04 Renovation work of Service road from Km 4.300 to Km 5.800 of the Khiria Minor in Hamirpur district.,Please refer Tender documents. ,NA ,"38,80,000",Civil Works,NA ,Tender,90.0,60.0,RATH,210431.0,NA ,NA ,NA ,"Office of the Superintending Engineer, Irrigation",No ,No,1.0,Fee/PreQual/Technical,.pdf,NIT,"2,460",Nil,Nil,No,1.0,SBI Bank,"Superintending Engineer, Irrigation work VIth Circ","Office of the Superintending Engineer, Irrigation work VIth Circle Jhansi",AOC,BRIJ KUMAR,Internal,BRIJ KUMAR AND JITENDRA KANAUJIYA,Brijesh Kumar,28-Oct-2025 04:58 PM,finsummary_1966088.pdf (434.70 KB),Technical,ALL BIDS ARE ADMITTED,Brijesh Kumar,17-Oct-2025 05:14 PM,,Brijesh Kumar,Internal,Brijesh Kumar and Jitendra Kanaujia,Brijesh Kumar,17-Oct-2025 05:18 PM,18-Oct-2025 12:00 PM,techsummary_1966088.pdf (764.37 KB),Finance,ALL BIDS ARE ADMITTED,Brijesh Kumar,28-Oct-2025 04:52 PM,,BOQ Comparative Chart,"U P Irrigation Department (Civil)||Chief Engineer-Betwa, Jhansi||IV Circle Irrigation Works, Jhansi",2025_UPIDC_1076318_4,01/SE-IV/2025-26,LOT -04 Renovation work of Service road from Km 4.300 to Km 5.800 of the Khiria Minor in Hamirpur district.,1.0,5584663.0,M/S YUVRAJ CONSTRUCTION,INR,"3,249,545.39",1,5586433,Jai Maa Bhawani Construction,06-Oct-2025 10:50 AM,Rejected-Finance,L2,28-Oct-2025 04:58 PM,28-Oct-2025,"INR 3,249,545.39",60.0,Brijesh Kumar,28-Oct-2025 05:13 PM,AOC04.pdf (98.00 KB),AOC,1.0,Tender Revocation,Tender Revocation,17-Oct-2025 01:10 PM,REVOC01SEIV202526.pdf ,47.62,Technical Opening,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5583975,M/S LALLAN SINGH CONTRACTOR PRIVATE LIMITED,06-Oct-2025 11:35 AM,Rejected-Technical,ID-111 and 112 not uploaded so not qualify with eligibility criteria,17-Oct-2025 05:18 PM,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5587481,M/S LODHI ENTERPRISES,06-Oct-2025 02:16 PM,Rejected-Finance,L3,28-Oct-2025 04:58 PM,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5587507,M/S MAA SHARDA CONSTRUCTION AND SUPPLIERS,06-Oct-2025 02:22 PM,Rejected-Finance,L4,28-Oct-2025 04:58 PM,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5584663,M/S YUVRAJ CONSTRUCTION,05-Oct-2025 09:22 PM,Accepted-AOC,L1,28-Oct-2025 05:13 PM,,,,,,,,,,,,,,,AOC
