Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Instrument Type,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage
19-Aug-2025,"INR 12,208,121.5",365.0,ANIL VERMA,19-Aug-2025 02:27 PM,27.pdf (337.00 KB),AOC,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited||EE / PE Jhansi,2025_UPRNS_1015871_2,27/SE/E-TENDER/UPRNSS/2024-25 DATE-01.03.2025,"PROPOSED OF CONSTRUCTION WORK OF GO SANRAKSHAN KENDRA AT RATAHARI, DSTT-JALAUN (U.P.)",1.0,5067295.0,PASHUPATI CONSTRUCTION,INR,"12,208,121.5",1.0,5071440.0,AMETHI CONSTRUCTION,23-Mar-2025 09:58 PM,Rejected-AOC,QUOTED HIGHEST RATES,19-Aug-2025 02:28 PM,Finance,2 BIDS ARE ADMITTED,ANIL VERMA,02-Apr-2025 01:05 PM,,BOQ Comparative Chart,SANTOSH PANDEY,Internal,"JITENDRA SIKARWAR (A.E.), ANIL VERMA (E.E.), ATUL BAJPAI (A.E.), BHUPENDRA KAMUJHIYA (J.E.), SHAKTI KATIYAR (ACCTT.)",ANIL VERMA,29-Mar-2025 01:23 PM,29-Mar-2025 02:00 PM,techsummary_1836902.pdf (1344.47 KB),Technical,2 BIDS ARE ADMITTED,ANIL VERMA,26-Mar-2025 01:42 PM,,SANTOSH PANDEY,Internal,"JITENDRA SIKARWAR (E.E.), ANIL VERMA (E.E.), ATUL BAJPAI (A.E.), BHUPENDRA KANAUJHIYA (J.E.), SHAKTI KATIYAR (ACCTT.)",ANIL VERMA,19-Aug-2025 02:25 PM,finsummary_1836902.pdf (336.95 KB),AOC,"2,596","EXECUTIVE ENGINEER, JHANSI",JHANSI,No,1,DD - Demand Draft,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited||EE / PE Jhansi,27/SE/E-TENDER/UPRNSS/2024-25 DATE-01.03.2025,2025_UPRNS_1015871_2,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,"PROPOSED OF CONSTRUCTION WORK OF GO SANRAKSHAN KENDRA AT RATAHARI, DSTT-JALAUN (U.P.)","PROPOSED OF CONSTRUCTION WORK OF GO SANRAKSHAN KENDRA AT RATAHARI, DSTT-JALAUN (U.P.)",Please refer Tender documents. ,NA ,"1,22,51,000",Civil Works,NA ,Tender,90.0,365.0,JALAUN,285123.0,NA ,NA ,NA ,KANPUR,No ,No,1.0,Fee/PreQual/Technical,.pdf,NIT,SUPERINTENDING ENGINEER,"KANPUR CIRCLE, KANPUR","2,45,100",No,fixed,,"EXECUTIVE ENGINEER, JHANSI",JHANSI,18-Mar-2025 03:36 PM,24-Mar-2025 12:00 PM,18-Mar-2025 03:00 PM,24-Mar-2025 11:00 AM,NA ,NA ,18-Mar-2025 03:00 PM,24-Mar-2025 11:00 AM,29-Mar-2025 02:00 PM,AOC
,,,,,,,,,,,,,,,,2.0,5067295.0,PASHUPATI CONSTRUCTION,21-Mar-2025 07:01 PM,Accepted-AOC,QUOTED LOWEST RATES,19-Aug-2025 02:28 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,2,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,3,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
