Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
EERED,Internal,,Dinesh Singh,18-Aug-2025 04:22 PM,19-Aug-2025 09:00 AM,techsummary_1939375.pdf (93.47 KB),Technical,t,Dinesh Singh,18-Aug-2025 02:13 PM,,21-Aug-2025,"INR 2,223,864.65",90.0,Dinesh Singh,28-Aug-2025 03:50 PM,BL.pdf (93.00 KB),1,5426214,M/S SAI ENTERPRISES,17-Aug-2025 02:15 PM,Rejected-Finance,L2,21-Aug-2025 03:22 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE AGRA,2025_REDUP_1064101_24,461/NIVIDA AGRA/2025-26 dt 18.07.2025,5. Gram karkatpura garhi tulsi me ramotaar ke ghar se bhagwan singh ke ghar ki or CC karya,EERED,Internal,,Dinesh Singh,21-Aug-2025 03:22 PM,finsummary_1939375.pdf (93.47 KB),Finance,f,Dinesh Singh,19-Aug-2025 10:25 AM,,BOQ Comparative Chart,1.0,5436455.0,TANYA CONSTRUCTION,INR,"2,223,864.65",AOC,08-Aug-2025 10:00 AM,18-Aug-2025 12:30 PM,08-Aug-2025 10:00 AM,18-Aug-2025 12:00 PM,NA ,NA ,08-Aug-2025 10:00 AM,18-Aug-2025 12:00 PM,19-Aug-2025 09:00 AM,EERED AGRA,EERED AGRA,1.0,SBI Bank,5. Gram karkatpura garhi tulsi me ramotaar ke ghar se bhagwan singh ke ghar ki or CC karya,1. Gram karkatpura garhi tulsi me ramotaar ke ghar se bhagwan singh ke ghar ki or CC karya MLA Baby Rani Maurya,Please refer Tender documents. ,NA ,,Civil Works,NA ,Tender,90.0,90.0,AGRA,282002.0,NA ,NA ,NA ,EE RED AGRA,No ,No,1,Fee/PreQual/Technical,.pdf,BID,854.0,Nil,Nil,No,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE AGRA,461/NIVIDA AGRA/2025-26 dt 18.07.2025,2025_REDUP_1064101_24,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"44,500",Yes,fixed,,Nil,Nil,AOC
,,,,,,,,,,,,,,,,,,2,5436455,TANYA CONSTRUCTION,16-Aug-2025 01:50 PM,Accepted-AOC,L1,28-Aug-2025 03:50 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,AOC
