Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,Cover No,Cover,Document Type,Description,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
"EX.EN. IRRIGATON BARAUT, EX.EN. IRRIGATION, MZN, EX.EN. ITD, GHAZIABAD",Internal,"EX.EN. IRRIGATON BARAUT, EX.EN. IRRIGATION, MZN, EX.EN. ITD, GHAZIABAD",RAJNEESH KUMAR,04-Oct-2025 03:57 PM,06-Oct-2025 02:00 PM,techsummary_1968424.pdf (391.94 KB),Technical,Bid opening summary,RAJNEESH KUMAR,04-Oct-2025 03:34 PM,technical_1968424.pdf,18-Oct-2025,"INR 296,584.03",20.0,RAJNEESH KUMAR,18-Oct-2025 01:33 PM,FIROZPUR.pdf (779.00 KB),WORK START,"U P Irrigation Department (Civil)||Chief Engineer ( Yamuna) Okhla||S E Drainage Circle Ghaziabad||EE Irrigation Division, Baraut, Baghpat",2025_UPIDC_1077126_20,01/E.E./2025-26,Silt Clearance of Minor Firozpur Dy. From Km 0.000 to Km. 8.547 For Year 2025-26,1,5577793,BHAWNA CONSTRUCTION,03-Oct-2025 08:21 AM,Accepted-AOC,WORK START,18-Oct-2025 01:33 PM,1.0,5577793.0,BHAWNA CONSTRUCTION,INR,"296,584.03","EX.EN. BARAUT, EX.EN. GHAZIABAD, EX.EN. MUZAFFARANAGAR",Internal,"EX.EN. BARAUT, EX.EN. GHAZIABAD, EX.EN. MUZAFFARANAGAR",RAJNEESH KUMAR,18-Oct-2025 01:31 PM,finsummary_1968424.pdf (778.76 KB),Finance,Bid opening summary,RAJNEESH KUMAR,18-Oct-2025 12:51 PM,,BOQ Comparative Chart,AOC,1,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,"Executive Engineer, Irrigation Division, Baraut Ba","OFFICE OF THE EX.EN, IRRIGATION DEPARTMENT BARAUT (BAGHPAT)","1,194",Nil,Nil,No,"8,900",Yes,fixed,,Nil,Nil,1.0,SBI Bank,Silt Clearance of Minor Firozpur Dy. From Km 0.000 to Km. 8.547 For Year 2025-26,Silt Clearance of Minor Firozpur Dy. From Km 0.000 to Km. 8.547 For Year 2025-26,Please refer Tender documents. ,N/A ,"4,45,000",Civil Works - Canal,N/A ,Tender,90.0,20.0,BARAUT,250611.0,NA ,NA ,NA ,"OFFICE OF THE EX.EN, IRRIGATION DEPARTMENT BARAUT",No ,No,26-Sep-2025 10:30 AM,03-Oct-2025 01:00 PM,26-Sep-2025 10:30 AM,03-Oct-2025 11:00 AM,NA ,NA ,26-Sep-2025 10:30 AM,03-Oct-2025 11:00 AM,06-Oct-2025 02:00 PM,"U P Irrigation Department (Civil)||Chief Engineer ( Yamuna) Okhla||S E Drainage Circle Ghaziabad||EE Irrigation Division, Baraut, Baghpat",01/E.E./2025-26,2025_UPIDC_1077126_20,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,AOC
,,,,,,,,,,,,,,,,,,,,,,,2,5573465,RANA BUILDERS,30-Sep-2025 08:37 PM,Rejected-Finance,REJECT,18-Oct-2025 01:31 PM,,,,,,,,,,,,,,,,,,AOC,2,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
