S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Tender Stage,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
1.0,SBI Bank,"3,360",No,fixed,,Nil,Nil,06-Jun-2025 12:00 PM,12-Jun-2025 03:00 PM,06-Jun-2025 12:00 PM,12-Jun-2025 12:00 PM,06-Jun-2025 12:00 PM ,12-Jun-2025 12:00 PM ,06-Jun-2025 12:00 PM,12-Jun-2025 12:00 PM,23-Jun-2025 01:00 PM,590.0,Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,Fee/EMD/Technical,"Maintenance and Misc Works in Resi No.- Sa-16/2 and Sa-16/4 at Canal Colony, Cantt Road, Lucknow. (Lot No.26)","Maintenance and Misc Works in Resi No.- Sa-16/2 and Sa-16/4 at Canal Colony, Cantt Road, Lucknow. (Lot No.26)",Please refer Tender documents. ,NA ,,Civil Works,NA ,Tender,90.0,30.0,canal colony cantt Road,226001.0,NA ,NA ,NA ,canal colony,No ,No,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||VII Circle Irrigation Works, Lucknow||Lucknow Division Sharda Canal Lucknow",01/AEIV/2025-26,2025_UPIDC_1046287_26,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,Assistant Engineer IV,ldsc Lucknow,AOC,1.0,5247095.0,M/S MAHA LAXMI ENTERPRISES,INR,"150,634.4",Deena Nath Maurya AEIV,Internal,D K Singh AEV,deena nath maurya,25-Jun-2025 11:24 AM,finsummary_1900161.pdf (914.43 KB),Finance,Boq Summary,deena nath maurya,23-Jun-2025 03:48 PM,finance_1900161.pdf,BOQ Comparative Chart,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||VII Circle Irrigation Works, Lucknow||Lucknow Division Sharda Canal Lucknow",2025_UPIDC_1046287_26,01/AEIV/2025-26,"Maintenance and Misc Works in Resi No.- Sa-16/2 and Sa-16/4 at Canal Colony, Cantt Road, Lucknow. (Lot No.26)",1,5247095,M/S MAHA LAXMI ENTERPRISES,12-Jun-2025 11:50 AM,Accepted-AOC,L1,21-Oct-2025 02:33 PM,01-Jul-2025,"INR 150,634.4",30.0,deena nath maurya,21-Oct-2025 02:33 PM,agno14.pdf (422.00 KB),AOC,Technical,Summary,deena nath maurya,21-Jun-2025 04:44 PM,technical_1900161.pdf,D N Maurya AEIV,Internal,D K Singh AEV,deena nath maurya,21-Jun-2025 05:38 PM,23-Jun-2025 01:00 PM,techsummary_1900161.pdf (564.77 KB),AOC
,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,2,5246611,M/S MOHD JAVED,12-Jun-2025 02:02 AM,Rejected-AOC,L2,21-Oct-2025 02:33 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,3,5241091,UNIVERSAL ENTERPRISES,10-Jun-2025 10:25 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,21-Jun-2025 04:44 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,4,5246519,vajid ali,12-Jun-2025 12:35 AM,Rejected-AOC,L3,21-Oct-2025 02:33 PM,,,,,,,,,,,,,,,,,,,,AOC
