Name,Address,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
GM(P),YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY,1.0,SBI Bank,"16,500",No,fixed,,Nil,Nil,Providing and laying interlocking tiles at village -Jafrabad (including construction of drain )YEA WC-06,Providing and laying interlocking tiles at village -Jafrabad (including construction of drain )YEA WC-06,Please refer Tender documents. ,NA ,"8,02,867",Civil Works,NA ,Tender,90.0,30.0,YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY,201308.0,NA ,NA ,NA ,YEIDA OFFICE 2ND FLOOR E TENDERING,No ,No,1.0,Fee/PreQual/Technical,.pdf,"FINANCIAL STATEMENT,TURNOVER,GST,PAN,AADHAR,PROP./PRTN./LTD.CO.CERTIFICATE,AUTHORITY LETTER,ETC",Yamuna Expressway Industrial Development Authority,YEA/GM(PROJECT)/2025/1044 DT-09/04/2025,2025_YEIDA_1028281_1,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,15-Apr-2025 06:55 PM,23-Apr-2025 11:00 AM,15-Apr-2025 06:55 PM,21-Apr-2025 05:00 PM,NA ,NA ,15-Apr-2025 06:55 PM,21-Apr-2025 05:00 PM,02-Jun-2025 04:00 PM,840.0,Nil,Nil,No,AOC,Technical,UNDER EVALUATION,BHARAM PAL SINGH,02-Jun-2025 12:22 PM,,Committee,Internal,Committee,BHARAM PAL SINGH,06-Aug-2025 01:52 PM,finsummary_1859066.pdf (784.42 KB),Finance,UNDER EVALUATION,BHARAM PAL SINGH,06-Aug-2025 01:22 PM,,BOQ Comparative Chart,Committee,Internal,Committee,BHARAM PAL SINGH,02-Jun-2025 01:33 PM,02-Jun-2025 04:00 PM,techsummary_1859066.pdf (503.36 KB),06-Aug-2025,"INR 572,363.88",30.0,BHARAM PAL SINGH,06-Aug-2025 01:55 PM,aoc1044_1.pdf (784.00 KB),AOC,Yamuna Expressway Industrial Development Authority,2025_YEIDA_1028281_1,YEA/GM(PROJECT)/2025/1044 DT-09/04/2025,Providing and laying interlocking tiles at village -Jafrabad (including construction of drain )YEA WC-06,1.0,5132910.0,M/S Pawanputra Constructions,INR,"572,363.88",1.0,5134936.0,A.V.S.U. CONSTRUCTION & ENGINEERS CO,21-Apr-2025 03:59 PM,Rejected-Technical,DISQUALIFIED,02-Jun-2025 01:33 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"TENDER FEE,EMD, Rs.100/- NON JUDICIAL STAMP PAPER ALONGWITH Re.1/- REVENUE STAMP",,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,5132910.0,M/S Pawanputra Constructions,19-Apr-2025 09:23 PM,Accepted-AOC,L1,06-Aug-2025 01:55 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,APPENDIX A TO E,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,5133720.0,SAI DEEP CONSTRUCTION,20-Apr-2025 07:56 PM,Rejected-Finance,L2,06-Aug-2025 01:52 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,OTHER REQUISITES AS PER TENDER DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,5129111.0,Vaishali Infra Solutions,17-Apr-2025 01:42 PM,Rejected-Finance,L3,06-Aug-2025 01:52 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,FINANCIALBID,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
