Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Cover No,Cover,Document Type,Description,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage
Interlocking construction work from house of Manohar in the village panchayat Ramuapu majra Basantapur to house of Lal Ram via house of Sanjeev Nishad. Block Nighasan,Interlocking construction work from house of Manohar in the village panchayat Ramuapu majra Basantapur to house of Lal Ram via house of Sanjeev Nishad. Block Nighasan,Please Refer Tender Document ,NA ,"17,71,600",Civil Works,NA ,Tender,90.0,60.0,Lakhimpur Kheri,262701.0,NA ,NA ,NA ,RED Lakhimpur Kheri,No ,No,23-Jun-2025 12:00 PM,28-Jun-2025 12:30 PM,23-Jun-2025 12:00 PM,28-Jun-2025 12:00 PM,NA ,NA ,23-Jun-2025 12:00 PM,28-Jun-2025 12:00 PM,10-Jul-2025 12:00 PM,Hemant Saxena,Executive Engineer Rural Engineering Department Vikas Bhawan Lakhimpur Kheri,1,Fee/PreQual/Technical,.pdf,Technical PDF,1.0,SBI Bank,"36,000",No,fixed,,Nil,Nil,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE KHERI,318_07/MLAY/KHERI/2025-26,2025_REDUP_1050398_1,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,944.0,Nil,Nil,No,AOC,Hemant Saxena,Internal,,Hemant Saxena,11-Jul-2025 09:51 PM,finsummary_1909018.pdf (435.01 KB),Technical,Recommended for Technical Evaluation,Hemant Saxena,29-Jun-2025 03:53 PM,technical_1909018.pdf,Hemant Saxena,Internal,,Hemant Saxena,05-Jul-2025 10:53 PM,10-Jul-2025 12:00 PM,techsummary_1909018.pdf (328.88 KB),Finance,Recommended for Financial Evaluation,Hemant Saxena,11-Jul-2025 09:23 AM,finance_1909018.pdf,BOQ Comparative Chart,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE KHERI,2025_REDUP_1050398_1,318_07/MLAY/KHERI/2025-26,Interlocking construction work from house of Manohar in the village panchayat Ramuapu majra Basantapur to house of Lal Ram via house of Sanjeev Nishad. Block Nighasan,1.0,5273892.0,SANDEEP,INR,"1,769,167",1,5275696,A.K. SHUKLA CONSTRUCTION COMPANY,25-Jun-2025 08:17 PM,Rejected-Finance,2nd Lowest Bidder,11-Jul-2025 09:51 PM,17-Jul-2025,"INR 1,771,646.89",60.0,Hemant Saxena,04-Aug-2025 09:08 AM,AOC_318_07.pdf (283.00 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Bill Of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5273892,SANDEEP,25-Jun-2025 08:32 PM,Accepted-AOC,Accepted,04-Aug-2025 09:08 AM,,,,,,,AOC
