Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Instrument Type,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
13-Aug-2025,"INR 913,714",90.0,Ramesh Bahadur Shahi,13-Aug-2025 04:21 PM,DarauliLOI.pdf (865.00 KB),M/s jai Construction Found L1,1.0,5396753.0,M/S JAI CONSTRUCTION,INR,"913,714",U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Basti,2025_SCIDC_1060801_1,876 /EE Basti /E-Tender /sansad Nidhi Basti /2025-26 Dated 28-07-2025,Construction of Boundary wall and Gate work at Gram Panchayat Darauli Rajsv Gram Pipari Me Ambedkar Park Block Saunghat Distt Basti,1,5397806,AKANKSHA ASSOCIATES,02-Aug-2025 06:26 PM,Rejected-Finance,L2,13-Aug-2025 02:23 PM,Finance,M/S JAI CONSTRUCTION Found L1,Ramesh Bahadur Shahi,13-Aug-2025 02:21 PM,finance_1932307.pdf,BOQ Comparative Chart,Sri ramesh Bahadur Shahi EE,Internal,Attached,Ramesh Bahadur Shahi,08-Aug-2025 02:12 PM,08-Aug-2025 03:00 PM,techsummary_1932307.pdf (593.66 KB),Technical,M/S JAI CONSTRUCTION and M/s AKANKSHA ASSOCIATES Found,Ramesh Bahadur Shahi,08-Aug-2025 02:11 PM,technical_1932307.pdf,Sri Ramesh Bahadur Shahi EE,Internal,Attached,Ramesh Bahadur Shahi,13-Aug-2025 02:23 PM,finsummary_1932307.pdf (496.32 KB),AOC,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Basti,876 /EE Basti /E-Tender /sansad Nidhi Basti /2025-26 Dated 28-07-2025,2025_SCIDC_1060801_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,"18,500",No,fixed,,UPSCIDCO,BASTI,1,FDR - Fixed Deposit,Construction of Boundary wall and Gate work at Gram Panchayat Darauli Rajsv Gram Pipari Me Ambedkar Park Block Saunghat Distt Basti,Construction of Boundary wall and Gate work at Gram Panchayat Darauli Rajsv Gram Pipari Me Ambedkar Park Block Saunghat Distt Basti,As Given in NIT ,NA ,"9,13,897",Civil Works,NA ,Tender,90.0,90.0,Basti,272001.0,"H.No. 1087(2) Malviya road, near Roadways Tiraha,  ","H.No. 1087(2) Malviya road, near Roadways Tiraha, Basti ",02-Aug-2025 12:00 PM ,UPSCIDCO BASTI,No ,No,1,Fee/PreQual/Technical,.pdf,NIT,29-Jul-2025 09:00 AM,05-Aug-2025 02:00 PM,29-Jul-2025 09:00 AM,05-Aug-2025 01:00 PM,29-Jul-2025 09:00 AM ,05-Aug-2025 01:00 PM ,29-Jul-2025 09:00 AM,05-Aug-2025 01:00 PM,08-Aug-2025 03:00 PM,Executive Engineer,"H.No. 1087(2) Malviya road, near Roadways Tiraha, Basti","1,062",UPSCIDCO,BASTI,No,AOC
,,,,,,,,,,,,,,,,2,5396753,M/S JAI CONSTRUCTION,02-Aug-2025 12:04 PM,Accepted-AOC,L1,13-Aug-2025 04:21 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,2,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,AOC
