S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage
1.0,5465950.0,ARTIST BRO,INR,"1,897,815","U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||Irrigation Works Circle, Mathura||UMBGC, khurja",2025_UPIDC_1065054_8,08/E.E./2025-26,Construction of V.R.B.,1,5465950,ARTIST BRO,21-Aug-2025 09:04 PM,Accepted-AOC,Accept,21-Oct-2025 04:02 PM,14-Oct-2025,"INR 1,897,815",90.0,NEERAJ TYAGI,21-Oct-2025 04:02 PM,d61.pdf (927.00 KB),date of start 14.10.2025,NEERAJ KUMAR TYAGI,Internal,NEERAJ KUMAR TYAGI UMESH KEMAR,NEERAJ TYAGI,30-Aug-2025 06:09 PM,03-Sep-2025 11:00 AM,techsummary_1941529.pdf (770.09 KB),Finance,FIANANCIAL REPORT,NEERAJ TYAGI,04-Sep-2025 12:12 PM,finance_1941529.pdf,BOQ Comparative Chart,NEERAJ KUMAR TYAGI,Internal,NEERAJ KUMAR TYAGI UMESH KEMAR,NEERAJ TYAGI,08-Sep-2025 05:53 PM,finsummary_1941529.pdf (195.94 KB),Technical,TECHNICAL REPORT,NEERAJ TYAGI,30-Aug-2025 04:55 PM,technical_1941529.pdf,AOC,"U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||Irrigation Works Circle, Mathura||UMBGC, khurja",08/E.E./2025-26,2025_UPIDC_1065054_8,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,Construction of V.R.B.,Construction of V.R.B.,Please refer Tender documents. ,NA ,"27,50,000",Civil Works,NA ,Tender,90.0,90.0,U.M.B.C.D.G.C. Khurja,203131.0,NA ,NA ,NA ,U.M.B.C.D.G.C. Khurja,No ,No,"1,129",Nil,Nil,No,Executive Engineer,U.M.B.C.D.G.C. Khurja,"55,000",No,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,TENDER DOCUMENT,1.0,SBI Bank,13-Aug-2025 09:00 AM,22-Aug-2025 03:00 PM,13-Aug-2025 09:00 AM,22-Aug-2025 12:00 PM,NA ,NA ,13-Aug-2025 09:00 AM,22-Aug-2025 12:00 PM,03-Sep-2025 11:00 AM,AOC
,,,,,,,,,2,5472130,GOMATINETRA CONSTRUCTIONS,22-Aug-2025 10:43 AM,Rejected-Finance,4,08-Sep-2025 05:53 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Drawing 1,,,,,,,,,,,,AOC
,,,,,,,,,3,5470493,KISAAN EICHER TRACTORS,21-Aug-2025 09:53 PM,Rejected-Finance,5,08-Sep-2025 05:53 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,AOC
,,,,,,,,,4,5466299,M/S PRABHAT CONTRACTOR AND ENGINEERS,21-Aug-2025 10:19 AM,Rejected-Finance,3,08-Sep-2025 05:53 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,5,5471822,M/S SHIVA ENGG AND CONTRACTOR,22-Aug-2025 10:07 AM,Rejected-Finance,5,08-Sep-2025 05:53 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,6,5465083,M/s Virendra Singh Contractor,21-Aug-2025 03:19 PM,Rejected-Finance,2,08-Sep-2025 05:53 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,7,5459847,S F INFRA PROJECTS,21-Aug-2025 07:30 PM,Rejected-Finance,7,08-Sep-2025 05:53 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
