S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Instrument Type,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
1,5407084,M/S SATYAVEER SINGH CONTRACTOR AND SUPPLIER,06-Aug-2025 12:55 PM,Rejected-Finance,Being L2,11-Aug-2025 06:13 PM,1.0,5406783.0,SUDHESH KUMAR,INR,"1,183,682",U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Saharanpur,2025_SCIDC_1059672_2,47/EE/SRE/MZN/E-TENDER/2025-26,"Under Vidhayak Nidhi Yojna (Shri Mithlesh Pal ji, MLA) Construction of C.C. Road and Drain work from Sri Vikram Saini Ex MLA Farm to Mohalla Side at Vill Kawaal Block Jansath District- Muzaffarnagar",18-Aug-2025,"INR 1,183,682",90.0,Vinod Kumar Kardam,11-Aug-2025 06:15 PM,aoc.pdf (529.00 KB),AWARD OF CONTRACT for Construction of C.C. Road and Drain work from Sri Vikram Saini Ex MLA Farm to Mohalla Side at Vill Kawaal Block Jansath District- Muzaffarnagar,Executive Engineer,Internal,"Vinod Kumar Kardam - Executive Engineer, Arun Kumar - Executive Engineer, Mool Chandra - Assistant Account officer",Vinod Kumar Kardam,11-Aug-2025 06:13 PM,finsummary_1935599.pdf (338.89 KB),Technical,Technical Evaluation Summary,Vinod Kumar Kardam,07-Aug-2025 05:49 PM,technical_1935599.pdf,Executive Engineer,Internal,"Vinod Kumar Kardam - Executive Engineer, Arun Kumar - Executive Engineer, Mool Chandra - Assistant Account officer",Vinod Kumar Kardam,07-Aug-2025 05:51 PM,08-Aug-2025 10:00 AM,techsummary_1935599.pdf (338.89 KB),Finance,Financial Evaluation Summary,Vinod Kumar Kardam,11-Aug-2025 06:10 PM,finance_1935599.pdf,BOQ Comparative Chart,AOC,"Under Vidhayak Nidhi Yojna (Shri Mithlesh Pal ji, MLA) Construction of C.C. Road and Drain work from Sri Vikram Saini Ex MLA Farm to Mohalla Side at Vill Kawaal Block Jansath District- Muzaffarnagar","Under Vidhayak Nidhi Yojna (Shri Mithlesh Pal ji, MLA) Construction of C.C. Road and Drain work from Sri Vikram Saini Ex MLA Farm to Mohalla Side at Vill Kawaal Block Jansath District- Muzaffarnagar",Please refer Tender documents. ,NA ,"11,84,275",Civil Works,NA ,Tender,90.0,90.0,District Muzaffarnagar,251001.0,NA ,NA ,NA ,Executive Engineer office Saharanpur,No ,No,"1,652",UPSCIDCO,MUZAFFARNAGAR,No,1.0,RTGS - RTGS Payment,Executive Engineer,"Executive Engineer office Saharanpur - H.No.-36 Surya Nagar, Near State Bank Colony, Delhi Road Saharanpur",02-Aug-2026 12:43 PM,07-Aug-2025 12:00 PM,02-Aug-2025 11:00 AM,07-Aug-2025 11:00 AM,NA ,NA ,02-Aug-2025 11:00 AM,07-Aug-2025 11:00 AM,08-Aug-2025 10:00 AM,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Saharanpur,47/EE/SRE/MZN/E-TENDER/2025-26,2025_SCIDC_1059672_2,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,1,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,"24,000",No,fixed,,UPSCIDCO,MUZAFFARNAGAR,AOC
2,5406783,SUDHESH KUMAR,06-Aug-2025 11:19 AM,Accepted-AOC,Being L1,11-Aug-2025 06:15 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Finance,,,,,,,AOC
