Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Instrument Type,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Tender Stage
22-Jul-2025,"INR 1,159,578",60.0,Avdhesh kumar Verma,12-Aug-2025 05:34 PM,019NIT42WOJPN.pdf (335.00 KB),LOI OF WORK,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Etah,2025_SCIDC_1055902_1,019/EE/JPN/NIDHI/2025-26 Dt. 10-07-2025,"Construction work of 120.00 m interlocking road and 240.00 m drain from main road towards Mehndi Hasan house in village Sikandarpur, Block-AMROHA, District-AMROHA (NIDHI WORK)",1.0,5340240.0,M/S PRADEEP KUMAR CONTRACTOR,INR,"1,158,998.21",1,5344296,M A ENTERPRISES,16-Jul-2025 11:30 PM,Rejected-Finance,AMOUNT IS HIGH,22-Jul-2025 04:15 PM,Technical,TECHNICAL REPORT,Avdhesh kumar Verma,21-Jul-2025 11:47 AM,technical_1921315.pdf,AVDHESH KUMAR VERMA -E.E,Internal,"1-AVDHESH KUMAR VERMA -E.E, 2-HARINDRA KUMAR(EL.) A.E, 3-MOOL CHANDRA-AAO",Avdhesh kumar Verma,22-Jul-2025 04:15 PM,finsummary_1921315.pdf (1913.63 KB),Finance,FINANCIAL REPORT,Avdhesh kumar Verma,22-Jul-2025 03:50 PM,,BOQ Comparative Chart,AVDHESH KUMAR VERMA -E.E,Internal,"1-AVDHESH KUMAR VERMA -E.E, 2-HARINDRA KUMAR(EL.) A.E, 3-MOOL CHANDRA-AAO",Avdhesh kumar Verma,21-Jul-2025 12:11 PM,21-Jul-2025 12:15 PM,techsummary_1921315.pdf (358.83 KB),AOC,1,Fee/PreQual/Technical,.pdf,TENDER NOTICE,10-Jul-2025 03:00 PM,17-Jul-2025 11:00 AM,10-Jul-2025 03:00 PM,17-Jul-2025 10:00 AM,NA ,NA ,10-Jul-2025 03:00 PM,17-Jul-2025 10:00 AM,21-Jul-2025 12:15 PM,1,FDR - Fixed Deposit,"1,652",U.P. STATE CONST. AND INFRA. DEVELOPMENT CORP. LTD,MORADABAD,No,"24,000",No,fixed,,U.P. STATE CONST. AND INFRA. DEVELOPMENT CORP. LTD,MORADABAD,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Etah,019/EE/JPN/NIDHI/2025-26 Dt. 10-07-2025,2025_SCIDC_1055902_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,"Construction work of 120.00 m interlocking road and 240.00 m drain from main road towards Mehndi Hasan house in village Sikandarpur, Block-AMROHA, District-AMROHA (NIDHI WORK)","Construction work of 120.00 m interlocking road and 240.00 m drain from main road towards Mehndi Hasan house in village Sikandarpur, Block-AMROHA, District-AMROHA (NIDHI WORK)",Please refer Tender documents. ,NA ,"11,59,578",Civil Works - Roads,NA ,Tender,60.0,60.0,AMROHA,244251.0,NA ,NA ,NA ,"E.E. OFFICE , UPSCIDCO, MORADABAD",No ,No,"E.E., UPSCIDCO, AMROHA","E.E. OFFICE, UP STATE CONSTRUCTION AND INFRASTRUCTURE DEVELOPMENT CORPORATION LTD., SAMAJ KALYAN CAMPUS, KANTH ROAD, MORADABAD",AOC
,,,,,,,,,,,,,,,,2,5340240,M/S PRADEEP KUMAR CONTRACTOR,17-Jul-2025 08:54 AM,Accepted-AOC,AMOUNT IS LOWEST,12-Aug-2025 05:34 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2,Finance,.xls,PRICE BID,,,,,,,,,,2,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
