Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
28-Jul-2025,"INR 151,352.27",30.0,deena nath maurya,24-Oct-2025 11:29 AM,agno41.pdf (332.00 KB),AOC,Technical,Summary,deena nath maurya,18-Jul-2025 11:55 AM,technical_1920312.pdf,D N Murya AEIV,Internal,D K Singh AEV,deena nath maurya,18-Jul-2025 01:14 PM,21-Jul-2025 01:00 PM,techsummary_1920312.pdf (914.43 KB),Finance,Summary,deena nath maurya,21-Jul-2025 03:07 PM,finance_1920312.pdf,BOQ Comparative Chart,D N Murya AEIV,Internal,D K Singh AEV,deena nath maurya,21-Jul-2025 04:19 PM,finsummary_1920312.pdf (914.43 KB),1.0,5325351.0,M/S M. K. CONSTRUCTION,INR,"151,352.27",1,5325325,M/S ASHOKA ENTERPRISES,15-Jul-2025 10:06 AM,Rejected-AOC,L2,24-Oct-2025 11:29 AM,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||VII Circle Irrigation Works, Lucknow||Lucknow Division Sharda Canal Lucknow",2025_UPIDC_1055385_13,02/AEIV/2025-26,"Maintenance and Repairing of Type-IV Residence No 11/1 at New Parikalp Vihar Colony, Telibagh, Lucknow.(Lot No.13)",AOC,"3,300",No,fixed,,Nil,Nil,590.0,Nil,Nil,No,09-Jul-2025 12:00 PM,15-Jul-2025 03:00 PM,09-Jul-2025 12:00 PM,15-Jul-2025 12:00 PM,09-Jul-2025 12:00 PM ,15-Jul-2025 12:00 PM ,09-Jul-2025 12:00 PM,15-Jul-2025 12:00 PM,21-Jul-2025 01:00 PM,1,Fee/PreQual/Technical,.pdf,Fee/EMD/Technical,"Maintenance and Repairing of Type-IV Residence No 11/1 at New Parikalp Vihar Colony, Telibagh, Lucknow.(Lot No.13)","Maintenance and Repairing of Type-IV Residence No 11/1 at New Parikalp Vihar Colony, Telibagh, Lucknow.(Lot No.13)",Please refer Tender documents. ,NA ,,Civil Works,NA ,Tender,90.0,30.0,new Parikalp Vihar colony,226002.0,NA ,NA ,NA ,canal Colony,No ,No,1.0,SBI Bank,Assistant Engineer IV,LDSC Lucknow,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||VII Circle Irrigation Works, Lucknow||Lucknow Division Sharda Canal Lucknow",02/AEIV/2025-26,2025_UPIDC_1055385_13,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5325351,M/S M. K. CONSTRUCTION,15-Jul-2025 10:09 AM,Accepted-AOC,L1,24-Oct-2025 11:29 AM,,,,,AOC,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
