Cover No,Cover,Document Type,Description,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,"FINANCIAL STATEMENT,TURNOVER,GST,PAN,AADHAR,PROP./PRTN./LTD.CO.CERTIFICATE,AUTHORITY LETTER,ETC",GM(P),YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY,"Maintenance of panchayat ghar for E-Library in village Dyanatpur and sahab nagar ,YEA WC-06","Maintenance of panchayat ghar for E-Library in village Dyanatpur and sahab nagar ,YEA WC-06",Please refer Tender documents. ,NA ,"36,87,751",Civil Works,NA ,Tender,90.0,120.0,YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY,201308.0,NA ,NA ,NA ,YEIDA 2nd FLOOR TENDER CELL,No ,No,Yamuna Expressway Industrial Development Authority,YEA/GM(PROJECT)/2025/1044 DT-09/04/2025,2025_YEIDA_1028281_22,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,"81,800",No,fixed,,Nil,Nil,17-Apr-2025 06:55 PM,08-May-2025 11:00 AM,17-Apr-2025 06:55 PM,06-May-2025 05:00 PM,NA ,NA ,17-Apr-2025 06:55 PM,06-May-2025 05:00 PM,11-Jun-2025 11:00 AM,1.0,Corrigendum,Date,,1.0,SBI Bank,"1,000",Nil,Nil,No,AOC,1.0,5151863.0,M/S S M CONSTRUCTION,INR,"4,027,616.28",Finance,EVALUATION,NITENDRA KUMAR ADARSH,25-Jun-2025 01:41 PM,,BOQ Comparative Chart,Committee,Internal,Committee,BHARAM PAL SINGH,30-Jun-2025 02:47 PM,finsummary_1861294.pdf (71.42 KB),Yamuna Expressway Industrial Development Authority,2025_YEIDA_1028281_22,YEA/GM(PROJECT)/2025/1044 DT-09/04/2025,"Maintenance of panchayat ghar for E-Library in village Dyanatpur and sahab nagar ,YEA WC-06",1,5149930,KP CONST. CO.,28-Apr-2025 04:17 PM,Rejected-Technical,DISQUALIFIED,10-Jun-2025 04:10 PM,Committee,Internal,Committee,NITENDRA KUMAR ADARSH,10-Jun-2025 04:10 PM,11-Jun-2025 11:00 AM,techsummary_1861294.pdf (502.84 KB),30-Jun-2025,"INR 4,027,616.28",120.0,BHARAM PAL SINGH,14-Aug-2025 02:06 PM,aoc1044_22.pdf (843.00 KB),aoc,Technical,UNDER EVALUATION,NITENDRA KUMAR ADARSH,10-Jun-2025 03:34 PM,,AOC
,,.pdf,"TENDER FEE,EMD, Rs.100/- NON JUDICIAL STAMP PAPER ALONGWITH Re.1/- REVENUE STAMP",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,2,5172303,KWALITY INFRASTRUCTURE PVT LTD,06-May-2025 03:55 PM,Rejected-Technical,DISQUALIFIED,10-Jun-2025 04:10 PM,,,,,,,,,,,,,,,,,,,,AOC
,,.pdf,APPENDIX A TO E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,3,5171913,M/S Shokeen Construction,06-May-2025 03:36 PM,Rejected-Finance,L3,30-Jun-2025 02:47 PM,,,,,,,,,,,,,,,,,,,,AOC
,,.pdf,OTHER REQUISITES AS PER TENDER DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,4,5151863,M/S S M CONSTRUCTION,06-May-2025 03:49 PM,Accepted-AOC,L1,14-Aug-2025 02:06 PM,,,,,,,,,,,,,,,,,,,,AOC
2.0,Finance,.xls,FINANCIALBID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,5,5172093,RIVER EDGE CONSTRUCTION,06-May-2025 03:32 PM,Rejected-Finance,L2,30-Jun-2025 02:47 PM,,,,,,,,,,,,,,,,,,,,AOC
