Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Stage
15-Oct-2025,"INR 44,473,121",180.0,CHANDRABHAN YADAV,17-Oct-2025 03:54 PM,05.pdf (323.00 KB),AOC,U P Irrigation Department (Civil)||Chief Engineer ( Yamuna) Okhla||S E Irrigation works Circle Saharanpur,2025_UPIDC_1074200_5,02/SE/SRE/2025-26,Lot-05,1.0,5552056.0,MAA GAYATRI ASSOCIATES,INR,"44,473,121",1,5546405,C P Systems Pvt Ltd,20-Sep-2025 05:25 PM,Rejected-Technical,DISQUALIFIED,29-Sep-2025 07:31 PM,Finance,SUMMARY UPLOAD IN FINANCIAL EVALUATION,CHANDRABHAN YADAV,15-Oct-2025 04:34 PM,,BOQ Comparative Chart,"C.B.YADAV, SE",Internal,"B.P.SINGH, SE, VIVEK VARSHNEY, EE",CHANDRABHAN YADAV,29-Sep-2025 07:31 PM,03-Oct-2025 02:00 PM,techsummary_1961523.pdf (612.06 KB),Technical,Summary Upload in Technical Evaluation,CHANDRABHAN YADAV,29-Sep-2025 07:02 PM,,"C.B.YADAV,SE",Internal,"B.P.SINGH, SE, VIVEK VARSHNEY, EE",CHANDRABHAN YADAV,15-Oct-2025 05:01 PM,finsummary_1961523.pdf (261.47 KB),AOC,Lot-05,RESTORATION OF INTERNAL SECTION AND REPAIRING OF DAMAGED PUCCA WORK ON E.Y.C FROM KM 90.104 TO KM 112.00 IN DISTT. SHAMLI AND BAGHPAT,Please refer Tender documents. ,NA ,"5,40,00,000",Civil Works,NA ,Tender,90.0,180.0,SHAMLI,247776.0,OFFICE OF THE SE IWC DEHRADUN ROAD SAHARANPUR ,OFFICE OF THE SE IWC DEHRADUN ROAD SAHARANPUR ,20-Sep-2025 03:00 PM ,OFFICE OF THE SE IWC SAHARANPUR,No ,No,"2,714",Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,Tender Documents,U P Irrigation Department (Civil)||Chief Engineer ( Yamuna) Okhla||S E Irrigation works Circle Saharanpur,02/SE/SRE/2025-26,2025_UPIDC_1074200_5,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,"10,80,000",No,fixed,,Nil,Nil,16-Sep-2025 01:00 PM,23-Sep-2026 05:10 PM,16-Sep-2025 01:00 PM,22-Sep-2025 05:00 PM,NA ,NA ,16-Sep-2025 01:00 PM,22-Sep-2025 05:00 PM,03-Oct-2026 05:10 PM,SE IWC SAHARANPUR,OFFICE OF THE SE IWC SAHARANPUR,1.0,Other,Other,,1.0,SBI Bank,AOC
,,,,,,,,,,,,,,,,2,5551772,GSB DEVELOPERS PRIVATE LIMITED,22-Sep-2025 12:35 PM,Rejected-AOC,L3,17-Oct-2025 03:54 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,3,5552056,MAA GAYATRI ASSOCIATES,22-Sep-2025 04:25 PM,Accepted-AOC,L1,17-Oct-2025 03:54 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,4,5546331,M/S PARBHAT ENTERPRISES,22-Sep-2025 01:58 PM,Rejected-AOC,L2,17-Oct-2025 03:54 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,5,5546145,M/S SHIV SHAKTI CONSTRUCTION,22-Sep-2025 04:13 PM,Rejected-AOC,L4,17-Oct-2025 03:54 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,6,5545207,SHRI SAI CONSTRUCTION,21-Sep-2025 10:12 AM,Rejected-AOC,L5,17-Oct-2025 03:54 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
