Type :,Summary :,Updated By :,Updated On :,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage,Name,Address,S.No,Bank Name,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
Technical,As per tender notice,SUNIL KUMAR,04-Oct-2025 05:23 PM,,29-Oct-2025,"INR 1,090,800",30.0,SUNIL KUMAR,29-Oct-2025 03:02 PM,18.pdf (592.00 KB),Executive Engineer,Internal,Ae Accountant clerk,SUNIL KUMAR,04-Oct-2025 05:52 PM,06-Oct-2025 03:00 PM,techsummary_1966224.pdf (524.03 KB),1,5570749,AK ENTERPRISES,29-Sep-2025 02:55 PM,Accepted-AOC,L1,29-Oct-2025 03:02 PM,"U P Irrigation Department (Civil)||Chief Engineer-Ram Ganga, Kanpur||Irrigation Works Circle, Etawah||Irrigation Construction Division Firozabad",2025_UPIDC_1076272_18,03/EE/2025-26,Restoration service road from km 1.500 to 3.520 at Mushtafabad Dy,Finance,As per Tender Notice,SUNIL KUMAR,06-Oct-2025 05:23 PM,,BOQ Comparative Chart,Executive Engineer,Internal,Ae Accountant Clerk,SUNIL KUMAR,09-Oct-2025 01:06 PM,finsummary_1966224.pdf (23.07 KB),1.0,5570749.0,AK ENTERPRISES,INR,"1,090,800",AOC,Executive Engineer,ICD Firozabad Hq Shikohabad,1.0,SBI Bank,1,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,23-Sep-2025 11:30 AM,29-Sep-2025 04:00 PM,23-Sep-2025 11:30 AM,29-Sep-2025 03:00 PM,NA ,NA ,23-Sep-2025 11:30 AM,29-Sep-2025 03:00 PM,06-Oct-2025 03:00 PM,"2,10,000",No,fixed,,Nil,Nil,354.0,Nil,Nil,No,"U P Irrigation Department (Civil)||Chief Engineer-Ram Ganga, Kanpur||Irrigation Works Circle, Etawah||Irrigation Construction Division Firozabad",03/EE/2025-26,2025_UPIDC_1076272_18,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,Restoration service road from km 1.500 to 3.520 at Mushtafabad Dy,Restoration service road from km 1.500 to 3.520 at Mushtafabad Dy,Please refer tender documents ,NA ,,Civil Works - Canal,NA ,Tender,90.0,30.0,Mushtafabad Dy,283141.0,NA ,NA ,NA ,Shikohabad,No ,No,AOC
,,,,,,,,,,,,,,,,,,2,5571456,M/s BHEESHAM PAL CONSTRUCTION,29-Sep-2025 02:29 PM,Rejected-Finance,L2,09-Oct-2025 01:06 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,2,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
