Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Tender Stage
Sujit Kumar Sinha,Internal,,Sujit Kumar Sinha,07-Aug-2025 03:11 PM,08-Aug-2025 12:00 PM,techsummary_1929144.pdf (373.82 KB),Technical,Technical bid open,Sujit Kumar Sinha,05-Aug-2025 03:59 PM,technical_1929144.pdf,08-Aug-2025,"INR 235,957.52",180.0,Sujit Kumar Sinha,21-Aug-2025 01:56 PM,balaji.pdf (95.00 KB),Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE DEVIPATAN CIRCLE||EE BAHRAICH,2025_REDUP_1059289_26,"398/RED/E-Tender(10)/2025-26, Dt. 04.07.2025",G.P. Bankuri ke majra Bhatpurwa me Durga Pooja Sthan Kuan ke paas ek Highmask Light_26,1,5397530,M/S SHRI BALAJI CONSTRUCTIONS,03-Aug-2025 04:00 PM,Accepted-AOC,AOC,21-Aug-2025 01:56 PM,1.0,5397530.0,M/S SHRI BALAJI CONSTRUCTIONS,INR,"235,957.52",Finance,Financial bid open,Sujit Kumar Sinha,08-Aug-2025 02:42 PM,finance_1929144.pdf,BOQ Comparative Chart,Sujit Kumar Sinha,Internal,,Sujit Kumar Sinha,08-Aug-2025 05:18 PM,finsummary_1929144.pdf (70.45 KB),AOC,1,Fee/PreQual/Technical,.pdf,Technical bid document,596.0,Nil,Nil,No,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE DEVIPATAN CIRCLE||EE BAHRAICH,"398/RED/E-Tender(10)/2025-26, Dt. 04.07.2025",2025_REDUP_1059289_26,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,Executive Engineer,"Office of the Executive Engineer, R.E.D. Bahraich",G.P. Bankuri ke majra Bhatpurwa me Durga Pooja Sthan Kuan ke paas ek Highmask Light_26,G.P. Bankuri ke majra Bhatpurwa me Durga Pooja Sthan Kuan ke paas ek Highmask Light_26,Please refer Tender documents. ,NA ,"2,00,000",Civil Works,NA ,Tender,90.0,180.0,Bahraich,271801.0,"Office of the Executive Engineer, R.E.D. Bahraich ","Office of the Executive Engineer, R.E.D. Bahraich ",25-Jul-2026 01:16 AM ,"Office of the Executive Engineer, R.E.D. Bahraich",No ,No,"4,000",No,fixed,,Nil,Nil,24-Jul-2026 01:16 AM,05-Aug-2025 12:30 PM,24-Jul-2025 12:00 PM,04-Aug-2025 12:00 PM,NA ,NA ,24-Jul-2025 12:00 PM,04-Aug-2025 12:00 PM,08-Aug-2025 12:00 PM,1.0,SBI Bank,AOC
,,,,,,,,,,,,,,,,,,,,,,2,5398427,SAROJNI DEVI,03-Aug-2025 05:29 PM,Rejected-Finance,High,08-Aug-2025 05:18 PM,,,,,,,,,,,,,,,,,,AOC,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
