Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,S.No,Instrument Type,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
UP Cooperative Bank Ltd.||Moradabad Zila Sahkari Bank Ltd. Moradabad,2025_UPCBL_1045930_1,Stationery Items/571/Nazir/2025-26,PRINTING ALL STAIONERY,1.0,5248512.0,N.P.ENTERPRISES,INR,"551,830",1,5249340,DEEPIKA PRINTING PRESS,14-Jun-2025 09:45 AM,Accepted-AOC,ITEM WISE ORDER,11-Aug-2025 05:08 PM,12-Aug-2025,"INR 960,117.4",30.0,Ram Khelawan Kushwaha,11-Aug-2025 05:08 PM,PO.pdf (1270.00 KB),PO ITEM WISE SS ENTERPRISES-359757.40 NP ENTERPRISES-551830.00 DEEPIKA PRINTING PRESS-48530.00,CEO,Internal,,Ram Khelawan Kushwaha,11-Aug-2025 05:03 PM,finsummary_1898980.pdf (325.88 KB),Technical,Physical Documents opened all commeetti member,Ram Khelawan Kushwaha,08-Aug-2025 02:39 PM,technical_1898980.pdf,CEO,Internal,,Ram Khelawan Kushwaha,08-Aug-2025 02:52 PM,08-Aug-2025 03:30 PM,techsummary_1898980.pdf (344.93 KB),Finance,OPEN IN FRONT OF ALL COMMEETEE MEMBERS,Ram Khelawan Kushwaha,11-Aug-2025 04:51 PM,finance_1898980.pdf,BOQ Comparative Chart,AOC,1.0,DD - Demand Draft,06-Jun-2025 10:00 AM,16-Jun-2025 10:00 AM,06-Jun-2025 10:00 AM,16-Jun-2025 09:00 AM,NA ,NA ,06-Jun-2025 10:00 AM,16-Jun-2025 09:00 AM,08-Aug-2025 03:30 PM,UP Cooperative Bank Ltd.||Moradabad Zila Sahkari Bank Ltd. Moradabad,Stationery Items/571/Nazir/2025-26,2025_UPCBL_1045930_1,Yes,Open Tender,Item Wise,Goods,2.0,No,No,Offline,No,No,No,CEO,"MORADABAD ZILA SAHKARI BANK LTD. MORADABAD, COURT ROAD, NEAR BALA JI MANDIR, MORADABAD",590.0,MORADABAD ZILA SAHKARI BANK LTD.,MORADABAD,No,"25,000",No,fixed,,MORADABAD ZILA SAHKARI BANK LTD.,MORADABAD,1.0,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,PRINTING ALL STAIONERY,PRINTING ALL STAIONERY ITEM WISE,Please refer Tender documents. ,NA ,,Miscellaneous,NA ,Tender,90.0,30.0,MORADABAD ZILA SAHKARI BANK LTD. MORADABAD,244001.0,NA ,NA ,NA ,MORADABAD ZILA SAHKARI BANK LTD. MORADABAD,No ,No,AOC
,,,,2.0,5249340.0,DEEPIKA PRINTING PRESS,INR,"48,530",2,5250655,NIRBHAY OFFSET PRESS,16-Jun-2025 07:44 AM,Not Admitted-Fee/PreQual/Technical,Others-Offline Doucment not Received till date,08-Aug-2025 02:39 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Finance/BOQ,,,,,,,,,,,,,,,,,,,AOC
,,,,3.0,5251653.0,S.S. ENTERPRISES,INR,"359,757.4",3,5248512,N.P.ENTERPRISES,13-Jun-2025 12:06 PM,Accepted-AOC,ITEM WISE ORDER,11-Aug-2025 05:08 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,4,5251653,S.S. ENTERPRISES,16-Jun-2025 06:08 AM,Accepted-AOC,ITEM WISE ORDER,11-Aug-2025 05:08 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
