S.No,Revocation Title,Revocation Description,Published Date,Document Name,Document Size(in KB),Revocated To,S.No.1,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.2,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Tender Stage
1.0,Tender Revocation,Tender Revocation,31-Jul-2025 06:23 PM,KANDHARPURTECHNICAL.pdf ,721.01,Technical Opening,1.0,5362150.0,M/S SURYA INFRATECH,INR,"69,928,880",UP Police Awas Nigam Limited||UP Police Awas Nigam Ltd HQ Lucknow,2025_UPPAN_1055733_1,"1752/PAN/ET/25-26, DT. 08-07-2025",CONSTRUCTION OF ADMINISTRATIVE BUILDING FOR THANA KANDHARAPUR DISTT AZAMGARH U.P.,1,5338877,MISHRA AND SONS REALCON PRIVATE LIMITED,23-Jul-2025 12:26 PM,Rejected-Finance,L2,07-Aug-2025 11:53 AM,18-Aug-2025,"INR 69,928,880",540.0,Sanjeev Saxena,21-Aug-2025 12:03 PM,KANDHARPURLOA.pdf (73.00 KB),L1,SANJEEV SAXENA,Internal,SHAMSHAD AHMED MANOJ KUMAR JOSHI,Sanjeev Saxena,31-Jul-2025 06:55 PM,01-Aug-2025 11:00 AM,techsummary_1920825.pdf (736.48 KB),Finance,all bidder admitted,Manoj Kumar Joshi,07-Aug-2025 11:50 AM,,BOQ Comparative Chart,SANJEEV SAXENA,Internal,SHAMSHAD AHMED MANOJ KUMAR JOSHI,Manoj Kumar Joshi,07-Aug-2025 11:53 AM,finsummary_1920825.pdf (73.19 KB),Technical,ALL BIDDER ADMITTED,Sanjeev Saxena,31-Jul-2025 06:52 PM,,AOC,"8,850",Nil,Nil,No,SANJEEV SAXENA,U.P. Police Awas Nigam Ltd. Lucknow,09-Jul-2025 05:00 PM,24-Jul-2025 11:30 AM,09-Jul-2025 05:00 PM,23-Jul-2025 05:00 PM,NA ,NA ,09-Jul-2025 05:00 PM,23-Jul-2025 05:00 PM,01-Aug-2025 11:00 AM,CONSTRUCTION OF ADMINISTRATIVE BUILDING FOR THANA KANDHARAPUR DISTT AZAMGARH U.P.,CONSTRUCTION OF ADMINISTRATIVE BUILDING FOR THANA KANDHARAPUR DISTT AZAMGARH U.P.,Please refer Tender documents. ,NA ,"7,13,56,000",Civil Works,NA ,Tender,90.0,540.0,THANA KANDHARAPUR DISTT AZAMGARH U.P.,276135.0,NA ,NA ,NA ,U.P. Police Awas Nigam Ltd. Lucknow,No ,No,1.0,SBI Bank,"14,27,000",No,fixed,,Nil,Nil,UP Police Awas Nigam Limited||UP Police Awas Nigam Ltd HQ Lucknow,"1752/PAN/ET/25-26, DT. 08-07-2025",2025_UPPAN_1055733_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,TENDER DOCUMENT,AOC
,,,,,,,,,,,,,,,,2,5362150,M/S SURYA INFRATECH,23-Jul-2025 03:04 PM,Accepted-AOC,L1,21-Aug-2025 12:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,AOC
,,,,,,,,,,,,,,,,3,5368348,Shreyansh Trading And Constructions Pvt Ltd,23-Jul-2025 01:10 PM,Rejected-Finance,L3,07-Aug-2025 11:53 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,4,5332547,S V R A Infrastructure,21-Jul-2025 01:37 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,31-Jul-2025 06:52 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
