Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage
vivek varshney,Internal,subhas chandra,vivek varshney,08-Oct-2025 08:34 PM,09-Oct-2025 09:00 AM,techsummary_1965465.pdf (390.77 KB),24-Oct-2025,"INR 1,122,817.4",15.0,vivek varshney,24-Oct-2025 11:35 AM,L1.pdf (621.00 KB),AOC,Technical,test,vivek varshney,08-Oct-2025 07:53 PM,,1.0,5574661.0,M/S N.P. CONSTRUCTION CO.,INR,"1,122,817.4",PARVEEN JOSIA,Internal,VIVEK VARSHNEY,vivek varshney,24-Oct-2025 11:29 AM,finsummary_1965465.pdf (620.75 KB),Finance,TECH,vivek varshney,24-Oct-2025 11:23 AM,,BOQ Comparative Chart,1,5574402,M/S JAI HANUMAN CONTRACTOR,30-Sep-2025 10:06 PM,Rejected-Technical,rej,08-Oct-2025 08:34 PM,U P Irrigation Department (Civil)||Chief Engineer ( Yamuna) Okhla||S E Irrigation works Circle Saharanpur||E E L D E Yamuna Canal Prabudhnagar(Muzaffarnagar),2025_UPIDC_1076067_18,04/EE/2025-26,SILT CLEARANCE OF LOI DY. FROM KM. 0.000 TO KM. 23.701,AOC,"1,27,000",No,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,Technical Docoments,944.0,Nil,Nil,No,U P Irrigation Department (Civil)||Chief Engineer ( Yamuna) Okhla||S E Irrigation works Circle Saharanpur||E E L D E Yamuna Canal Prabudhnagar(Muzaffarnagar),04/EE/2025-26,2025_UPIDC_1076067_18,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,EE Lower Division Yamuna Canal Shamli,EE Lower Division Yamuna Canal Office Shamli,1.0,SBI Bank,SILT CLEARANCE OF LOI DY. FROM KM. 0.000 TO KM. 23.701,SILT CLEARANCE OF LOI DY. FROM KM. 0.000 TO KM. 23.701,Please refer Tender documents. ,NA ,,Civil Works - Canal,NA ,Tender,90.0,NA ,Shamli,247776.0,NA ,NA ,NA ,EE Lower Division Yamuna Canal Office Shamli,No ,No,22-Sep-2025 11:00 AM,01-Oct-2025 12:30 PM,22-Sep-2025 11:00 AM,01-Oct-2025 11:00 AM,NA ,NA ,22-Sep-2025 11:00 AM,01-Oct-2025 11:00 AM,09-Oct-2025 09:00 AM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5574661,M/S N.P. CONSTRUCTION CO.,01-Oct-2025 10:22 AM,Accepted-AOC,ACC,24-Oct-2025 11:35 AM,,,,,AOC,,,,,,,2.0,Finance,.xls,Financial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5569392,M/S SURENDRA KUMAR KAUSHIK,01-Oct-2025 08:09 AM,Rejected-AOC,ACC,24-Oct-2025 11:35 AM,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
