EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage
"27,000",No,fixed,,Nil,Nil,1.0,SBI Bank,"2,336",Nil,Nil,No,EE RED KUSHINAGAR,EE RED KUSHINAGAR,1,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE KUSHINAGAR,410 /RED Tender KUSHINAGAR,2025_REDUP_1057174_9,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,16-May-2026 01:18 AM,21-Jul-2025 03:00 PM,16-Jul-2025 09:00 AM,21-Jul-2026 01:18 AM,NA ,NA ,16-Jul-2025 09:00 AM,21-Jul-2025 12:00 PM,23-Jul-2025 01:00 PM,GRAM SABHA PADARI MEHADIYA ME SAMUDAYIK BHAVAN KA NIRMAN KARY,GRAM SABHA PADARI MEHADIYA ME SAMUDAYIK BHAVAN KA NIRMAN KARY,Please refer Tender documents. ,NA ,"13,50,000",Civil Works,NA ,Tender,90.0,90.0,work,274302.0,NA ,NA ,NA ,EE RED KUSHINAGAR,No ,No,AOC,EE RED KUSHINAGAR,Internal,,Virendra Kumar Pandey,07-Aug-2025 01:35 PM,finsummary_1924449.pdf (143.99 KB),Technical,Bid opening Summary,Virendra Kumar Pandey,23-Jul-2025 10:23 AM,,EE RED KUSHINAGAR,Internal,,Virendra Kumar Pandey,23-Jul-2025 11:22 AM,23-Jul-2025 01:00 PM,techsummary_1924449.pdf (134.55 KB),Finance,Bid Opening Summary,Virendra Kumar Pandey,23-Jul-2025 04:05 PM,,BOQ Comparative Chart,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE KUSHINAGAR,2025_REDUP_1057174_9,410 /RED Tender KUSHINAGAR,GRAM SABHA PADARI MEHADIYA ME SAMUDAYIK BHAVAN KA NIRMAN KARY,1.0,5356797.0,VIKRANT ASSOCIATES,INR,100.0,1,5356817,JAGRITI INFRAVENTURES (OPC) PRIVATE LIMITED,19-Jul-2025 01:07 PM,Rejected-Finance,L2,07-Aug-2025 01:35 PM,07-Aug-2025,INR 100,90.0,Virendra Kumar Pandey,07-Aug-2025 02:09 PM,9.pdf (144.00 KB),AOC
,,,,,,,,,,,,,,2,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5356797,VIKRANT ASSOCIATES,20-Jul-2025 10:18 AM,Accepted-AOC,L1,07-Aug-2025 02:09 PM,,,,,,,AOC
