S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
1.0,SBI Bank,596.0,Nil,Nil,No,Executive Engineer,"Office of the Executive Engineer, R.E.D. Bahraich",Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE DEVIPATAN CIRCLE||EE BAHRAICH,"366/RED/E-Tender(9)/2025-26, Dt. 30.06.2025",2025_REDUP_1057295_21,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,16-Jul-2025 12:00 PM,23-Jul-2025 12:30 PM,16-Jul-2025 12:00 PM,22-Jul-2025 05:00 PM,NA ,NA ,16-Jul-2025 12:00 PM,22-Jul-2025 05:00 PM,28-Jul-2025 11:00 AM,"3,400",No,fixed,,Nil,Nil,"Repair and upgradation work of Anganwadi Center Bamiyari, Block Fakharpur_21","Repair and upgradation work of Anganwadi Center Bamiyari, Block Fakharpur_21",Please refer Tender documents. ,NA ,"1,70,000",Civil Works,NA ,Tender,90.0,90.0,Bahraich,271801.0,"Office of the Executive Engineer, R.E.D. Bahraich ","Office of the Executive Engineer, R.E.D. Bahraich ",16-Jul-2025 12:30 PM ,"Office of the Executive Engineer, R.E.D. Bahraich",No ,No,1.0,Fee/PreQual/Technical,.pdf,Technical Bid Document,AOC,1,5364521,BAWANDALY SINGH,22-Jul-2025 04:18 PM,Rejected-Finance,High,28-Jul-2025 05:12 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE DEVIPATAN CIRCLE||EE BAHRAICH,2025_REDUP_1057295_21,"366/RED/E-Tender(9)/2025-26, Dt. 30.06.2025","Repair and upgradation work of Anganwadi Center Bamiyari, Block Fakharpur_21",1.0,5364711.0,MAYA RAM CONTRACTOR,INR,"184,396.25",Sujit Kumar Sinha,Internal,,Sujit Kumar Sinha,28-Jul-2025 05:12 PM,finsummary_1924503.pdf (71.16 KB),Finance,Financial bid open,Sujit Kumar Sinha,28-Jul-2025 03:07 PM,finance_1924503.pdf,BOQ Comparative Chart,Technical,Technical bid open,Sujit Kumar Sinha,23-Jul-2025 06:12 PM,technical_1924503.pdf,08-Aug-2025,"INR 184,396.25",90.0,Sujit Kumar Sinha,29-Aug-2025 05:27 PM,Bamiyari.pdf (85.00 KB),Sujit Kumar Sinha,Internal,,Sujit Kumar Sinha,25-Jul-2025 01:03 PM,28-Jul-2025 11:00 AM,techsummary_1924503.pdf (215.62 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,AOC,2,5364711,MAYA RAM CONTRACTOR,22-Jul-2025 02:40 PM,Accepted-AOC,AOC,29-Aug-2025 05:27 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3,5363400,M/S SUSHMA SINGH,22-Jul-2025 02:19 PM,Rejected-Finance,High,28-Jul-2025 05:12 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,4,5365287,Naveen Enterprises,22-Jul-2025 04:53 PM,Rejected-Technical,as per Clause -11.2/12.1 and 3.1 (a) (ii) of ITB,25-Jul-2025 01:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
