Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,S.No,Instrument Type,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
Supply Of Line Printer,As Per TOR,As Per TOR ,NA ,,Computer- H/W,Line Printer ,Tender,365.0,30.0,"Uttar Pradesh Vidhan Sabha, Lucknow",226001.0,NA ,NA ,NA ,"Uttar Pradesh Vidhan Sabha, Lucknow",No ,No,UP Vidhansabha,69/V.S./Anu.(Compu.)/2020,2025_UPVDS_1059303_1,Yes,Open Tender,Item Rate,Goods,2.0,No,No,Offline,No,No,No,22-Jul-2025 05:30 PM,06-Aug-2025 02:00 PM,22-Jul-2025 05:30 PM,06-Aug-2025 01:00 PM,22-Jul-2025 06:00 PM ,06-Aug-2025 11:00 AM ,22-Jul-2025 06:00 PM,06-Aug-2025 01:00 PM,08-Aug-2025 06:45 PM,1.0,Fee/PreQual/Technical,.pdf,TOR,1.0,DD - Demand Draft,Principal Secretary,"Uttar Pradesh Vidhan Sabha, Lucknow","10,000",No,fixed,,"Principal Secretary, Vidhan Sabha",Lucknow,"1,000","Principal Secretary, Vidhan Sabha",Lucknow,No,AOC,Finance,Three bids received. All accepted for financial evaluation.,ANUJ KUMAR PANDEY,08-Aug-2025 06:54 PM,,BOQ Comparative Chart,Principal Secretary,Internal,"Mohammad Mushahid, Anuj Kumar Pandey, Shailendra Nath Mishra",shailendra nath mishra,08-Aug-2025 06:44 PM,08-Aug-2025 06:45 PM,techsummary_1928491.pdf (296.80 KB),Technical,Three bids received. All accepted for technical evaluation.,shailendra nath mishra,06-Aug-2025 04:16 PM,,Principal Secretary,Internal,"Mohammad Mushahid, Anuj Kumar Pandey, Shailendra Nath Mishra",ANUJ KUMAR PANDEY,14-Aug-2025 04:35 PM,finsummary_1928491.pdf (506.72 KB),14-Aug-2025,"INR 489,523",30.0,ANUJ KUMAR PANDEY,14-Aug-2025 04:39 PM,AOCletter.pdf (507.00 KB),Lowest bidder,UP Vidhansabha,2025_UPVDS_1059303_1,69/V.S./Anu.(Compu.)/2020,Supply Of Line Printer,1.0,5370918.0,S R INFOTECH,INR,"489,523",1,5404050,M/S GALAXY POWER SERVICES,05-Aug-2025 03:53 PM,Rejected-Finance,Higher Bidder,14-Aug-2025 04:35 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,2.0,BC - Bankers Cheque,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5400744,OMNI TECHNOSOFT PVT. LTD,05-Aug-2025 08:31 AM,Rejected-Finance,Higher Bidder,14-Aug-2025 04:35 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5370918,S R INFOTECH,05-Aug-2025 05:55 PM,Accepted-AOC,Lowest Bidder,14-Aug-2025 04:39 PM,AOC
