Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Instrument Type,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
Chief Engineer (West)I/C,T.C- 46 V Vibhuti Khand Gomti Nagar Lucknow,"22,32,000",No,fixed,,UP STATE CONST. AND INFRA. DEVELOPMENT CORP. LTD,Lucknow,U.P. State Construction and Infrastructure Development Corporation Ltd.,279/7-5(4)/E-TENDER/2024-25 date 27.02.2025,2025_SCIDC_1011831_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,27-Feb-2026 12:48 PM,13-Mar-2025 04:00 PM,27-Feb-2025 05:30 PM,12-Mar-2025 05:00 PM,27-Feb-2026 12:48 PM ,08-Mar-2025 01:00 PM ,27-Feb-2025 05:45 PM,12-Mar-2025 05:00 PM,25-May-2026 12:48 PM,1.0,DD - Demand Draft,Construction Work of renovation of sports facilities built in District Ghaziabad,Construction Work of renovation of sports facilities built in District Ghaziabad,Technical Bid ,NA ,"12,31,87,000",Civil Works - Buildings,Civil and Electrical work ,Tender,90.0,480.0,District Ghaziabad,201001.0,Chief Engineer (West)I/C ,T.C- 46 V Vibhuti Khand Gomti Nagar Lucknow ,07-Mar-2025 04:00 PM ,T.C- 46 V Vibhuti Khand Gomti Nagar Lucknow,No ,No,1.0,Fee/PreQual/Technical,.pdf,Prequalification Bid,"5,775",Online in account of UPSCIDCO,Lucknow,No,AOC,Technical,Technical Evaluation,Net Ram,17-Mar-2025 11:56 AM,technical_1816860.pdf,"Sh. Arvind Kumar NSh. A.K.Nirmal, Chief Engineer (W)",Internal,"Sh. K.G. Dube, Chief Engineer(E), Sh. Netram, Chief Engineer(C)I/C, Sh. Nijilingappa, D.G.M (Finance and Accounts), Sh. R.K. Govil S.E.(M), Sh. R.K Arya, S.E. (Elect)",Arvind kumar Nirmal,02-Apr-2025 02:01 PM,finsummary_1816860.pdf (388.92 KB),Finance,Financial Evaluation,Net Ram,29-Mar-2025 06:11 PM,finance_1816860.pdf,BOQ Comparative Chart,"Sh. Arvind Kumar NSh. A.K.Nirmal, Chief Engineer (W)",Internal,"Sh. K.G. Dube, Chief Engineer(E), Sh. Netram, Chief Engineer(C)I/C, Sh. Nijilingappa, D.G.M (Finance and Accounts), Sh. R.K. Govil S.E.(M), Sh. R.K Arya, S.E. (Elect)",Arvind kumar Nirmal,29-Mar-2025 05:45 PM,29-Mar-2025 05:50 PM,techsummary_1816860.pdf (388.92 KB),09-Apr-2025,"INR 123,187,000",480.0,Arvind kumar Nirmal,07-Aug-2025 03:57 PM,279LOISportsGhaziabad.pdf (503.00 KB),Awarded of Contract,U.P. State Construction and Infrastructure Development Corporation Ltd.,2025_SCIDC_1011831_1,279/7-5(4)/E-TENDER/2024-25 date 27.02.2025,Construction Work of renovation of sports facilities built in District Ghaziabad,1.0,5042451.0,Balaji Associates,INR,"122,447,878",1,5042451,Balaji Associates,12-Mar-2025 12:12 PM,Accepted-AOC,L1 Being Lowest,07-Aug-2025 03:57 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,.pdf,Technical Bid,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5041567,CHANCHAL ENTERPRISES,12-Mar-2025 12:33 PM,Rejected-Technical,1- Average Annual turnover no as per NIT. 2- Work Experience not as per NIT. 3- Registration Expire.,29-Mar-2025 05:45 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5044008,DHAROHAR ENTERPRISES,12-Mar-2025 02:44 PM,Rejected-Technical,"1- Not upload Tender Fee, EMD, Work Experience, Average Annual Turnover as per NIT. 2- Solvency Certificate",29-Mar-2025 05:45 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5042306,DIXIT CONSTRUCTIONS PRIVATE LIMITED,12-Mar-2025 11:52 AM,Rejected-Finance,Being L3,02-Apr-2025 02:01 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5045007,M/s Balwant Singh,12-Mar-2025 11:55 AM,Rejected-Finance,Being L2,02-Apr-2025 02:01 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,5044773,M/S NAND KISHOR SINGH,12-Mar-2025 11:17 AM,Rejected-Technical,1- Not Eligible Category for tender.,29-Mar-2025 05:45 PM,AOC
