Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,S.No,Instrument Type,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
13-Aug-2025,"INR 7,622,957.75",180.0,Rakesh Sikarwar,13-Aug-2025 03:44 PM,35ffzd.pdf (511.00 KB),1,5313740,M/s PRADEEP KUMAR,11-Jul-2025 11:22 AM,Accepted-AOC,OK,13-Aug-2025 03:44 PM,1.0,5313740.0,M/s PRADEEP KUMAR,INR,"7,622,957.75",U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Agra,2025_SCIDC_1052572_1,35/FZD/MP/25-26,"Construction of C.C.Road From Selam Singhs house to Sadhan Singhs house at Vill.-Nagla Atiya, Block- Arov",Finance,Rate of M/s PRADEEP KUMAR is accepted.,Gajendra Pal Singh,19-Jul-2025 01:03 PM,finance_1913937.pdf,BOQ Comparative Chart,SUPERINTENDING ENGINEER,Internal,,Gajendra Pal Singh,17-Jul-2025 12:47 PM,17-Jul-2025 12:50 PM,techsummary_1913937.pdf (660.22 KB),Technical,ALL BIDS ARE OK,Gajendra Pal Singh,17-Jul-2025 11:56 AM,technical_1913937.pdf,Shri G. P. Singh,Internal,,Rakesh Sikarwar,13-Aug-2025 03:42 PM,finsummary_1913937.pdf (511.15 KB),AOC,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Agra,35/FZD/MP/25-26,2025_SCIDC_1052572_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,"Construction of C.C.Road From Selam Singhs house to Sadhan Singhs house at Vill.-Nagla Atiya, Block- Arov","Construction of C.C.Road From Selam Singhs house to Sadhan Singhs house at Vill.-Nagla Atiya, Block- Arov",Please refer Tender documents. ,NA ,"76,24,482",Civil Works,NA ,Tender,180.0,180.0,Firozabad,283203.0,NA ,NA ,NA ,128 Puschimpuri Pani Tanki Ke Pass Shikandra Agra,No ,No,28-Jun-2025 10:00 AM,11-Jul-2025 01:00 PM,28-Jun-2025 10:00 AM,11-Jul-2025 12:00 PM,NA ,NA ,28-Jun-2025 10:00 AM,11-Jul-2025 12:00 PM,17-Jul-2025 12:50 PM,1.0,Fee/PreQual/Technical,.pdf,NIT,1.0,RTGS - RTGS Payment,Superintending Engineer,"H.N. 19 Ramji Dham Colony, INfront of Deviram Sweet, Rishipuram Road, Sikandra Agra","2,360",UPSCIDCO,FIROZABAD,Yes,"1,52,500",Yes,fixed,,UPSCIDCO,FIROZABAD,AOC
,,,,,,2,5313495,M/S RAJKAMAL CONSTRUCTIONS,11-Jul-2025 09:45 AM,Rejected-AOC,OK,13-Aug-2025 03:44 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,boq,,,,,,,,,,,,,,,AOC
,,,,,,3,5313002,M/S SHREE BANKEY BIHARI CONSTRUCTION,11-Jul-2025 11:35 AM,Rejected-AOC,OK,13-Aug-2025 03:44 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
