S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage
1,5591331,M/S DHEERAJ KUMAR CONTRACTOR,08-Oct-2025 06:39 AM,Rejected-AOC,AOC,25-Oct-2025 04:46 PM,U P Irrigation Department (Civil)||Chief Engineer ( Yamuna) Okhla||S E Irrigation works Circle Saharanpur||E E L D E Yamuna Canal Prabudhnagar(Muzaffarnagar),2025_UPIDC_1079184_2,1801/T-5/05/EE/2025-26 dt- 16-09-2025,Renovation work of canal track on the left bank from km 11.263 to km 13.729 of Rajwaha Fazalpur.,1.0,5591091.0,SUDESH KUMAR CONTRACTOR,INR,"2,522,613",25-Oct-2025,"INR 2,522,613",30.0,vivek varshney,25-Oct-2025 04:46 PM,FAZ.pdf (705.00 KB),AOC,PARVEEN JOSIA,Internal,VIVEK VARSHNEY,vivek varshney,25-Oct-2025 04:43 PM,finsummary_1973934.pdf (705.18 KB),Technical,TECH,vivek varshney,16-Oct-2025 02:06 PM,,VIEK VARSHNEY,Internal,PARVEEN JOSIA,vivek varshney,16-Oct-2025 02:08 PM,16-Oct-2025 03:00 PM,techsummary_1973934.pdf (156.82 KB),Finance,TECH,vivek varshney,25-Oct-2025 04:40 PM,,BOQ Comparative Chart,AOC,1,Fee/PreQual/Technical,.pdf,Technical Docoments,Renovation work of canal track on the left bank from km 11.263 to km 13.729 of Rajwaha Fazalpur.,Renovation work of canal track on the left bank from km 11.263 to km 13.729 of Rajwaha Fazalpur.,Please refer Tender documents. ,NA ,,Civil Works - Canal,NA ,Tender,90.0,NA ,Shamli,247776.0,NA ,NA ,NA ,EE Lower Division Yamuna Canal Office Shamli,No ,No,U P Irrigation Department (Civil)||Chief Engineer ( Yamuna) Okhla||S E Irrigation works Circle Saharanpur||E E L D E Yamuna Canal Prabudhnagar(Muzaffarnagar),1801/T-5/05/EE/2025-26 dt- 16-09-2025,2025_UPIDC_1079184_2,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,EE Lower Division Yamuna Canal Shamli,EE Lower Division Yamuna Canal Office Shamli,1.0,SBI Bank,794.0,Nil,Nil,No,"3,03,000",No,fixed,,Nil,Nil,01-Oct-2025 02:00 PM,08-Oct-2025 12:30 PM,01-Oct-2025 02:00 PM,08-Oct-2025 11:00 AM,NA ,NA ,01-Oct-2025 02:00 PM,08-Oct-2025 11:00 AM,16-Oct-2025 03:00 PM,AOC
2,5591091,SUDESH KUMAR CONTRACTOR,08-Oct-2025 10:03 AM,Accepted-AOC,AOC,25-Oct-2025 04:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2,Finance,.xls,Financial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
