Cover No,Cover,Document Type,Description,S.No,Bank Name,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
1,Fee/PreQual/Technical,.pdf,tecnical,1.0,SBI Bank,SE RED,ADH CAMPUS3/28A/2 FIRST FLOOR KHANDARI CHURAHA AGRA,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE,125/NIVIDA AGRA/2025-26 dt 09.06.2025,2025_REDUP_1049973_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,COMISSNRATE AGRA K CHHIPITOLA RAKABGANJ POLICE CLUB COLONY MAI TYPE B K RESIDENCE BHAWAN S PLUS 12 K 2 TOWER PER TOWER 46 AWAS TOTAL NO 96 AWAS CONSTRUCTION WORK,COMISSNRATE AGRA K CHHIPITOLA RAKABGANJ POLICE CLUB COLONY MAI TYPE B K RESIDENCE BHAWAN S PLUS 12 K 2 TOWER PER TOWER 46 AWAS TOTAL NO 96 AWAS CONSTRUCTION WORK,Please refer Tender documents. ,NA ,,Civil Works - Buildings,NA ,Rate Contract,90.0,365.0,AGRA,282002.0,NA ,NA ,NA ,SE RED CIRCLE AGRA,No ,No,"2,354",Nil,Nil,No,"59,00,000",No,fixed,,Nil,Nil,19-Jun-2025 10:00 AM,27-Jun-2025 12:00 PM,19-Jun-2025 10:00 AM,26-Jun-2025 05:00 PM,NA ,NA ,19-Jun-2025 10:00 AM,26-Jun-2025 05:00 PM,08-Jul-2025 10:00 AM,AOC,Technical,technical,Dinesh Singh,03-Jul-2025 04:59 PM,,EERED,Internal,,Dinesh Singh,17-Jul-2025 11:07 AM,finsummary_1908212.pdf (545.09 KB),Finance,financial,Dinesh Singh,17-Jul-2025 10:51 AM,,BOQ Comparative Chart,SERED,Internal,,Dinesh Singh,03-Jul-2025 05:10 PM,08-Jul-2025 10:00 AM,techsummary_1908212.pdf (1306.13 KB),07-Aug-2025,"INR 338,546,751",365.0,Dinesh Singh,22-Aug-2025 11:05 AM,S12.pdf (193.00 KB),1,5269580,M/S JAI BAJRANG ENTERPRISES,26-Jun-2025 08:08 AM,Rejected-Finance,L2,17-Jul-2025 11:07 AM,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE,2025_REDUP_1049973_1,125/NIVIDA AGRA/2025-26 dt 09.06.2025,COMISSNRATE AGRA K CHHIPITOLA RAKABGANJ POLICE CLUB COLONY MAI TYPE B K RESIDENCE BHAWAN S PLUS 12 K 2 TOWER PER TOWER 46 AWAS TOTAL NO 96 AWAS CONSTRUCTION WORK,1.0,5274723.0,Sunil Garg and Co,INR,"338,546,751",AOC
2,Finance,.xls,boq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5274723,Sunil Garg and Co,26-Jun-2025 11:37 AM,Accepted-AOC,L1,22-Aug-2025 11:05 AM,,,,,,,,,,AOC
