S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Instrument Type,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
1,5470992,09AEEFS5290J1ZJ,23-Aug-2025 09:04 AM,Rejected-AOC,Not Selected From lottery system,29-Oct-2025 01:59 PM,UP STATE WAREHOUSING CORPORATION,2025_UPSWC_1064391_1,2025082440.0,Repair of UPSWC Godowns at I.A.Gida (Gorakhapur),1.0,5475223.0,RAVI ASSOCIATES,INR,"11,530,436.12",16-Sep-2025,"INR 11,530,436.12",360.0,Satakshi Nandan,29-Oct-2025 01:59 PM,gida.pdf (655.00 KB),Work Award,Sachiv,Internal,"Junior Office Assistant, Junior Engineer, Senior Account Officer, Dy. Manager Finance, Manager Finance, Incharge Excutive Engineer",Satakshi Nandan,28-Aug-2025 03:32 PM,29-Aug-2025 02:00 PM,techsummary_1939683.pdf (468.66 KB),Finance,Financial Bid Result,Madan Pal Singh,08-Sep-2025 11:48 AM,finance_1939683.pdf,BOQ Comparative Chart,Sachiv,Internal,"Junior Office Assistant, Junior Engineer, Senior Account Officer, Dy. Manager Finance, Manager Finance, Incharge Excutive Engineer",Madan Pal Singh,08-Sep-2025 02:18 PM,finsummary_1939683.pdf (467.39 KB),Technical,Technical Bid Result,Satakshi Nandan,28-Aug-2025 12:49 PM,technical_1939683.pdf,AOC,"1,180",U.P. State warehousing corporation,Lucknow,No,"2,71,400",No,fixed,,U.P. State warehousing corporation,Lucknow,1.0,Fee/PreQual/Technical,.pdf,Technical Bid,Managing Director UPSWC,U.P. State warehousing corporation New Hyderabad Lucknow 226007,Repair of UPSWC Godowns at I.A.Gida (Gorakhapur),Repair of UPSWC Godowns at I.A.Gida (Gorakhapur),Only registered contractor with UPSWC can apply ,NA ,"1,35,65,219",Civil Works,Maintenance /Construction Work ,Tender,90.0,360.0,I.A.Gida (Gorakhapur),273209.0,Head Office UPSWC ,U.P. State warehousing corporation New Hyderabad Lucknow 226007 ,14-Aug-2025 02:00 PM ,Head Office UPSWC,No ,No,1.0,RTGS - RTGS Payment,08-Aug-2025 06:00 PM,25-Aug-2025 10:00 AM,08-Aug-2025 06:00 PM,23-Aug-2025 06:00 PM,NA ,NA ,08-Aug-2025 06:00 PM,23-Aug-2025 06:00 PM,29-Aug-2025 02:00 PM,UP STATE WAREHOUSING CORPORATION,2025082440.0,2025_UPSWC_1064391_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,AOC
2,5466304,Ankur Constructions,22-Aug-2025 05:58 PM,Rejected-AOC,Not Selected From lottery system,29-Oct-2025 01:59 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,2.0,Finance,.xls,Financial Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
3,5478170,AVADH KAARYA SOLUTIONS LLP,23-Aug-2025 04:33 PM,Rejected-AOC,Not Selected From lottery system,29-Oct-2025 01:59 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
4,5468373,BIJNOR CONSTRUCTION and SUPPLIERS,21-Aug-2025 11:45 AM,Rejected-AOC,Not Selected From lottery system,29-Oct-2025 01:59 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
5,5462848,JAFARGANJ CONSTRUCTION,19-Aug-2025 10:59 PM,Rejected-AOC,Not Selected From lottery system,29-Oct-2025 01:59 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
6,5477922,J M D ENTERPRISES,23-Aug-2025 03:52 PM,Rejected-AOC,Not Selected From lottery system,29-Oct-2025 01:59 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
7,5462587,MAA DURGA CONSTRUCTION,19-Aug-2025 10:06 PM,Rejected-AOC,Not Selected From lottery system,29-Oct-2025 01:59 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
8,5475783,MANOHAR LAL AND COMPANY,23-Aug-2025 07:59 AM,Rejected-AOC,Not Selected From lottery system,29-Oct-2025 01:59 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
9,5475081,M/S A.N CONSTRUCTIONS,22-Aug-2025 10:52 PM,Rejected-AOC,Not Selected From lottery system,29-Oct-2025 01:59 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
10,5473740,M/S MAA VAISHNO CONSTRUCTION,23-Aug-2025 02:59 PM,Rejected-AOC,Not Selected From lottery system,29-Oct-2025 01:59 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
11,5435168,M/S MAS CONSTRUCTION,15-Aug-2025 10:17 PM,Rejected-AOC,Not Selected From lottery system,29-Oct-2025 01:59 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
12,5466589,M/S RAJESH KUMAR GUPTA,20-Aug-2025 09:43 PM,Rejected-AOC,Not Selected From lottery system,29-Oct-2025 01:59 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
13,5434098,M/s satyavir singh contractor,15-Aug-2025 05:54 PM,Rejected-AOC,Not Selected From lottery system,29-Oct-2025 01:59 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
14,5476838,M/S YASH ENTERPRISES,23-Aug-2025 01:22 PM,Rejected-AOC,Not Selected From lottery system,29-Oct-2025 01:59 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
15,5475223,RAVI ASSOCIATES,22-Aug-2025 11:43 PM,Accepted-AOC,Selected From lottery system,29-Oct-2025 01:59 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
16,5475390,SARVESH KUMAR SINGH,23-Aug-2025 12:37 AM,Rejected-AOC,Not Selected From lottery system,29-Oct-2025 01:59 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
17,5471957,SHIVA ASSOCIATES,22-Aug-2025 10:22 AM,Rejected-AOC,Not Selected From lottery system,29-Oct-2025 01:59 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
18,5475463,SHRI FAHEEMUDDIN,23-Aug-2025 01:06 AM,Rejected-AOC,Not Selected From lottery system,29-Oct-2025 01:59 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
