Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Instrument Type,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,NIT,826.0,UPSCIDC,Mathura,No,Executive Engineer,"EX.EN. OFFICE 10, CIVIL LINE Mathura",02-Aug-2025 05:00 PM,08-Aug-2025 01:00 PM,02-Aug-2025 05:00 PM,08-Aug-2025 12:00 PM,NA ,NA ,02-Aug-2025 05:00 PM,08-Aug-2025 12:00 PM,14-Aug-2025 04:15 PM,"INTERLOCKING ROAD FROM PIKU PLANT TO TOWARDS OF RADHAKRASHN HOUSE, VILLAGE - BERA, BLOCK- NAUHJHIL ,MATHURA.","INTERLOCKING ROAD FROM PIKU PLANT TO TOWARDS OF RADHAKRASHN HOUSE, VILLAGE - BERA, BLOCK- NAUHJHIL ,MATHURA.",Please refer Tender documents. ,NA ,"3,04,000",Civil Works,NA ,Tender,180.0,180.0,SIKANDRA,282007.0,NA ,NA ,NA ,"H.No.-128, Paschimpuri, Near Pani Ki Tanki, Sikand",No ,No,1.0,RTGS - RTGS Payment,"6,000",No,fixed,,UPSCIDC,Mathura,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Mathura,14/MLC/Mathura/25-26,2025_SCIDC_1062552_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,AOC,Shri Sanjay Gangwar,Internal,,Sanjai Gangwar,25-Aug-2025 03:42 PM,finsummary_1936038.pdf (428.62 KB),Technical,All bids are ok,Sanjai Gangwar,14-Aug-2025 01:07 PM,technical_1936038.pdf,Shri Sanjay Gangwar,Internal,,Sanjai Gangwar,14-Aug-2025 04:11 PM,14-Aug-2025 04:15 PM,techsummary_1936038.pdf (195.34 KB),Finance,Rate of M/s Jagvir Construction and Supplier is accepted.,Sanjai Gangwar,25-Aug-2025 03:35 PM,finance_1936038.pdf,BOQ Comparative Chart,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Mathura,2025_SCIDC_1062552_1,14/MLC/Mathura/25-26,"INTERLOCKING ROAD FROM PIKU PLANT TO TOWARDS OF RADHAKRASHN HOUSE, VILLAGE - BERA, BLOCK- NAUHJHIL ,MATHURA.",1.0,5409576.0,Jagvir Construction and Supplier,INR,"304,096.26",1,5409576,Jagvir Construction and Supplier,07-Aug-2025 03:24 PM,Accepted-AOC,OK,25-Aug-2025 03:44 PM,25-Aug-2025,"INR 304,096.26",180.0,Sanjai Gangwar,25-Aug-2025 03:44 PM,14mtrf.pdf (429.00 KB),AOC
2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5408886,M/s Neha Enterprises,07-Aug-2025 12:31 PM,Rejected-AOC,OK,25-Aug-2025 03:44 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5409824,TARUN ENTERPRISES,07-Aug-2025 04:51 PM,Rejected-AOC,OK,25-Aug-2025 03:44 PM,,,,,,,AOC
