EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,S.No,Bank Name,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
"39,000",Yes,fixed,,Nil,Nil,854.0,Nil,Nil,No,28-Apr-2025 12:00 PM,06-May-2025 12:00 PM,28-Apr-2025 12:00 PM,05-May-2025 05:00 PM,NA ,NA ,28-Apr-2025 12:00 PM,05-May-2025 05:00 PM,20-May-2025 03:10 PM,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Varanasi)||Superintending Engineer (Tubewell) Varanasi||Executive Engineer (MLCD) Varanasi,03/EE/MLCD/VNS/2025-26/,2025_UPIDM_1033005_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,Executive Engineer,EXECUTIVE ENGINEER MINOR LIFT CANAL DIVISION VARANASI,"First class Brick lining work 1 3 CM in Mawai Minor From chainage 0.725 to 1.075 at Kundakala Pump Canal including all cost of material, (excluding Cement) labour, T and P used, Complete in all respect as per drawing provided by department. as direc","First class Brick lining work 1 3 CM in Mawai Minor From chainage 0.725 to 1.075 at Kundakala Pump Canal including all cost of material, (excluding Cement) labour, T and P used, Complete in all respect as per drawing provided by department. as direc",Please refer Tender documents. ,NA ,"19,03,000",Civil Works,NA ,Tender,120.0,120.0,Executive Engineer Minor lift canal division vns,221010.0,NA ,NA ,NA ,Executive Engineer Minor lift canal division vns,No ,No,1,Fee/PreQual/Technical,.pdf,TECHNICAL DOCUMENT,1.0,SBI Bank,AOC,Finance,financially admitted,Brijesh Kumar,20-May-2025 03:42 PM,,BOQ Comparative Chart,BRIJESH KUMAR,Internal,gyan chandra tiwari,Brijesh Kumar,20-May-2025 03:03 PM,20-May-2025 03:10 PM,techsummary_1869778.pdf (139.61 KB),Technical,technically admitted,Brijesh Kumar,20-May-2025 02:55 PM,,BRIJESH KUMAR,Internal,gyan chandra tiwari,Brijesh Kumar,17-Jun-2025 04:44 PM,finsummary_1869778.pdf (139.61 KB),25-Aug-2025,"INR 1,898,788",180.0,Brijesh Kumar,25-Aug-2025 04:48 PM,ag09.pdf (472.00 KB),1.0,5167762.0,DEV ENTERPRISES,INR,"1,898,788",U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Varanasi)||Superintending Engineer (Tubewell) Varanasi||Executive Engineer (MLCD) Varanasi,2025_UPIDM_1033005_1,03/EE/MLCD/VNS/2025-26/,"First class Brick lining work 1 3 CM in Mawai Minor From chainage 0.725 to 1.075 at Kundakala Pump Canal including all cost of material, (excluding Cement) labour, T and P used, Complete in all respect as per drawing provided by department. as direc",1,5167762,DEV ENTERPRISES,05-May-2025 08:00 AM,Accepted-AOC,Found Lowest Rate,25-Aug-2025 04:48 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,FINANCIAL DOCUMENT,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5167782,SANJAY CONSTRUCTION,05-May-2025 08:15 AM,Rejected-Finance,Other Bidders are found Lowest Rate,17-Jun-2025 04:44 PM,AOC
