S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Instrument Type,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
1,5351911,M/S Om Constructions,17-Jul-2025 11:56 PM,Rejected-AOC,ok,08-Aug-2025 11:50 AM,1.0,5351647.0,RAGHAV CONSTRUCTION,INR,"510,677.5",U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Agra,2025_SCIDC_1056560_1,48/AGR/MLACANTT/25-26,"Construction of C.C. Road And Drain From Ramesh Chand House to Babu Lal House at Machli mandi, Path.",08-Aug-2025,"INR 510,677.5",180.0,Rakesh Sikarwar,08-Aug-2025 11:50 AM,48fragr.pdf (358.00 KB),Shri R.K. Sikarwar,Internal,,Rakesh Sikarwar,08-Aug-2025 11:48 AM,finsummary_1922621.pdf (358.05 KB),Technical,All bids are ok,Rakesh Sikarwar,31-Jul-2025 03:02 PM,technical_1922621.pdf,Executive Engineer,Internal,,Rakesh Sikarwar,31-Jul-2025 03:47 PM,31-Jul-2025 03:50 PM,techsummary_1922621.pdf (457.94 KB),Finance,Rate of M/S RAGHAV CONSTRUCTION is Accepted.,Rakesh Sikarwar,07-Aug-2025 02:53 PM,finance_1922621.pdf,BOQ Comparative Chart,AOC,Executive Engineer,"Ex. En. Office H.No.-128, Paschimpuri, Near Pani Ki Tanki, Sikandra, Agra.","Construction of C.C. Road And Drain From Ramesh Chand House to Babu Lal House at Machli mandi, Path.","Construction of C.C. Road And Drain From Ramesh Chand House to Babu Lal House at Machli mandi, Path.",Please refer Tender documents. ,NA ,"5,11,000",Civil Works,NA ,Tender,180.0,180.0,SIKANDRA,282007.0,NA ,NA ,NA ,"H.No.-128, Paschimpuri, Near Pani Ki Tanki, Sikand",No ,No,11-Jul-2025 05:00 PM,18-Jul-2025 01:00 PM,11-Jul-2025 05:00 PM,18-Jul-2025 12:00 PM,NA ,NA ,11-Jul-2025 05:00 PM,18-Jul-2025 12:00 PM,31-Jul-2025 03:50 PM,1,Fee/PreQual/Technical,.pdf,NIT,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Agra,48/AGR/MLACANTT/25-26,2025_SCIDC_1056560_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,"1,062",UPSCIDC,Agra,No,1.0,RTGS - RTGS Payment,"10,000",No,fixed,,UPSCIDC,Agra,AOC
2,5351647,RAGHAV CONSTRUCTION,17-Jul-2025 09:40 PM,Accepted-AOC,ok,08-Aug-2025 11:50 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
