Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage
GRAM SABHA LAXMIPUR KE PANDEY TOLA ME SAMUDAYIK BHAVAN KA NIRMAN KARY,GRAM SABHA LAXMIPUR KE PANDEY TOLA ME SAMUDAYIK BHAVAN KA NIRMAN KARY,Please refer Tender documents. ,NA ,"13,50,000",Civil Works,NA ,Tender,90.0,90.0,work,274302.0,NA ,NA ,NA ,EE RED KUSHINAGAR,No ,No,EE RED KUSHINAGAR,EE RED KUSHINAGAR,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE KUSHINAGAR,410 /RED Tender KUSHINAGAR,2025_REDUP_1057174_11,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"2,336",Nil,Nil,No,1,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,"27,000",No,fixed,,Nil,Nil,1.0,SBI Bank,16-Jul-2025 09:00 AM,21-Jul-2025 03:00 PM,16-Jul-2025 09:00 AM,21-Jul-2025 12:00 PM,NA ,NA ,16-Jul-2025 09:00 AM,21-Jul-2025 12:00 PM,23-Jul-2025 01:00 PM,AOC,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE KUSHINAGAR,2025_REDUP_1057174_11,410 /RED Tender KUSHINAGAR,GRAM SABHA LAXMIPUR KE PANDEY TOLA ME SAMUDAYIK BHAVAN KA NIRMAN KARY,1,5356845,JAGRITI INFRAVENTURES (OPC) PRIVATE LIMITED,19-Jul-2025 12:34 PM,Rejected-Finance,L2,07-Aug-2025 01:43 PM,EE RED KUSHINAGAR,Internal,,Virendra Kumar Pandey,07-Aug-2025 01:43 PM,finsummary_1924470.pdf (144.09 KB),Finance,Bid Opening Summary,Virendra Kumar Pandey,23-Jul-2025 04:11 PM,,BOQ Comparative Chart,1.0,5356804.0,VIKRANT ASSOCIATES,INR,100.0,EE RED KUSHINAGAR,Internal,,Virendra Kumar Pandey,23-Jul-2025 11:19 AM,23-Jul-2025 01:00 PM,techsummary_1924470.pdf (134.55 KB),Technical,Bid opening Summary,Virendra Kumar Pandey,23-Jul-2025 10:27 AM,,07-Aug-2025,INR 100,90.0,Virendra Kumar Pandey,07-Aug-2025 01:56 PM,11.pdf (144.00 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,AOC,,,,,2,5356804,VIKRANT ASSOCIATES,20-Jul-2025 10:21 AM,Accepted-AOC,L1,07-Aug-2025 01:57 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
