Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
08-Sep-2025 10:00 AM,22-Sep-2025 01:30 PM,08-Sep-2025 10:00 AM,22-Sep-2025 01:00 PM,NA ,NA ,08-Sep-2025 10:00 AM,22-Sep-2025 01:00 PM,30-Sep-2025 11:00 AM,1.0,SBI Bank,"72,000",Yes,fixed,,Nil,Nil,Protection work of damaged floor and bank in the down stream of cross regulator located at Km 33.000 of Upper Narayani branch in District-Maharajganj,Protection work of damaged floor and bank in the down stream of cross regulator located at Km 33.000 of Upper Narayani branch in District-Maharajganj,Please refer Tender documents. ,NA ,,Civil Works,NA ,Tender,90.0,120.0,MAHARAJGANJ,273303.0,NA ,NA ,NA ,"SE GANDAK IRRIGATION WORK CIRCLE-1, GORAKHPUR",No ,No,SUPERINTENDING ENGINEER,"SUPERINTENDING ENGINEER GANDAK IRRIGATION WORK CIRCLE-1, GORAKHPUR","U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Gandak IWC-1, Gorakhpur",07/SE/2025-26,2025_UPIDC_1072114_1,Yes,Open Tender,Item Wise,Works,2.0,No,No,Online,No,No,No,"2,714",Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,TENDER DOCUMENT,AOC,Finance,AS PER UPLOADED,Alok Kumar,06-Oct-2025 01:20 PM,finance_1956576.pdf,BOQ Comparative Chart,ALOK KUMAR,Internal,AS PER UPLOADED,Alok Kumar,26-Sep-2025 07:53 PM,30-Sep-2025 11:00 AM,techsummary_1956576.pdf (382.32 KB),Technical,AS PER UPLOADED,Alok Kumar,26-Sep-2025 07:49 PM,technical_1956576.pdf,ALOK KUMAR,Internal,AS PER UPLOADED,Alok Kumar,06-Oct-2025 06:13 PM,finsummary_1956576.pdf (382.32 KB),24-Oct-2025,"INR 2,372,663.56",120.0,Alok Kumar,30-Oct-2025 12:05 PM,aoc_v.pdf (317.00 KB),AS PER UPLOADED,1,5549202,DINSH SINGH,21-Sep-2025 07:12 PM,Rejected-Finance,AS PER FINANCIAL EVALUATION,06-Oct-2025 06:13 PM,1.0,5551162.0,M/S VISHNU TRADERS,INR,"2,372,663.56","U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Gandak IWC-1, Gorakhpur",2025_UPIDC_1072114_1,07/SE/2025-26,Protection work of damaged floor and bank in the down stream of cross regulator located at Km 33.000 of Upper Narayani branch in District-Maharajganj,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5548674,M/S ARVIND KUMAR SINGH,20-Sep-2025 06:39 PM,Rejected-Finance,AS PER FINANCIAL EVALUATION,06-Oct-2025 06:13 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5547571,M/S ARYA ENTERPRISES,21-Sep-2025 09:06 PM,Rejected-Technical,AS PER TECHNICAL EVALUATION,26-Sep-2025 07:53 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5551777,M/S Asha Singh Contractor,22-Sep-2025 12:46 PM,Rejected-Technical,AS PER TECHNICAL EVALUATION,26-Sep-2025 07:53 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5547708,M/S JITENDRA SINGH CONTRACTOR,22-Sep-2025 12:25 PM,Rejected-Finance,AS PER FINANCIAL EVALUATION,06-Oct-2025 06:13 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,5544503,M/S SAGAR CONSTRUCTION,18-Sep-2025 07:57 PM,Rejected-Finance,AS PER FINANCIAL EVALUATION,06-Oct-2025 06:13 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,5551162,M/S VISHNU TRADERS,22-Sep-2025 12:22 PM,Accepted-AOC,AS PER UPLOADED,30-Oct-2025 12:06 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,5549396,SARTHAK ENTERPRISES,22-Sep-2025 07:09 AM,Rejected-Finance,AS PER FINANCIAL EVALUATION,06-Oct-2025 06:13 PM,,,,,,,,,,AOC
