Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
Repairing of Brick pitching D/S of Fall at km. 29.100 Alawalpur Branch in Distt. Bijnor for Year 2025-26(Lot-07),Repairing of Brick pitching D/S of Fall at km. 29.100 Alawalpur Branch in Distt. Bijnor for Year 2025-26,Please refer Tender documents. ,NA ,"2,08,000",Civil Works - Canal,NA ,Tender,90.0,10.0,Bijnor,246701.0,NA ,NA ,NA ,"E.G.C.C.D-4, Bijnor",No ,No,"4,160",No,fixed,,Nil,Nil,11-Sep-2025 10:00 AM,16-Sep-2025 01:30 PM,11-Sep-2025 10:00 AM,16-Sep-2025 11:00 AM,NA ,NA ,11-Sep-2025 10:00 AM,16-Sep-2025 11:00 AM,22-Sep-2025 02:00 PM,1.0,Fee/PreQual/Technical,.pdf,Technical Documents (Contractor),"U P Irrigation Department (Civil)||Chief Engineer-Eastern Ganga, Moradabad||EGCC Circle, Bijnore||EGCD-4, bijnore",01/EE/2025-26,2025_UPIDC_1072625_7,Yes,Open Tender,Item Wise,Works,2.0,No,No,Online,No,No,No,E.E.,"E.G.C.C.D-4, Bijnor",1.0,SBI Bank,89.0,Nil,Nil,No,AOC,Technical,Five valid bid found. which are admitted.,Mukesh Kumar,16-Sep-2025 04:09 PM,,Mukesh Kumar,Internal,Yogesh Nim,Mukesh Kumar,23-Sep-2025 05:27 PM,finsummary_1957573.pdf (250.68 KB),Finance,Three valid bid found which are admitted.,Mukesh Kumar,23-Sep-2025 02:13 PM,,BOQ Comparative Chart,Mukesh Kumar,Internal,Yogesh Nim,Mukesh Kumar,20-Sep-2025 02:01 PM,22-Sep-2025 02:00 PM,techsummary_1957573.pdf (765.91 KB),09-Oct-2025,"INR 152,250.29",10.0,Mukesh Kumar,13-Oct-2025 01:58 PM,02Neeraj.pdf (1673.00 KB),Awarded to M/S Neeraj Contractor & Suppliers,1,5537638,A R Construction,16-Sep-2025 06:37 AM,Rejected-Technical,Documents Incomplete,20-Sep-2025 02:01 PM,"U P Irrigation Department (Civil)||Chief Engineer-Eastern Ganga, Moradabad||EGCC Circle, Bijnore||EGCD-4, bijnore",2025_UPIDC_1072625_7,01/EE/2025-26,Repairing of Brick pitching D/S of Fall at km. 29.100 Alawalpur Branch in Distt. Bijnor for Year 2025-26(Lot-07),1.0,5537132.0,NEERAJ CONTRACTOR AND SUPPLIERS,INR,"152,250.29",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5537608,M/S JAIVEER SINGH S/O N SINGH THEKEDAR,16-Sep-2025 02:58 AM,Rejected-AOC,L3,13-Oct-2025 01:58 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5537576,M/S MUNANDRA SINGH WORK CONTRACTOR,16-Sep-2025 07:20 AM,Rejected-AOC,L2,13-Oct-2025 01:58 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5537132,NEERAJ CONTRACTOR AND SUPPLIERS,16-Sep-2025 09:54 AM,Accepted-AOC,L1,13-Oct-2025 01:58 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5537399,RANVEER SINGH,16-Sep-2025 01:47 AM,Rejected-Technical,Documents Incomplete,20-Sep-2025 02:01 PM,,,,,,,,,,AOC
