Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
26-Aug-2025,"INR 970,849",120.0,Nuzahat Parveen,26-Aug-2025 11:30 AM,GADIYA_0001.pdf (225.00 KB),Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE MAINPURI,2025_REDUP_1059793_4,1012/EE/RED/25-26/11-07-2025,"Const. Const. Of C. C. Road and nali from Shri Ramesh Baretha to H/o. Shri Mangal Master in vill. Gadhiya Chhinkaora, Block Bewar, Mainpuri.",1.0,5412046.0,M/S Krishna Construction,INR,"970,849",1,5412046,M/S Krishna Construction,08-Aug-2025 04:27 PM,Accepted-AOC,l-1,26-Aug-2025 11:30 AM,Finance,All bids admitted,Nuzahat Parveen,18-Aug-2025 04:10 PM,finance_1930139.pdf,BOQ Comparative Chart,E.E.Nuzhat Parveen,Internal,"A.E.RED,D.A.O.RED",Nuzahat Parveen,11-Aug-2025 02:31 PM,16-Aug-2025 10:00 AM,techsummary_1930139.pdf (305.08 KB),Technical,ALL BIDS ADMITTED,Nuzahat Parveen,11-Aug-2025 02:10 PM,technical_1930139.pdf,E.E.Nuzhat Parveen,Internal,"A.E.RED,D.A.O.RED",Nuzahat Parveen,26-Aug-2025 11:13 AM,finsummary_1930139.pdf (225.28 KB),AOC,Executive Engineer,E.E.RED OFFICE MAINPURI,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE MAINPURI,1012/EE/RED/25-26/11-07-2025,2025_REDUP_1059793_4,Yes,Open Tender,Lump-sum,Works,2.0,No,No,Online,No,No,No,"19,000",Yes,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,Technical bid,1.0,SBI Bank,766.0,Nil,Nil,No,28-Jul-2025 10:00 AM,11-Aug-2025 12:30 PM,28-Jul-2025 10:00 AM,11-Aug-2025 12:00 PM,NA ,NA ,28-Jul-2025 10:00 AM,11-Aug-2025 12:00 PM,16-Aug-2025 10:00 AM,"Const. Const. Of C. C. Road and nali from Shri Ramesh Baretha to H/o. Shri Mangal Master in vill. Gadhiya Chhinkaora, Block Bewar, Mainpuri.","Const. Const. Of C. C. Road and nali from Shri Ramesh Baretha to H/o. Shri Mangal Master in vill. Gadhiya Chhinkaora, Block Bewar, Mainpuri.",Please refer Tender documents. ,NA ,,Civil Works - Roads,NA ,Tender,90.0,120.0,Mainpuri,205001.0,NA ,NA ,NA ,E.E.RED OFFICE MAINPURI,No ,No,AOC
,,,,,,,,,,,,,,,2,5412035,shri manoj yadav,08-Aug-2025 03:35 PM,Rejected-Finance,L-2,26-Aug-2025 11:13 AM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Financial bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,3,5412119,smt surema devi,08-Aug-2025 04:18 PM,Rejected-Finance,L-3,26-Aug-2025 11:13 AM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
