Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,S.No,Revocation Title,Revocation Description,Published Date,Document Name,Document Size(in KB),Revocated To,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.2,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
U P Irrigation Department (Civil)||Additional Chief Executive Officer Ken Betwa Link Canal Construction Jhansi||Ken Betwa Link Canal Construction Circle Mahoba,01/SE/2025-26,2025_UPIDC_1060101_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,"15,00,000",No,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,Technical Eligibility Documents,1.0,SBI Bank,Construction of Office and Residential Buildings of Ken-Betwa Link Canal Construction Division-1 Banda under Ken Betwa Link Project,Construction of Office and Residential Buildings of Ken-Betwa Link Canal Construction Division-1 Banda under Ken Betwa Link Project,Please Refer Tender Documents. ,NA ,"7,42,00,000",Civil Works,Building Works ,Tender,90.0,270.0,Banda,210001.0,NA ,NA ,NA ,Office of SE KBLCCC Mahoba,No ,No,"7,354",Nil,Nil,No,SE KBLCCC Mahoba,"Office of Superintending Engineer, Ken-Betwa Link Canal Construction Circle Mahoba, Sinchai Parisar Bajariya Mahoba",28-Jul-2025 09:00 AM,05-Aug-2025 03:00 PM,28-Jul-2025 09:00 AM,05-Aug-2025 02:00 PM,NA ,NA ,28-Jul-2025 09:00 AM,05-Aug-2025 02:00 PM,28-Aug-2025 04:30 PM,AOC,Finance,Tender opened by the committee nominated by ACEO KBLC (Construction) Jhansi 1_SE-KBLCC_MAHOBA 2_SE-KBLCCC_BANDA 3_KBLCCD1st_BANDA,Dinesh Kumar,29-Aug-2025 03:59 PM,finance_1930661.pdf,BOQ Comparative Chart,SE KBLCCC MAHOBA,Internal,"1. SE KBLCCC Mahoba, 2. SE KBLCCC Banda and 3. EE KBLCCD-1 Banda",Dinesh Kumar,25-Aug-2025 04:17 PM,28-Aug-2025 04:30 PM,techsummary_1930661.pdf (559.79 KB),Technical,Tender Committee nominated by ACEO(Construction) KBLP Jhansi 1. SE KBLCCC Mahoba 2. SE KBLCCC Banda 3. EE KBLCCD-1 Banda,Dinesh Kumar,25-Aug-2025 04:12 PM,technical_1930661.pdf,ACEO KBLC(CONSTRUCTION),Internal,"KBLCCC_MAHOBA,KBLCCC_BANDA,KBLCCD_1st_BANDA",Dinesh Kumar,29-Aug-2025 04:30 PM,finsummary_1930661.pdf (395.24 KB),1.0,Re-Evaluation of Technical Bid,Re-Evaluation of Technical bid has been done due to objection raised by bidder M/s Subhash Chandra Thekedar,25-Aug-2025 03:37 PM,TRevok01se2526.pdf ,397.51,Technical Opening,18-Oct-2025,"INR 61,092,184",270.0,Dinesh Kumar,28-Oct-2025 05:47 PM,AOC01SE2526.pdf (997.00 KB),Tender awarded to lowest bidder L1 i.e. M/s Subhash Chandra Thekedar,1,5402951,M/S 993 INFRASTRUCTURE,05-Aug-2025 12:53 PM,Rejected-AOC,L2,28-Oct-2025 05:47 PM,U P Irrigation Department (Civil)||Additional Chief Executive Officer Ken Betwa Link Canal Construction Jhansi||Ken Betwa Link Canal Construction Circle Mahoba,2025_UPIDC_1060101_1,01/SE/2025-26,Construction of Office and Residential Buildings of Ken-Betwa Link Canal Construction Division-1 Banda under Ken Betwa Link Project,1.0,5401634.0,SUBHASH CHANDRA CONTRACTOR,INR,"61,092,184",AOC
,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5400414,M/S B. ENTERPRISES,04-Aug-2025 07:40 PM,Rejected-AOC,L3,28-Oct-2025 05:47 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5399644,M/S DEEPENDRA PAL THEKEDAR,04-Aug-2025 07:44 PM,Rejected-AOC,L4,28-Oct-2025 05:47 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5401907,SAKSHAM BUILDERS,05-Aug-2025 01:50 PM,Rejected-AOC,L5,28-Oct-2025 05:47 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5401634,SUBHASH CHANDRA CONTRACTOR,05-Aug-2025 12:04 PM,Accepted-AOC,L1 Lowest bidder,28-Oct-2025 05:47 PM,,,,,,,,,,AOC
