Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,S.No,Instrument Type,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Tender Stage
22-Jul-2025,"INR 357,627",60.0,Avdhesh kumar Verma,12-Aug-2025 05:22 PM,015NIT38WOJPN.pdf (372.00 KB),LOI OF WORK,1,5343937,M A ENTERPRISES,16-Jul-2025 11:15 PM,Rejected-Finance,AMOUNT IS HIGH,22-Jul-2025 04:03 PM,1.0,5340106.0,M/S PRADEEP KUMAR CONTRACTOR,INR,"357,448.19",U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Etah,2025_SCIDC_1055883_1,015/EE/JPN/NIDHI/2025-26 Dt. 10-07-2025,"Construction work of 41.00 m interlocking road and 82.00 m drain from Naeem house to Devraj house in village Dabka, Block-AMROHA, District-AMROHA (NIDHI WORK)",Technical,TECHNICAL REPORT,Avdhesh kumar Verma,21-Jul-2025 11:39 AM,technical_1921282.pdf,AVDHESH KUMAR VERMA -E.E,Internal,"1-AVDHESH KUMAR VERMA -E.E, 2-HARINDRA KUMAR(EL.) A.E, 3-MOOL CHANDRA-AAO",Avdhesh kumar Verma,22-Jul-2025 04:03 PM,finsummary_1921282.pdf (1917.66 KB),Finance,FINANCIAL REPORT,Avdhesh kumar Verma,22-Jul-2025 03:47 PM,,BOQ Comparative Chart,AVDHESH KUMAR VERMA -E.E,Internal,"1-AVDHESH KUMAR VERMA -E.E, 2-HARINDRA KUMAR(EL.) A.E, 3-MOOL CHANDRA-AAO",Avdhesh kumar Verma,21-Jul-2025 12:04 PM,21-Jul-2025 12:05 PM,techsummary_1921282.pdf (350.18 KB),AOC,1,FDR - Fixed Deposit,10-Jul-2025 03:00 PM,17-Jul-2025 11:00 AM,10-Jul-2025 03:00 PM,17-Jul-2025 10:00 AM,NA ,NA ,10-Jul-2025 03:00 PM,17-Jul-2025 10:00 AM,21-Jul-2025 12:05 PM,826.0,U.P. STATE CONST. AND INFRA. DEVELOPMENT CORP. LTD,MORADABAD,No,"8,000",No,fixed,,U.P. STATE CONST. AND INFRA. DEVELOPMENT CORP. LTD,MORADABAD,1,Fee/PreQual/Technical,.pdf,TENDER NOTICE,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Etah,015/EE/JPN/NIDHI/2025-26 Dt. 10-07-2025,2025_SCIDC_1055883_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,"Construction work of 41.00 m interlocking road and 82.00 m drain from Naeem house to Devraj house in village Dabka, Block-AMROHA, District-AMROHA (NIDHI WORK)","Construction work of 41.00 m interlocking road and 82.00 m drain from Naeem house to Devraj house in village Dabka, Block-AMROHA, District-AMROHA (NIDHI WORK)",Please refer Tender documents. ,NA ,"3,57,627",Civil Works - Others,NA ,Tender,60.0,60.0,AMROHA,244251.0,NA ,NA ,NA ,"E.E. OFFICE , UPSCIDCO, MORADABAD",No ,No,"E.E., UPSCIDCO, AMROHA","E.E. OFFICE, UP STATE CONSTRUCTION AND INFRASTRUCTURE DEVELOPMENT CORPORATION LTD., SAMAJ KALYAN CAMPUS, KANTH ROAD, MORADABAD",AOC
,,,,,,,2,5340106,M/S PRADEEP KUMAR CONTRACTOR,17-Jul-2025 08:48 AM,Accepted-AOC,AMOUNT IS LOWEST,12-Aug-2025 05:22 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,PRICE BID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
