EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Name,Address,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
"3,380",No,fixed,,Nil,Nil,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||VII Circle Irrigation Works, Lucknow||Lucknow Division Sharda Canal Lucknow",02/AEIV/2025-26,2025_UPIDC_1055385_7,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,09-Jul-2025 12:00 PM,15-Jul-2025 03:00 PM,09-Jul-2025 12:00 PM,15-Jul-2025 12:00 PM,09-Jul-2025 12:00 PM ,15-Jul-2025 12:00 PM ,09-Jul-2025 12:00 PM,15-Jul-2025 12:00 PM,21-Jul-2025 01:00 PM,1.0,SBI Bank,Assistant Engineer IV,LDSC Lucknow,1.0,Fee/PreQual/Technical,.pdf,Fee/EMD/Technical,590.0,Nil,Nil,No,"Brick work, Plastring and painting with fixing door and window in room no-120 and 121 at First floor of Sinchai Vikas Bhawan Canal Colony Cant Road, Lucknow.(Lot No.07)","Brick work, Plastring and painting with fixing door and window in room no-120 and 121 at First floor of Sinchai Vikas Bhawan Canal Colony Cant Road, Lucknow.(Lot No.07)",Please refer Tender documents. ,NA ,,Civil Works,NA ,Tender,90.0,30.0,Vikash Bhawan Canal Colony Lucknow,226001.0,NA ,NA ,NA ,canal Colony,No ,No,AOC,Finance,Summary,deena nath maurya,21-Jul-2025 02:28 PM,finance_1920258.pdf,BOQ Comparative Chart,D N Murya AEIV,Internal,D K Singh AEV,deena nath maurya,18-Jul-2025 12:58 PM,21-Jul-2025 01:00 PM,techsummary_1920258.pdf (914.43 KB),Technical,summary,deena nath maurya,18-Jul-2025 11:36 AM,technical_1920258.pdf,D N Murya AEIV,Internal,D K Singh AEV,deena nath maurya,21-Jul-2025 02:31 PM,finsummary_1920258.pdf (914.43 KB),28-Jul-2025,"INR 168,382.86",30.0,deena nath maurya,24-Oct-2025 11:36 AM,agno43.pdf (462.00 KB),AOC,1.0,5328807.0,m/s mohd. zamil,INR,"168,382.86","U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||VII Circle Irrigation Works, Lucknow||Lucknow Division Sharda Canal Lucknow",2025_UPIDC_1055385_7,02/AEIV/2025-26,"Brick work, Plastring and painting with fixing door and window in room no-120 and 121 at First floor of Sinchai Vikas Bhawan Canal Colony Cant Road, Lucknow.(Lot No.07)",1,5328807,m/s mohd. zamil,15-Jul-2025 10:02 AM,Accepted-AOC,L1,24-Oct-2025 11:36 AM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5327411,PRECISE POWER PROJECTS PRIVATE LIMITED,14-Jul-2025 10:26 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,18-Jul-2025 11:36 AM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5329826,Rajesh Kumar,15-Jul-2025 09:50 AM,Rejected-AOC,L2,24-Oct-2025 11:36 AM,AOC
