Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
Bed and Berm Scrapping of internal Section of Hardua mr. from Km 0.000 to 8.800 Lot06,Bed and Berm Scrapping of internal Section of Hardua mr. from Km 0.000 to 8.800 Lot06,Please refer Tender documents. ,NA ,"3,90,000",Civil Works,NA ,Tender,90.0,15.0,jhansi,284001.0,NA ,NA ,NA ,E.E. J.D.B.C Jhansi,No ,No,Executive EngineerJ.D.B.C Jhansi,Executive EngineerJ.D.B.C Jhansi,"U P Irrigation Department (Civil)||Chief Engineer-Betwa, Jhansi||IV Circle Irrigation Works, Jhansi||JDBC, jhansi",02/EE/2025-26,2025_UPIDC_1073501_6,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,795.0,Nil,Nil,No,"7,800",No,fixed,,Nil,Nil,15-Sep-2025 10:00 AM,23-Sep-2025 03:30 PM,15-Sep-2025 10:00 AM,23-Sep-2025 03:00 PM,NA ,NA ,15-Sep-2025 10:00 AM,23-Sep-2025 03:00 PM,29-Sep-2025 11:30 AM,1.0,Fee/PreQual/Technical,.pdf,Tender Document,AOC,Brajesh kumar Porwal,Internal,Pankaj Singh,Brajesh kumar Porwal,29-Sep-2025 11:08 AM,29-Sep-2025 11:30 AM,techsummary_1960572.pdf (5783.36 KB),Finance,Bid No 5546359 and 5552726 Admitted,Brajesh kumar Porwal,18-Oct-2025 12:42 PM,,BOQ Comparative Chart,Brajesh kumar Porwal,Internal,Pankaj singh,Brajesh kumar Porwal,18-Oct-2025 02:40 PM,finsummary_1960572.pdf (8587.73 KB),Technical,Bid No 5546359 and 5552726 Admitted,Brajesh kumar Porwal,27-Sep-2025 05:21 PM,technical_1960572.pdf,1,5552441,M/s Arvind Singh Yadav,23-Sep-2025 10:52 AM,Not Admitted-Fee/PreQual/Technical,Others-Contractor not uploaded 03 year I.T.R,27-Sep-2025 05:21 PM,"U P Irrigation Department (Civil)||Chief Engineer-Betwa, Jhansi||IV Circle Irrigation Works, Jhansi||JDBC, jhansi",2025_UPIDC_1073501_6,02/EE/2025-26,Bed and Berm Scrapping of internal Section of Hardua mr. from Km 0.000 to 8.800 Lot06,1.0,5546359.0,ms manoj kumar thekedar,INR,"280,656",18-Oct-2025,"INR 280,565",15.0,Brajesh kumar Porwal,18-Oct-2025 04:31 PM,AOC06.pdf (262.00 KB),Ag No 09/EE/2025-26,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,5546359,ms manoj kumar thekedar,19-Sep-2025 06:04 PM,Accepted-AOC,L1,18-Oct-2025 04:31 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,3,5552726,M/S SHRI SHARDA CONSTRUCTION,22-Sep-2025 09:48 PM,Rejected-Finance,L2,18-Oct-2025 02:40 PM,,,,,,,,,,,,,,,,,AOC
