S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Instrument Type,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No.1,Corrigendum Title,Corrigendum Type,View,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
1.0,5287204.0,KIRAN MECHANICAL WORKS,03-Jul-2025 11:04 AM,Rejected-Finance,Not L-1 bidder for any of the tendered items,02-Aug-2025 05:55 PM,UP Rajya Vidyut Utpadan Nigam Ltd||Obra Thermal Power Project- UPRVUNL- Sonebhadra,2025_RVUNL_1031941_1,N-OBR/B/MMCII/PDIII/6000008024,"Spares of Travel Water Screen for CW Pump House for Overhauling of Unit No. 13, BTPS, Obra, Sonebhadra (U.P.)",1.0,5210108.0,NAVEEN ENTERPRISES,INR,"21,360",02-Aug-2025,"INR 353,460",90.0,MANI SHANKER RAI,02-Aug-2025 06:01 PM,AOCMP534.pdf (194.00 KB),Award of Contract,Sanjay Kumar Pandey,Internal,Sanjay Kumar Pandey,MANI SHANKER RAI,02-Aug-2025 05:55 PM,finsummary_1866923.pdf (391.91 KB),Technical,Summary of Bid Part-I,Deepak Kumar,09-Jul-2025 09:05 PM,,Sanjay Kumar Pandey,Internal,Sanjay Kumar Pandey,MANI SHANKER RAI,24-Jul-2025 12:44 PM,24-Jul-2025 12:50 PM,techsummary_1866923.pdf (392.00 KB),Finance,Part-II opened,Deepak Kumar,24-Jul-2025 07:00 PM,,BOQ Comparative Chart,AOC,"Spares of Travel Water Screen for CW Pump House for Overhauling of Unit No. 13, BTPS, Obra, Sonebhadra (U.P.)","Spares of Travel Water Screen for CW Pump House for Overhauling of Unit No. 13, BTPS, Obra, Sonebhadra (U.P.)",As per Tender Specification Document ,NA ,"4,60,000",Mechanical Engineering Items,NA ,Tender,180.0,60.0,"Store Division - I, BTPS, Obra",231219.0,NA ,NA ,NA ,"Office of Superintending Engineer, MMC, Obra TPS",No ,No,1.0,BG - Bank Guarantee,"Superintending Engineer, MMC, Obra TPS, Obra","Office of Superintending Engineer, MMC, Obra TPS, Obra",23-Apr-2025 06:55 PM,05-Jul-2025 06:00 PM,23-Apr-2025 06:55 PM,03-Jul-2025 06:00 PM,23-Apr-2025 06:55 PM ,03-Jul-2025 05:00 PM ,23-Apr-2025 06:55 PM,03-Jul-2025 06:00 PM,24-Jul-2025 12:50 PM,1.0,Fee/PreQual/Technical,.pdf,Documents w.r.t. PQC Clause No. 4.1 to 4.7,"9,000",No,fixed,,"UPRVUN Ltd., P and AD, BTPS, Obra",Obra-231219,UP Rajya Vidyut Utpadan Nigam Ltd||Obra Thermal Power Project- UPRVUNL- Sonebhadra,N-OBR/B/MMCII/PDIII/6000008024,2025_RVUNL_1031941_1,Yes,Open Tender,Fixed-rate,Goods,2.0,No,Yes,Offline,No,No,No,1.0,Corrigendum 03 on Critical Dates,Date,,"1,180","UPRVUN Ltd., P and AD, BTPS, Obra",Obra-231219,No,AOC
2.0,5214535.0,M/S. BEARING AND ENGINEERING CO.,26-May-2025 11:52 AM,Accepted-AOC,L-1 bidder for item at S. No. 2,02-Aug-2025 06:01 PM,,,,,2.0,5214535.0,M/S. BEARING AND ENGINEERING CO.,INR,"232,160",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,2.0,RTGS - RTGS Payment,,,,,,,,,,,,,,.pdf,Other documents w.r.t. NIT Clause No. 5.1 to 5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
3.0,5210108.0,NAVEEN ENTERPRISES,23-May-2025 12:29 PM,Accepted-AOC,L-1 bidder for item at S. No. 1 and 3,02-Aug-2025 06:01 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Check List,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
