S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,S.No,Instrument Type,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
1.0,5276323.0,M/S SATISH KUMAR,INR,"184,599.72",Uttar Pradesh Power Corporation Ltd.||SE Civil HQ Shakti Bhawan Extension||EE Civil HQ Attached to CE Civil 2||SE Civil HQ||EE ECCD Ist,2025_UPPCL_1047885_1,11/ECCD-I/ 2025-26,M and R of Plaster repairing internal painting and Water Supply Pipe Line Flooring and other misc civil works in Res no B277 and B303 At 20MIG Hydel officers Colony Lucknow,1,5276506,B M C CONSTRUCTION,26-Jun-2025 02:04 PM,Rejected-AOC,As Per Higher Value,14-Aug-2025 11:37 AM,14-Aug-2025,"INR 259,999.6",90.0,Krishna Kumar,14-Aug-2025 11:37 AM,LOI11.pdf (523.00 KB),As Per Loi,SE,Internal,EE,Krishna Kumar,10-Jul-2025 01:38 PM,10-Jul-2025 01:40 PM,techsummary_1903966.pdf (1296.81 KB),Finance,financial Bid,Arpit Srivastava,10-Jul-2025 02:08 PM,finance_1903966.pdf,BOQ Comparative Chart,SE,Internal,EE,Krishna Kumar,16-Jul-2025 03:01 PM,finsummary_1903966.pdf (955.80 KB),Technical,Technical Summary,Raj Kumar Jaiswal,28-Jun-2025 11:50 AM,technical_1903966.pdf,AOC,1.0,RTGS - RTGS Payment,M and R of Plaster repairing internal painting and Water Supply Pipe Line Flooring and other misc civil works in Res no B277 and B303 At 20MIG Hydel officers Colony Lucknow,M and R of Plaster repairing internal painting and Water Supply Pipe Line Flooring and other misc civil works in Res no B277 and B303 At 20MIG Hydel officers Colony Lucknow,NA ,NA ,"2,59,999",Civil Works,NA ,Tender,120.0,90.0,LUCKNOW,226024.0,NA ,NA ,NA ,"EE, ECCD-1 ALIGANJ LKO",No ,No,"5,500",No,fixed,,"EE, ECCD-1 ALIGANJ",Lucknow,590.0,"EE, ECCD-1 ALIGANJ",Lucknow,No,1.0,Fee/PreQual/Technical,.pdf,TENDER FEE AND EMD,EE,"EE, ECCD-1 ALIGANJ LKO",12-Jun-2025 10:00 AM,27-Jun-2025 03:30 PM,12-Jun-2025 10:00 AM,26-Jun-2025 05:00 PM,NA ,NA ,12-Jun-2025 10:00 AM,26-Jun-2025 05:00 PM,10-Jul-2025 01:40 PM,Uttar Pradesh Power Corporation Ltd.||SE Civil HQ Shakti Bhawan Extension||EE Civil HQ Attached to CE Civil 2||SE Civil HQ||EE ECCD Ist,11/ECCD-I/ 2025-26,2025_UPPCL_1047885_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,AOC
,,,,,,,,,2,5275871,metro construction/suppliers,26-Jun-2025 12:01 AM,Rejected-Technical,As Per Technical Bid,10-Jul-2025 01:38 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,PREQUAL DOCS,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,3,5267099,M/S KAY KAY Enterprises,23-Jun-2025 12:03 AM,Rejected-AOC,As Per Higher Value,14-Aug-2025 11:37 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,4,5272435,M/S RAKESH ASSOCIATES,25-Jun-2025 12:38 AM,Rejected-AOC,As Per Higher Value,14-Aug-2025 11:37 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,5,5276323,M/S SATISH KUMAR,26-Jun-2025 12:20 PM,Accepted-AOC,As per Lowest Value,14-Aug-2025 11:37 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,6,5270618,RAKESH KUMAR TIWARI,24-Jun-2025 07:58 PM,Rejected-AOC,As Per Higher Value,14-Aug-2025 11:37 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
