Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Name,Address,S.No,Instrument Type,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
19-Aug-2025,"INR 12,221,370",365.0,ANIL VERMA,19-Aug-2025 02:44 PM,30.pdf (365.00 KB),AOC,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited||EE / PE Jhansi,2025_UPRNS_1033715_1,30/SE/UPRNSS/E-TENDER/2025-26 DATE-29.03.2025,PROPOSED OF CONSTRUCTION WORK OF GO SANRAKSHAN KENDRA AT LARAOUNI MAURANIPUR DISTRICT-JHANSI (U.P.),1.0,5164686.0,KRISHNA GOPAL CONTRACTOR,INR,"12,221,370",1.0,5164686.0,KRISHNA GOPAL CONTRACTOR,03-May-2025 03:49 PM,Accepted-AOC,QUOTED LOWEST RATES,19-Aug-2025 02:44 PM,Finance,2 BIDS ARE ADMITTED,ANIL VERMA,23-Jun-2025 05:09 PM,,BOQ Comparative Chart,SANTOSH PANDEY,Internal,"JITENDRA SIKARWAR (E.E.), ANIL VERMA (E.E.) ATUL BAJPAI (A.E.), BHUPENDRA KANAUJHIYA (J.E.), SHAKTI KATIYAR (ACCTT.)",ANIL VERMA,15-May-2025 02:19 PM,15-May-2025 02:50 PM,techsummary_1871552.pdf (1279.46 KB),Technical,TECHNICAL,Santosh Pandey,14-May-2025 11:39 AM,,SANTOSH PANDEY,Internal,"JITENDRA SIKARWAR (E.E.), ANIL VERMA (E.E.), ATUL BAJPAI (A.E.), BHUPENDRA KANAUJHIYA (J.E.), SHAKTI KATIYAR (ACCTT.)",ANIL VERMA,19-Aug-2025 02:42 PM,finsummary_1871552.pdf (364.60 KB),AOC,PROPOSED OF CONSTRUCTION WORK OF GO SANRAKSHAN KENDRA AT LARAOUNI MAURANIPUR DISTRICT-JHANSI (U.P.),PROPOSED OF CONSTRUCTION WORK OF GO SANRAKSHAN KENDRA AT LARAOUNI MAURANIPUR DISTRICT-JHANSI (U.P.) LARAOUNI MAURANIPUR DISTRICT-JHANSI (U.P.),Please refer Tender documents. ,NA ,"1,22,52,000",Civil Works,NA ,Tender,90.0,365.0,JHANSI,284001.0,NA ,NA ,NA ,KANPUR,No ,No,1.0,Fee/PreQual/Technical,.pdf,NIT,SUPERINTENDING ENGINEER,"KANPUR CIRCLE, KANPUR",1,DD - Demand Draft,"2,45,100",No,fixed,,"EXECUTIVE ENGINEER, JHANSI",JHANSI,28-Apr-2025 04:10 PM,05-May-2025 11:00 AM,28-Apr-2025 04:10 PM,05-May-2025 10:00 AM,NA ,NA ,28-Apr-2025 04:10 PM,05-May-2025 10:00 AM,15-May-2025 02:50 PM,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited||EE / PE Jhansi,30/SE/UPRNSS/E-TENDER/2025-26 DATE-29.03.2025,2025_UPRNS_1033715_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,"2,596","EXECUTIVE ENGINEER, JHANSI",JHANSI,No,AOC
,,,,,,,,,,,,,,,,2.0,5164334.0,M/S PUSHPENDRA ENGINEERING ASSOCIATES,03-May-2025 01:45 PM,Rejected-AOC,QUOTED HIGHEST RATES,19-Aug-2025 02:44 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,2,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,3,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
