Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Tender Stage
19-Aug-2025,"INR 4,916,935.6",90.0,Anand Kumar Anand,19-Aug-2025 10:49 AM,104800.pdf (909.00 KB),AOC,1,5219116,M/S RUCHI CONSTRUCTION CO,29-May-2025 11:10 AM,Accepted-AOC,AOC L1,19-Aug-2025 10:49 AM,1,5219116,M/S RUCHI CONSTRUCTION CO,INR,"4,916,935.6","U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Rapti CC Circle-2, Basti",2025_UPIDC_1040038_1,Tender Notic 01/SE/2025-26,PROTECTION WORK FOR FALL ON RAPTI MAIN CANAL AT KM 104.800 AND KM 110.100 In Distict Siddharth Nagar,Finance,Admitted,Anand Kumar Anand,19-Aug-2025 10:36 AM,,BOQ Comparative Chart,Anand Kumar Anand,Internal,,Anand Kumar Anand,29-May-2025 07:08 PM,31-May-2025 12:00 PM,techsummary_1886148.pdf (210.31 KB),Technical,Admitted,Anand Kumar Anand,29-May-2025 07:04 PM,,ANAND KUMAR ANAND,Internal,Ramesh Prasad,Anand Kumar Anand,19-Aug-2025 10:43 AM,finsummary_1886148.pdf (908.60 KB),AOC,"1,22,000",Yes,fixed,,Nil,Nil,Superintending Engineer,"Superintending Engineer, Rapti Nahar Nirman Mandal-2, Basti (U.P.)",19-May-2025 01:00 PM,29-May-2025 03:30 PM,19-May-2025 01:00 PM,29-May-2025 02:00 PM,NA ,NA ,19-May-2025 01:00 PM,29-May-2025 02:00 PM,31-May-2025 12:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Rapti CC Circle-2, Basti",Tender Notic 01/SE/2025-26,2025_UPIDC_1040038_1,Yes,Open Tender,Item Wise,Works,2.0,No,No,Online,No,No,No,1,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,PROTECTION WORK FOR FALL ON RAPTI MAIN CANAL AT KM 104.800 AND KM 110.100 In Distict Siddharth Nagar,PROTECTION WORK FOR FALL ON RAPTI MAIN CANAL AT KM 104.800 AND KM 110.100 In Distict Siddharth Nagar,Please refer Tender documents. ,NA ,,Civil Works,NA ,Tender,90.0,90.0,Siddharthnagar,271201.0,NA ,NA ,NA ,"S.E. Rapti Nahar Nirman Mandal-2, Basti (U.P.)",No ,No,"2,354",Nil,Nil,No,1.0,SBI Bank,AOC
,,,,,,,2,5222984,SARTHAK ENTERPRISES,29-May-2025 12:18 PM,Accepted-AOC,AOC L2 Reject,19-Aug-2025 10:49 AM,2,5222984,SARTHAK ENTERPRISES,INR,"4,959,542",,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,,,,,,,AOC
