EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
"41,380",Yes,percentage,2.0%,Nil,Nil,1,Fee/PreQual/Technical,.pdf,Tender doc,"2,354",Nil,Nil,No,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE VARANASI CIRCLE||EE VARANASI,1180 Date 11-07-2025,2025_REDUP_1057938_10,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,17-Jul-2025 01:00 PM,01-Aug-2025 12:30 PM,17-Jul-2025 01:00 PM,01-Aug-2025 12:00 PM,NA ,NA ,17-Jul-2025 01:00 PM,01-Aug-2025 12:00 PM,11-Aug-2025 12:00 PM,EE RED,Vikash Bhavan Varanasi,vidhan sabha shahar uttari varanasi kshetra antargat samudaik swastya kendra chaukaghat ki chahardiwari tatha avagam ke marg par interlocking nav nirman karya.,vidhan sabha shahar uttari varanasi kshetra antargat samudaik swastya kendra chaukaghat ki chahardiwari tatha avagam ke marg par interlocking nav nirman karya.,Please refer Tender documents. ,NA ,"20,69,000",Civil Works,NA ,Tender,90.0,90.0,Vikash Bhavan Varanasi,221002.0,NA ,NA ,NA ,Vikash Bhavan Varanasi,No ,No,AOC,Finance,Admitted,SHAILENDRA PRASAD,12-Aug-2025 11:48 AM,,BOQ Comparative Chart,EE,Internal,,SHAILENDRA PRASAD,12-Aug-2025 11:50 AM,finsummary_1925656.pdf (110.93 KB),1.0,5374025.0,SAMRIDDHI CONSTRUCTION,INR,"1,945,889",Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE VARANASI CIRCLE||EE VARANASI,2025_REDUP_1057938_10,1180 Date 11-07-2025,vidhan sabha shahar uttari varanasi kshetra antargat samudaik swastya kendra chaukaghat ki chahardiwari tatha avagam ke marg par interlocking nav nirman karya.,1,5374025,SAMRIDDHI CONSTRUCTION,25-Jul-2025 11:22 AM,Accepted-AOC,L1,20-Aug-2025 04:32 PM,20-Aug-2025,"INR 1,945,889",90.0,SHAILENDRA PRASAD,20-Aug-2025 04:32 PM,1598.pdf (866.00 KB),Technical,Admitted,SHAILENDRA PRASAD,06-Aug-2025 02:24 PM,,EE,Internal,,SHAILENDRA PRASAD,07-Aug-2025 03:00 PM,11-Aug-2025 12:00 PM,techsummary_1925656.pdf (611.35 KB),AOC
,,,,,,2,Finance,.xls,Boq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,2,5373990,TARUN CONCRETE UDYOG,25-Jul-2025 11:19 AM,Rejected-Finance,L2,12-Aug-2025 11:50 AM,,,,,,,,,,,,,,,,,,,AOC
