Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
25-Oct-2025,"INR 371,422.5",15.0,Umesh Kumar,25-Oct-2025 06:12 PM,AOC40.pdf (623.00 KB),AOC,Technical,Report,Umesh Kumar,14-Oct-2025 12:10 PM,,Umesh kumar,Internal,,Umesh Kumar,14-Oct-2025 12:46 PM,16-Oct-2025 04:00 PM,techsummary_1976107.pdf (50.85 KB),Umesh kumar,Internal,,Umesh Kumar,25-Oct-2025 06:04 PM,finsummary_1976107.pdf (23.88 KB),Finance,BOQ Summary,Umesh Kumar,25-Oct-2025 05:46 PM,,BOQ Comparative Chart,1.0,5600511.0,CHANDRA VIR SINGH,INR,"371,422.5",1,5600511,CHANDRA VIR SINGH,12-Oct-2025 11:22 PM,Accepted-AOC,AOC,25-Oct-2025 06:12 PM,"U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||Irrigation Works Circle, Mathura||LMBDGC, mathura",2025_UPIDC_1074547_68,02/EE/Lower Mat/2025-26,Lot 40,AOC,"10,000",No,fixed,,Nil,Nil,1.0,SBI Bank,1.0,Fee/PreQual/Technical,.pdf,TenderDocument,07-Oct-2025 09:00 AM,13-Oct-2025 11:30 AM,07-Oct-2025 09:00 AM,13-Oct-2025 11:00 AM,NA ,NA ,07-Oct-2025 09:00 AM,13-Oct-2025 11:00 AM,16-Oct-2025 04:00 PM,677.0,Nil,Nil,No,Executive Engineer,"L.M.B.D.G.C., Mathura","U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||Irrigation Works Circle, Mathura||LMBDGC, mathura",02/EE/Lower Mat/2025-26,2025_UPIDC_1074547_68,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,Lot 40,Internal Clearance of Awerni Mr.. From Km 0.000 to Km. 16.900 For (Rabi 1433 Fasli) Year 2025-26,Please refer Tender documents. ,NA ,"4,96,000",Civil Works - Canal,NA ,Tender,90.0,15.0,"L.M.B.D.G.C., Mathura",281001.0,NA ,NA ,NA ,"L.M.B.D.G.C., Mathura",No ,No,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5601106,DEVENDRA KUMAR SHARMA,12-Oct-2025 08:00 PM,Rejected-Finance,L2,25-Oct-2025 06:04 PM,,,,,AOC,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5600395,Jagannath prasad,11-Oct-2025 06:46 PM,Rejected-Finance,L3,25-Oct-2025 06:04 PM,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5600446,M/S S R SINGH CONTRACTOR & ENGINEERS,11-Oct-2025 07:21 PM,Rejected-Finance,L6,25-Oct-2025 06:04 PM,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5600943,M/S TANVI CONTRACTOR,12-Oct-2025 02:52 PM,Rejected-Finance,L4,25-Oct-2025 06:04 PM,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,5603033,SHIV GANGA CONTRACTOR,13-Oct-2025 10:49 AM,Rejected-Finance,L5,25-Oct-2025 06:04 PM,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
