S.No,Corrigendum Title,Corrigendum Type,View,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,S.No.1,Instrument Type,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
1.0,Date Corri,Date,,1.0,Fee/PreQual/Technical,.pdf,Tender Fee and EMD,Uttar Pradesh Power Corporation Ltd.||SE Civil HQ Shakti Bhawan Extension||EE Civil HQ Attached to CE Civil 2||SE Civil HQ||EE ECCD Ist,42/ECCD-1/2024-25,2025_UPPCL_1015644_2,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,26-Apr-2025 02:50 PM,27-May-2025 03:30 PM,26-Apr-2025 02:50 PM,26-May-2025 05:00 PM,NA ,NA ,26-Apr-2025 02:50 PM,26-May-2025 05:00 PM,06-Jun-2025 12:55 PM,"21,500",No,fixed,,"EE, ECCD-1 ALIGANJ",Lucknow,EE,"EE, Eccd-1 Aliganj",1.0,RTGS - RTGS Payment,"1,770","EE, ECCD-1 ALIGANJ",Lucknow,No,Annual M and r of Chandralok Hydel officers and Member Residences Niralanagr Lucknow,Annual M and r of Chandralok Hydel officers and Member Residences Niralanagr Lucknow,NA ,NA ,"8,96,541",Civil Works,NA ,Tender,120.0,365.0,Lucknow,226024.0,NA ,NA ,NA ,"EE, Eccd-1 aliganj",No ,No,AOC,Finance,Financial Summary,Arpit Srivastava,06-Jun-2025 01:03 PM,finance_1869717.pdf,BOQ Comparative Chart,SE,Internal,EE,Raj Kumar Jaiswal,06-Jun-2025 12:53 PM,06-Jun-2025 12:55 PM,techsummary_1869717.pdf (384.46 KB),Technical,Technical Summary,Raj Kumar Jaiswal,28-May-2025 11:58 AM,technical_1869717.pdf,SE,Internal,EE,Krishna Kumar,25-Jun-2025 09:09 PM,finsummary_1869717.pdf (612.55 KB),14-Aug-2025,"INR 896,541.45",365.0,Krishna Kumar,14-Aug-2025 11:23 AM,LOI42.pdf (603.00 KB),As per loi,1,5210941,ALOK KUMAR,23-May-2025 05:31 PM,Rejected-AOC,As Per Higher Value,14-Aug-2025 11:23 AM,Uttar Pradesh Power Corporation Ltd.||SE Civil HQ Shakti Bhawan Extension||EE Civil HQ Attached to CE Civil 2||SE Civil HQ||EE ECCD Ist,2025_UPPCL_1015644_2,42/ECCD-1/2024-25,Annual M and r of Chandralok Hydel officers and Member Residences Niralanagr Lucknow,1.0,5201738.0,M/S KAY KAY Enterprises,INR,"793,439.18",AOC
,,,,,,.pdf,Pre Qual Docs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5201738,M/S KAY KAY Enterprises,19-May-2025 09:18 PM,Accepted-AOC,As per Lowest Value,14-Aug-2025 11:23 AM,,,,,,,,,,AOC
,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5205997,M/s V.S. Constrcution,21-May-2025 03:04 PM,Rejected-AOC,As Per Higher Value,14-Aug-2025 11:23 AM,,,,,,,,,,AOC
