EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,S.No,Bank Name,S.No.1,Category,Sub Category,Sub Category Description,Format/File,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
"52,100",No,fixed,,Nil,Nil,"Brick work ,cement plaster with all cost of material including Labour and Tool and Plant etc at Jijauliya Pump canal in District Raibareli","1st class brick work, cement plaster,cc work at jijauliya pump canal in district Raibareli with all cost of material, labour, tool and plant etc as per drawing and BOQ.",Please refer Tender documents. ,NA ,"26,03,000",Civil Works - Canal,NA ,Tender,90.0,NA ,Jijauliya Pump canal in District Raibareli,229127.0,NA ,NA ,NA ,Office of Executive Engineer Minor Lift Canal Divi,No ,No,"Mr. Ashutosh kumar Singh, Executive Engineer","Office Of Executive Engineer, Minor Lift Canal Division, 3/435-A, Vishwash khand Gomti Nagar, Lucknow, U.P -226010",U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Centre)||Superintending Engineer(Tubewell)-Sitapur||Executive Engineer(MLCD)-Lucknow,11/EE/MLCD/LKO/ETender/2025-26,2025_UPIDM_1064211_1,Yes,Open Tender,Item Wise,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Tender Fee and EMD,1.0,SBI Bank,1,Certificate Details ,Permanent Account Number ,Permanent Account Number ,,"2,354",Nil,Nil,No,08-Aug-2025 04:00 PM,19-Aug-2025 02:00 PM,08-Aug-2025 04:00 PM,19-Aug-2025 11:00 AM,NA ,NA ,08-Aug-2025 04:00 PM,19-Aug-2025 11:00 AM,21-Aug-2025 02:10 PM,AOC,Technical,Technical Evalution Sheet,Ashutosh Kumar Singh,21-Aug-2025 01:41 PM,technical_1939387.pdf,Ashutosh Kumar Singh EE,Internal,"Mr.Gaurav Singh, Executive Engineer",Ashutosh Kumar Singh,28-Aug-2025 04:10 PM,finsummary_1939387.pdf (2924.43 KB),Finance,Admitted,Ashutosh Kumar Singh,24-Aug-2025 10:31 PM,,BOQ Comparative Chart,Ashutosh Kumar Singh EE,Internal,Mr.Gaurav Singh (Executive Engineer)Mr. Prakash Singh (Assistant Engineer),Ashutosh Kumar Singh,21-Aug-2025 02:09 PM,21-Aug-2025 02:10 PM,techsummary_1939387.pdf (2924.43 KB),23-Sep-2025,"INR 2,603,629",90.0,Ashutosh Kumar Singh,08-Oct-2025 12:03 PM,1600AOC.pdf (2811.00 KB),1.0,5415256.0,M/S ABHAY DATA CONSTRUCTION,INR,"2,153,100",U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Centre)||Superintending Engineer(Tubewell)-Sitapur||Executive Engineer(MLCD)-Lucknow,2025_UPIDM_1064211_1,11/EE/MLCD/LKO/ETender/2025-26,"Brick work ,cement plaster with all cost of material including Labour and Tool and Plant etc at Jijauliya Pump canal in District Raibareli",1.0,5452209.0,Krishna construction,18-Aug-2025 08:42 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,21-Aug-2025 01:41 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"GST, PAN and Labour Registration",,,2,Experience/ mfg. capacity ,Detailed Experience of Supplied Items/Works/Services of the Bidder ,Detailed Experience of Supplied Items/Works/Services of the Bidder ,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,5449829.0,MANJULA MISHRA,18-Aug-2025 06:34 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,21-Aug-2025 01:41 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Firm Registration,,,3,Experience/ mfg. capacity ,Performance Certificates of the Supplied Items/Works/Services for previous years ,Performance Certificates of the Supplied Items/Works/Services for previous years ,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,5415256.0,M/S ABHAY DATA CONSTRUCTION,12-Aug-2025 11:31 PM,Accepted-AOC,Lowest Bid,08-Oct-2025 12:03 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Character (IDT-1) and Insolvency (IDT-2),,,4,Misc. document ,Bidder Address Format ,Bidder Address Format ,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,5449682.0,M/S M.K. ENTERPRISES,18-Aug-2025 11:02 PM,Rejected-Finance,Higher bid,28-Aug-2025 04:10 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Bid Validity and Self Decleration Affidavit (IDT-3),,,5,Misc. document ,Any other document ,Any other document ,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,5453781.0,M/S ROHIT ENTERPRISES,18-Aug-2025 11:24 PM,Rejected-Finance,Higher bid,28-Aug-2025 04:10 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Experience Certificate,,,6,Tax related documents ,PAN card ,PAN card ,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,5449988.0,M/S Sushila Enterprises,19-Aug-2025 12:51 AM,Rejected-Finance,Higher bid,28-Aug-2025 04:10 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,7,Technical Details ,Other Technical Documents ,Other Technical Documents ,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
