Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage
1,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,Restoration service road from km 8.300 to 9.200 at Bhadan Dy,Restoration service road from km 8.300 to 9.200 at Bhadan Dy,Please refer tender documents ,NA ,,Civil Works - Canal,NA ,Tender,90.0,30.0,Bhadan Dy,283141.0,NA ,NA ,NA ,Shikohabad,No ,No,1.0,SBI Bank,23-Sep-2025 11:30 AM,29-Sep-2025 04:00 PM,23-Sep-2025 11:30 AM,29-Sep-2025 03:00 PM,NA ,NA ,23-Sep-2025 11:30 AM,29-Sep-2025 03:00 PM,06-Oct-2025 03:00 PM,"90,000",No,fixed,,Nil,Nil,Executive Engineer,ICD Firozabad Hq Shikohabad,266.0,Nil,Nil,No,"U P Irrigation Department (Civil)||Chief Engineer-Ram Ganga, Kanpur||Irrigation Works Circle, Etawah||Irrigation Construction Division Firozabad",03/EE/2025-26,2025_UPIDC_1076272_17,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,AOC,Finance,As per Tender notice,SUNIL KUMAR,06-Oct-2025 05:20 PM,,BOQ Comparative Chart,Executive Engineer,Internal,Ae Accountant Clerk,SUNIL KUMAR,09-Oct-2025 01:03 PM,finsummary_1966215.pdf (23.17 KB),1.0,5570730.0,AK ENTERPRISES,INR,"482,736",1,5570730,AK ENTERPRISES,29-Sep-2025 02:09 AM,Accepted-AOC,L1,29-Oct-2025 03:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Ram Ganga, Kanpur||Irrigation Works Circle, Etawah||Irrigation Construction Division Firozabad",2025_UPIDC_1076272_17,03/EE/2025-26,Restoration service road from km 8.300 to 9.200 at Bhadan Dy,Executive Engineer,Internal,Ae Accountant clerk,SUNIL KUMAR,04-Oct-2025 05:54 PM,06-Oct-2025 03:00 PM,techsummary_1966215.pdf (451.22 KB),29-Oct-2025,"INR 482,736",30.0,SUNIL KUMAR,29-Oct-2025 03:00 PM,17.pdf (468.00 KB),Technical,As per tender notice,SUNIL KUMAR,04-Oct-2025 05:22 PM,,AOC
2,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,2,5565645,Harendra kumar thekedar,28-Sep-2025 08:25 PM,Rejected-Finance,L2,09-Oct-2025 01:03 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
