S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Corrigendum Title,Corrigendum Type,View,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No.1,Instrument Type,Cover No,Cover,Document Type,Description,Tender Stage
1.0,5247316.0,GRIFFS ENTERPRISES,12-Jun-2025 03:24 PM,Rejected-Finance,Not L-1 bidder,14-Aug-2025 02:21 PM,1.0,5246060.0,RYNE REFRIGERATION,INR,"165,864",UP Rajya Vidyut Utpadan Nigam Ltd||Obra Thermal Power Project- UPRVUNL- Sonebhadra,2025_RVUNL_1045604_1,N-OBR/B/MMCII/PDIII/6000008584,"Refrigerant and Cylinder for 2X660MW units, CTPS, Obra, Sonebhadra (U.P.)",14-Aug-2025,"INR 165,864",10.0,Deepak Kumar,14-Aug-2025 02:27 PM,AOCOTE004.pdf (194.00 KB),Award of Contract,Sanjay Kumar Pandey,Internal,Sanjay Kumar Pandey,Deepak Kumar,14-Aug-2025 02:21 PM,finsummary_1898125.pdf (387.33 KB),Technical,Summary of Bid Part-I,MANI SHANKER RAI,21-Jun-2025 05:56 PM,,Sanjay Kumar Pandey,Internal,Sanjay Kumar Pandey,Deepak Kumar,27-Jun-2025 01:21 PM,27-Jun-2025 01:30 PM,techsummary_1898125.pdf (389.10 KB),Finance,Summary of bid Part-II,Deepak Kumar,27-Jun-2025 01:39 PM,,BOQ Comparative Chart,AOC,04-Jun-2025 10:00 AM,20-Jun-2025 06:00 PM,04-Jun-2025 10:00 AM,19-Jun-2025 06:00 PM,04-Jun-2025 10:00 AM ,19-Jun-2025 05:00 PM ,04-Jun-2025 10:00 AM,19-Jun-2025 06:00 PM,27-Jun-2025 01:30 PM,"3,000",No,fixed,,"UPRVUN Ltd., P and AD, CTPS, Obra",OBRA-231219,UP Rajya Vidyut Utpadan Nigam Ltd||Obra Thermal Power Project- UPRVUNL- Sonebhadra,N-OBR/B/MMCII/PDIII/6000008584,2025_RVUNL_1045604_1,Yes,Open Tender,Fixed-rate,Goods,2.0,No,Yes,Offline,No,No,No,1.0,Corrigendum 01 on Critical Dates,Date,,"Refrigerant and Cylinder for 2X660MW units, CTPS, Obra, Sonebhadra (U.P.)","Refrigerant and Cylinder for 2X660MW units, CTPS, Obra, Sonebhadra (U.P.)",As per Tender Specification Document ,NA ,"1,60,000",Mechanical Engineering Items,NA ,Tender,180.0,7.0,"Store Division - II, CTPS, Obra",231219.0,NA ,NA ,NA ,"Office of Superintending Engineer, MMC, OTPS",No ,No,"Office of Superintending Engineer, MMC, OTPS","Office of Superintending Engineer, MMC, OTPS",590.0,"UPRVUN Ltd., P and AD, CTPS, Obra",OBRA-231219,No,1.0,BG - Bank Guarantee,1.0,Fee/PreQual/Technical,.pdf,Doc. w.r.t. PQC clause No. 4.1 to 4.7,AOC
2.0,5246060.0,RYNE REFRIGERATION,11-Jun-2025 05:48 PM,Accepted-AOC,L-1 Bidder,14-Aug-2025 02:28 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,RTGS - RTGS Payment,,,.pdf,Other Doc. w.r.t. NIT clause No. 5.1 to 5.7,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Check List,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantity,AOC
