Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
"1,015",Nil,Nil,No,Yamuna Expressway Industrial Development Authority,YEA/GM(PROJECT)/2025/1044 DT-09/04/2025,2025_YEIDA_1028281_26,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,GM(P),YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY,21-Apr-2025 06:55 PM,02-May-2025 11:00 AM,21-Apr-2025 06:55 PM,30-Apr-2025 05:00 PM,NA ,NA ,21-Apr-2025 06:55 PM,30-Apr-2025 05:00 PM,03-Jul-2025 11:00 AM,1.0,Fee/PreQual/Technical,.pdf,"FINANCIAL STATEMENT,TURNOVER,GST,PAN,AADHAR,PROP./PRTN./LTD.CO.CERTIFICATE,AUTHORITY LETTER,ETC","84,200",No,fixed,,Nil,Nil,"Providing and laying interlocking tiles and drain rakesh to manoj manveer to karan in village -mudreh ,YEA Wc-06","Providing and laying interlocking tiles and drain rakesh to manoj manveer to karan in village -mudreh ,YEA Wc-06",Please refer Tender documents. ,NA ,"42,08,941",Civil Works,NA ,Tender,90.0,60.0,YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY,201308.0,NA ,NA ,NA ,YEIDA 2nd FLOOR TENDER CELL,No ,No,AOC,1,5157508,JAI SHRI KRISHNA CONTRACTOR AND SUPPLIER,30-Apr-2025 12:54 PM,Rejected-Technical,DISQUALIFIED,02-Jul-2025 04:27 PM,Yamuna Expressway Industrial Development Authority,2025_YEIDA_1028281_26,YEA/GM(PROJECT)/2025/1044 DT-09/04/2025,"Providing and laying interlocking tiles and drain rakesh to manoj manveer to karan in village -mudreh ,YEA Wc-06",Committee,Internal,Committee,BHARAM PAL SINGH,07-Aug-2025 05:33 PM,finsummary_1864315.pdf (783.78 KB),Finance,UNDER EVALUATION,BHARAM PAL SINGH,07-Aug-2025 05:18 PM,,BOQ Comparative Chart,1.0,5158304.0,MANYA CONSTRUCTION AND SUPPLIERS,INR,"2,777,905.93",Committee,Internal,Committee,BHARAM PAL SINGH,02-Jul-2025 04:27 PM,03-Jul-2025 11:00 AM,techsummary_1864315.pdf (545.39 KB),Technical,UNDER EVALUATION,BHARAM PAL SINGH,02-Jul-2025 12:16 PM,,07-Aug-2025,"INR 2,777,905.93",60.0,BHARAM PAL SINGH,07-Aug-2025 06:07 PM,AOC1044_26.pdf (784.00 KB),AOC,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"TENDER FEE,EMD, Rs.100/- NON JUDICIAL STAMP PAPER ALONGWITH Re.1/- REVENUE STAMP",,,,,,,,,,,,,,,,,,,,,,,,,AOC,2,5158304,MANYA CONSTRUCTION AND SUPPLIERS,30-Apr-2025 04:00 PM,Accepted-AOC,L1,07-Aug-2025 06:09 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,APPENDIX A TO E,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3,5151453,M/s Bhanwar Singh,28-Apr-2025 03:27 PM,Rejected-Finance,L2,07-Aug-2025 05:33 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,OTHER REQUISITES AS PER TENDER DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,,,AOC,4,5158038,PARAS CONSTRUCTION,30-Apr-2025 02:43 PM,Rejected-Finance,L3,07-Aug-2025 05:33 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,FINANCIALBID,,,,,,,,,,,,,,,,,,,,,,,,,AOC,5,5158258,S.K.ASSOCIATES M.S.,30-Apr-2025 04:11 PM,Rejected-Technical,DISQUALIFIED,02-Jul-2025 04:27 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
