S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
1.0,5360620.0,MAHENDRA NARAYAN MISHRA,INR,"1,705,682",Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE VARANASI CIRCLE||EE JAUNPUR,2025_REDUP_1057251_1,596/EE RED JAUNPUR/25-26 Dt 25/06/2025,"Under District Jaunpur, Construction of boundary wall on the land reserved for library in revenue village Ahirouli of Margapur Gram Sabha., Lot No 1",1,5365951,KAMLA PRASAD SINGH,22-Jul-2025 09:13 PM,Rejected-Finance,Rejected,26-Aug-2025 07:57 PM,26-Aug-2025,"INR 1,705,682",120.0,Neeraj Kumar,26-Aug-2025 08:00 PM,596_1.pdf (1149.00 KB),Er Neeraj Kumar EE RED Jaunpur,Internal,"Er Neeraj Kumar EE RED Jaunpur, Er M S Yadav AE RED Jaunpur, Er Alok Kumar AE RED Jaunpur, Mr Jai Prakash DAO RED Jaunpur",Alok Kumar,07-Aug-2025 05:31 PM,12-Aug-2025 12:00 PM,techsummary_1924321.pdf (6648.79 KB),Finance,Summary,Neeraj Kumar,19-Aug-2025 02:24 PM,,BOQ Comparative Chart,Er Neeraj Kumar EE RED Jaunpur,Internal,,Neeraj Kumar,26-Aug-2025 07:57 PM,finsummary_1924321.pdf (1149.27 KB),Technical,Summary,Neeraj Kumar,23-Jul-2025 03:20 PM,,AOC,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE VARANASI CIRCLE||EE JAUNPUR,596/EE RED JAUNPUR/25-26 Dt 25/06/2025,2025_REDUP_1057251_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1,Fee/PreQual/Technical,.pdf,FEES AND TECHNICAL DOCUMENTS,944.0,Nil,Nil,No,15-Jul-2025 02:00 PM,23-Jul-2025 12:30 PM,15-Jul-2025 02:00 PM,23-Jul-2025 12:00 PM,NA ,NA ,15-Jul-2025 02:00 PM,23-Jul-2025 12:00 PM,12-Aug-2025 12:00 PM,"Under District Jaunpur, Construction of boundary wall on the land reserved for library in revenue village Ahirouli of Margapur Gram Sabha., Lot No 1","Under District Jaunpur, Construction of boundary wall on the land reserved for library in revenue village Ahirouli of Margapur Gram Sabha., Lot No 1",Please refer Tender documents. ,NA ,"14,46,000",Civil Works,NA ,Tender,90.0,120.0,Jaunpur,222001.0,"EE RED JAUNPUR, VIKAS BHAWAN, JAUNPUR ","EE RED JAUNPUR, VIKAS BHAWAN, JAUNPUR ",18-Jul-2025 11:00 AM ,"EE RED JAUNPUR, VIKAS BHAWAN, JAUNPUR",No ,No,1.0,SBI Bank,"EE RED JAUNPUR, VIKAS BHAWAN, JAUNPUR","EE RED JAUNPUR, VIKAS BHAWAN, JAUNPUR","28,950",No,fixed,,Nil,Nil,AOC
,,,,,,,,,2,5360620,MAHENDRA NARAYAN MISHRA,21-Jul-2025 01:15 PM,Accepted-AOC,AoC,26-Aug-2025 08:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,2,Finance,.xls,FINANCIAL DOCUMENTS(BOQ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
