EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage
"1,80,000",No,fixed,,Nil,Nil,23-Sep-2025 11:30 AM,29-Sep-2025 04:00 PM,23-Sep-2025 11:30 AM,29-Sep-2025 03:00 PM,NA ,NA ,23-Sep-2025 11:30 AM,29-Sep-2025 03:00 PM,06-Oct-2025 03:00 PM,Executive Engineer,ICD Firozabad Hq Shikohabad,Restoration service road from km 0.200 to 2.500 at Ahmadpur Dy,Restoration service road from km 0.200 to 2.500 at Ahmadpur Dy,Please refer tender documents ,NA ,,Civil Works - Canal,NA ,Tender,90.0,30.0,Ahmadpur Dy,283141.0,NA ,NA ,NA ,Shikohabad,No ,No,354.0,Nil,Nil,No,1.0,SBI Bank,"U P Irrigation Department (Civil)||Chief Engineer-Ram Ganga, Kanpur||Irrigation Works Circle, Etawah||Irrigation Construction Division Firozabad",03/EE/2025-26,2025_UPIDC_1076272_16,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,AOC,Executive Engineer,Internal,Ae accountant Clerk,SUNIL KUMAR,09-Oct-2025 01:00 PM,finsummary_1966208.pdf (23.47 KB),Finance,As per tender notice,SUNIL KUMAR,06-Oct-2025 05:18 PM,,BOQ Comparative Chart,1.0,5570729.0,AK ENTERPRISES,INR,"1,228,200","U P Irrigation Department (Civil)||Chief Engineer-Ram Ganga, Kanpur||Irrigation Works Circle, Etawah||Irrigation Construction Division Firozabad",2025_UPIDC_1076272_16,03/EE/2025-26,Restoration service road from km 0.200 to 2.500 at Ahmadpur Dy,1,5570729,AK ENTERPRISES,29-Sep-2025 02:08 PM,Accepted-AOC,L1,29-Oct-2025 02:57 PM,Executive Engineer,Internal,Ae Accountant clerk,SUNIL KUMAR,04-Oct-2025 05:58 PM,06-Oct-2025 03:00 PM,techsummary_1966208.pdf (543.56 KB),29-Oct-2025,"INR 1,228,200",30.0,SUNIL KUMAR,29-Oct-2025 02:58 PM,16.pdf (586.00 KB),Technical,As per tender notice,SUNIL KUMAR,04-Oct-2025 05:17 PM,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Finance,AOC,,,,,,,,,,,,,,,,,,,,,,2,5566106,M/S PRADEEP KUMAR CONTRACTOR,27-Sep-2025 11:04 PM,Rejected-Finance,L3,09-Oct-2025 01:00 PM,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,3,5572499,M/S R.V.S. CONTRACTOR,29-Sep-2025 02:38 PM,Rejected-Finance,L2,09-Oct-2025 01:00 PM,,,,,,,,,,,,,,,,,,,AOC
