Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
13-Aug-2025,"INR 1,286,046.99",90.0,Satyaprakash Mishra,13-Aug-2025 07:17 PM,apar.pdf (638.00 KB),AWARD OF CONTRACT,1,5360672,MAHENDRA SINGH,21-Jul-2025 01:16 PM,Rejected-Finance,Higher,01-Aug-2025 12:47 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE ALLAHABAD CIRCLE||EE ALLAHABAD,2025_REDUP_1057876_3,notice 517 date 17-06-2025,Construction of CC Road Inter Locking Road and Nali at civil lines me Apar Siksha Nideshalay office gate to Sachiv BSA Office takv,1.0,5360703.0,R P ENTERPRISES,INR,"1,286,046.99",Finance,d,Satyaprakash Mishra,01-Aug-2025 12:31 PM,,BOQ Comparative Chart,Er sp mishra,Internal,,Satyaprakash Mishra,26-Jul-2025 06:35 PM,29-Jul-2025 01:00 PM,techsummary_1925474.pdf (181.51 KB),Technical,d,Satyaprakash Mishra,26-Jul-2025 06:14 PM,,Er sp mishra,Internal,Er Dp mishra,Satyaprakash Mishra,01-Aug-2025 12:47 PM,finsummary_1925474.pdf (1504.25 KB),AOC,1.0,SBI Bank,"26,000",No,fixed,,Nil,Nil,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE ALLAHABAD CIRCLE||EE ALLAHABAD,notice 517 date 17-06-2025,2025_REDUP_1057876_3,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"2,500",Nil,Nil,No,eeredprayagraj,eeredprayagraj,1,Fee/PreQual/Technical,.pdf,pdf,16-Jul-2025 06:30 PM,22-Jul-2025 01:00 PM,16-Jul-2025 06:30 PM,22-Jul-2025 12:00 PM,NA ,NA ,16-Jul-2025 06:30 PM,22-Jul-2025 12:00 PM,29-Jul-2025 01:00 PM,Construction of CC Road Inter Locking Road and Nali at civil lines me Apar Siksha Nideshalay office gate to Sachiv BSA Office takv,Construction of CC Road Inter Locking Road and Nali at civil lines me Apar Siksha Nideshalay office gate to Sachiv BSA Office takv,Please refer Tender documents. ,NA ,"12,89,000",Civil Works,NA ,Tender,90.0,NA ,eeredprayagraj,211002.0,NA ,NA ,NA ,eeredprayagraj,No ,No,AOC
,,,,,,,2,5360703,R P ENTERPRISES,21-Jul-2025 12:54 PM,Accepted-AOC,accepted,13-Aug-2025 07:17 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,xls,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
