Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
03-Sep-2025 10:00 AM,12-Sep-2025 04:00 PM,03-Sep-2025 10:00 AM,12-Sep-2025 03:00 PM,NA ,NA ,03-Sep-2025 10:00 AM,12-Sep-2025 03:00 PM,04-Oct-2025 11:00 AM,1.0,Fee/PreQual/Technical,.pdf,TENDER DOCUMENT,"U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||I- Circle Irrigation Works, Meerut",02/SE-1/2025-26,2025_UPIDC_1068184_16,Yes,Open Tender,Piece-work,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,"3,00,000",No,fixed,,Nil,Nil,LOT7,As per the NIT,Please refer Tender documents. ,NA ,"1,49,70,000",Civil Works,NA ,Tender,90.0,180.0,MEERUT,250001.0,SE OFFICE 1ST IWC MEERUT ,SE OFFICE 1ST IWC MEERUT ,10-Sep-2025 01:00 PM ,SE OFFICE 1ST IWC MEERUT,No ,No,SE 1ST IWC MEERUT,SE OFFICE 1ST IWC MEERUT,"2,354",Nil,Nil,No,AOC,"U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||I- Circle Irrigation Works, Meerut",2025_UPIDC_1068184_16,02/SE-1/2025-26,LOT7,1,5529474,mamber singh,12-Sep-2025 11:48 AM,Rejected-Finance,L2,26-Oct-2025 08:45 PM,Mr. Ramesh Chandra,Internal,Mr. Bhartendu GAur,ramesh chandra,26-Oct-2025 08:45 PM,finsummary_1953965.pdf (636.98 KB),Finance,L1 Details Upload,ramesh chandra,26-Oct-2025 08:42 PM,finance_1953965.pdf,BOQ Comparative Chart,1.0,5521063.0,M/S Harish Kumar Contractor,INR,"11,713,801.36",Mr. Ramesh Chandra,Internal,Mr. Bhartendu Gaur,ramesh chandra,01-Oct-2025 09:37 PM,04-Oct-2025 11:00 AM,techsummary_1953965.pdf (636.98 KB),Technical,05 Bidder Admitted 01 Bidder Not Admitted,ramesh chandra,01-Oct-2025 09:35 PM,technical_1953965.pdf,26-Oct-2025,"INR 11,713,801.36",180.0,ramesh chandra,26-Oct-2025 08:47 PM,AOC.pdf (387.00 KB),L1,AOC
,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,2,5521063,M/S Harish Kumar Contractor,12-Sep-2025 10:49 AM,Accepted-AOC,L1,26-Oct-2025 08:47 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,3,5522839,M/s Nimesh Brothers Construction Co,11-Sep-2025 03:28 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,01-Oct-2025 09:35 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,4,5530361,M/S SINGH CONTRACTOR,12-Sep-2025 02:36 PM,Rejected-Finance,L3,26-Oct-2025 08:45 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,5,5529399,SHIVAM ENTERPRISES,12-Sep-2025 12:01 AM,Rejected-Finance,L5,26-Oct-2025 08:45 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,6,5517721,SHRI SAI CONSTRUCTION,08-Sep-2025 11:28 AM,Rejected-Finance,L4,26-Oct-2025 08:45 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
