Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage
25-Jun-2025 12:00 PM,01-Jul-2025 12:30 PM,25-Jun-2025 12:00 PM,01-Jul-2025 12:00 PM,NA ,NA ,25-Jun-2025 12:00 PM,01-Jul-2025 12:00 PM,10-Jul-2025 12:00 PM,"Interlocking construction work from the house of Mr. Chhote Lal Gihar toGaushala via the house of Mr. Kallu in Gram Panchayat Aliganj, length 195 meters. Block Bankeganj.","Interlocking construction work from the house of Mr. Chhote Lal Gihar toGaushala via the house of Mr. Kallu in Gram Panchayat Aliganj, length 195 meters. Block Bankeganj.",Please Refer Tender Document ,NA ,"11,34,300",Civil Works,NA ,Tender,90.0,60.0,Lakhimpur Kheri,262701.0,NA ,NA ,NA ,RED Lakhimpur Kheri,No ,No,Hemant Saxena,Executive Engineer Rural Engineering Department Vikas Bhawan Lakhimpur Kheri,"23,000",No,fixed,,Nil,Nil,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE KHERI,246_10/MLAY/KHERI/2025-26,2025_REDUP_1049603_1,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,1,Fee/PreQual/Technical,.pdf,Technical PDF,856.0,Nil,Nil,No,1.0,SBI Bank,AOC,Hemant Saxena,Internal,,Hemant Saxena,05-Jul-2025 10:32 PM,10-Jul-2025 12:00 PM,techsummary_1907466.pdf (352.85 KB),Finance,Recommended for Financial Evaluation,Hemant Saxena,11-Jul-2025 08:43 AM,finance_1907466.pdf,BOQ Comparative Chart,Hemant Saxena,Internal,,Hemant Saxena,11-Jul-2025 10:27 PM,finsummary_1907466.pdf (419.66 KB),Technical,Recommended for Technical Evaluation,Hemant Saxena,01-Jul-2025 09:26 PM,technical_1907466.pdf,1.0,5280334.0,M/S AVDHESH SINGH CONTRACTOR,INR,"1,133,674",Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE KHERI,2025_REDUP_1049603_1,246_10/MLAY/KHERI/2025-26,"Interlocking construction work from the house of Mr. Chhote Lal Gihar toGaushala via the house of Mr. Kallu in Gram Panchayat Aliganj, length 195 meters. Block Bankeganj.",1,5280334,M/S AVDHESH SINGH CONTRACTOR,29-Jun-2025 05:45 PM,Accepted-AOC,Accepted,04-Aug-2025 09:38 AM,17-Jul-2025,"INR 1,134,240.82",60.0,Hemant Saxena,04-Aug-2025 09:38 AM,AOC_246_10.pdf (286.00 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Bill Of Quantity,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5280367,M/S LAVI CONSTRUCTION,29-Jun-2025 12:56 PM,Rejected-Finance,2nd Lowest Bidder,11-Jul-2025 10:27 PM,,,,,,,AOC
