Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
03-Oct-2025 02:00 PM,10-Oct-2025 11:00 AM,03-Oct-2025 03:00 PM,09-Oct-2025 05:00 PM,NA ,NA ,03-Oct-2025 03:00 PM,09-Oct-2025 05:00 PM,10-Oct-2025 03:45 PM,1.0,Fee/PreQual/Technical,.pdf,Tender Document,"44,540",Yes,percentage,2.0%,Nil,Nil,"EE BCD-2, Orai","Executive Engineer, Betwa Canal Division-II, Orai","U P Irrigation Department (Civil)||Chief Engineer-Betwa, Jhansi||IV Circle Irrigation Works, Jhansi||BCD-II, orai",N-5/BCD-II/1159/dt- 17.09.2025,2025_UPIDC_1077007_3,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,"2,360",Nil,Nil,No,A Naveeneekaran work of Service Road of Kuthaund Branch from Km. 55.236 to 56.732,A Naveeneekaran work of Service Road of Kuthaund Branch from Km. 55.236 to 56.732,Please refer Tender documents. ,NA ,"22,27,000",Civil Works,NA ,Tender,45.0,NA ,ORAI,285001.0,NA ,NA ,NA ,"EE BCD-2, Orai",No ,No,1.0,SBI Bank,AOC,Finance,FINANICIAL BID TO BE OPENED,CHANDRA PAL SINGH,28-Oct-2025 05:15 PM,finance_1968038.pdf,BOQ Comparative Chart,"EE BCD-2, Orai",Internal,"EE BCD-1, Orai EE BCD-2, Orai",CHANDRA PAL SINGH,10-Oct-2025 03:40 PM,10-Oct-2025 03:45 PM,techsummary_1968038.pdf (1111.57 KB),Technical,TECHNICAL BID TO BE OPENED,CHANDRA PAL SINGH,10-Oct-2025 03:14 PM,technical_1968038.pdf,"EE BCD-2, Orai",Internal,"EE BCD-1, Orai EE BCD-2, Orai",CHANDRA PAL SINGH,28-Oct-2025 05:47 PM,finsummary_1968038.pdf (1111.57 KB),29-Oct-2025,"INR 1,413,117.6",60.0,CHANDRA PAL SINGH,29-Oct-2025 12:05 PM,Road.pdf (1112.00 KB),Financial bid accepted at the rate of Rs.1413117.600 by the committee,"U P Irrigation Department (Civil)||Chief Engineer-Betwa, Jhansi||IV Circle Irrigation Works, Jhansi||BCD-II, orai",2025_UPIDC_1077007_3,N-5/BCD-II/1159/dt- 17.09.2025,A Naveeneekaran work of Service Road of Kuthaund Branch from Km. 55.236 to 56.732,1.0,5594505.0,Sanjay Tiwari,INR,"1,413,117.6",1,5596299,HARGOVIND RATHAUR,09-Oct-2025 01:44 PM,Rejected-Finance,Rejected being higher rate,28-Oct-2025 05:47 PM,AOC
,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5595887,M/S AMAR PAL SINGH CONTRACTOR,09-Oct-2025 01:03 PM,Rejected-Finance,Rejected being higher rate,28-Oct-2025 05:47 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5596705,M/S K B CONSTRUCTION,09-Oct-2025 04:24 PM,Rejected-Finance,Rejected being higher rate,28-Oct-2025 05:47 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5596532,M/S PURENDRA PRAKASH PACHAURI,09-Oct-2025 02:51 PM,Rejected-Finance,Rejected being higher rate,28-Oct-2025 05:47 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5594566,M/S RAJVANSH CONTRACTIONS,08-Oct-2025 11:03 PM,Rejected-Finance,Rejected being higher rate,28-Oct-2025 05:47 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,5596094,PUSHPENDRA ENTERPRISES,09-Oct-2025 01:36 PM,Rejected-Finance,Rejected being higher rate,28-Oct-2025 05:47 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,5594505,Sanjay Tiwari,09-Oct-2025 04:48 PM,Accepted-AOC,Accepted this is L1,29-Oct-2025 12:06 PM,AOC
