Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Instrument Type,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No.1,Corrigendum Title,Corrigendum Type,View,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
01-Sep-2025,"INR 768,386.84",90.0,Munivir singh Rajput,27-Aug-2025 12:02 PM,LIO372.pdf (530.00 KB),1,5453585,SANJAY ELECTRIC COMPANY,19-Aug-2025 04:27 PM,Rejected-AOC,2,27-Aug-2025 12:03 PM,U.P. State Construction and Infrastructure Development Corporation Ltd.||Electrical Division Bareilly,2025_SCIDC_1064894_1,03/Elect./Ghaziabad/2025-26,INSTALLATION OF 04 NOS. LED SEMI HIGHMAST LIGHTS IN VARIOUS PLACES OF DISTRICT GHAZIABAD.,1.0,5431058.0,Vishal Electricals,INR,"768,386.84",Technical,All Bids are Qualified.,Munivir singh Rajput,25-Aug-2025 05:46 PM,,Shri Munivir Singh,Internal,,Munivir singh Rajput,27-Aug-2025 11:58 AM,finsummary_1941075.pdf (995.55 KB),Finance,Rate of M/s Vishal Electricals is Accepted.,Munivir singh Rajput,27-Aug-2025 11:55 AM,finance_1941075.pdf,BOQ Comparative Chart,Shri Muniveer Singh,Internal,,Munivir singh Rajput,25-Aug-2025 06:03 PM,25-Aug-2025 06:05 PM,techsummary_1941075.pdf (1309.90 KB),AOC,Executive engineer,"H.No.-128, Paschimpuri, Near Pani Ki Tanki, Sikandra agra.","16,000",No,fixed,,UPSCIDCO,GHAZIABAD,1.0,RTGS - RTGS Payment,779.0,UPSCIDCO,GHAZIABAD,No,1,Fee/PreQual/Technical,.pdf,NIT,INSTALLATION OF 04 NOS. LED SEMI HIGHMAST LIGHTS IN VARIOUS PLACES OF DISTRICT GHAZIABAD.,INSTALLATION OF 04 NOS. LED SEMI HIGHMAST LIGHTS IN VARIOUS PLACES OF DISTRICT GHAZIABAD.,Please refer Tender documents. ,NA ,"7,69,000",Electrical Works,NA ,Tender,90.0,90.0,sikandra agra,282007.0,NA ,NA ,NA ,"H.No.-128, Paschimpuri, Near Pani Ki Tanki, Sikand",No ,No,1.0,Changed in Tender Fee and Bid Opening Date,Date,,11-Aug-2025 06:00 PM,21-Aug-2025 01:00 PM,11-Aug-2025 06:00 PM,21-Aug-2025 12:00 PM,NA ,NA ,11-Aug-2025 06:00 PM,21-Aug-2025 12:00 PM,25-Aug-2025 06:05 PM,U.P. State Construction and Infrastructure Development Corporation Ltd.||Electrical Division Bareilly,03/Elect./Ghaziabad/2025-26,2025_SCIDC_1064894_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,AOC
,,,,,,2,5431058,Vishal Electricals,21-Aug-2025 11:20 AM,Accepted-AOC,1,27-Aug-2025 12:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
