Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,S.No,Instrument Type,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
07-Aug-2025,"INR 1,299,835.77",180.0,Rakesh Sikarwar,07-Aug-2025 04:31 PM,41fragr.pdf (358.00 KB),U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Agra,2025_SCIDC_1056482_1,41/AGR/MLACANTT/25-26,Construction of C.C. Road And Drain From House of Kaushal to House No. 49 at Nehru Enclave Agra.,1.0,5351739.0,RAGHAV CONSTRUCTION,INR,"1,299,835.77",1,5351940,M/S Om Constructions,18-Jul-2025 01:28 AM,Rejected-AOC,OK,07-Aug-2025 04:32 PM,Technical,All bids are ok,Rakesh Sikarwar,31-Jul-2025 03:00 PM,technical_1922480.pdf,Shri R.K. Sikarwar,Internal,,Rakesh Sikarwar,07-Aug-2025 04:29 PM,finsummary_1922480.pdf (358.39 KB),Finance,Rate of M/S RAGHAV CONSTRUCTION is Accepted.,Rakesh Sikarwar,07-Aug-2025 03:16 PM,finance_1922480.pdf,BOQ Comparative Chart,Executive Engineer,Internal,,Rakesh Sikarwar,31-Jul-2025 03:30 PM,31-Jul-2025 03:35 PM,techsummary_1922480.pdf (462.19 KB),AOC,"26,000",No,fixed,,UPSCIDC,Agra,Executive Engineer,"Ex. En. Office H.No.-128, Paschimpuri, Near Pani Ki Tanki, Sikandra, Agra.",1.0,RTGS - RTGS Payment,1,Fee/PreQual/Technical,.pdf,NIT,Construction of C.C. Road And Drain From House of Kaushal to House No. 49 at Nehru Enclave Agra.,Construction of C.C. Road And Drain From House of Kaushal to House No. 49 at Nehru Enclave Agra.,Please refer Tender documents. ,NA ,"13,00,000",Civil Works,NA ,Tender,180.0,180.0,SIKANDRA,282007.0,NA ,NA ,NA ,"H.No.-128, Paschimpuri, Near Pani Ki Tanki, Sikand",No ,No,"1,652",UPSCIDC,Agra,No,11-Jul-2025 04:00 PM,18-Jul-2025 01:00 PM,11-Jul-2025 04:00 PM,18-Jul-2025 12:00 PM,NA ,NA ,11-Jul-2025 04:00 PM,18-Jul-2025 12:00 PM,31-Jul-2025 03:35 PM,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Agra,41/AGR/MLACANTT/25-26,2025_SCIDC_1056482_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,AOC
,,,,,,,,,,,,,,,2,5351739,RAGHAV CONSTRUCTION,17-Jul-2025 10:08 PM,Accepted-AOC,OK,07-Aug-2025 04:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
