Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,S.No,Instrument Type,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No.1,Corrigendum Title,Corrigendum Type,View,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,TENDER FEE AND EMD,12-Jun-2025 10:00 AM,16-Jul-2025 03:30 PM,12-Jun-2025 10:00 AM,15-Jul-2025 05:00 PM,NA ,NA ,12-Jun-2025 10:00 AM,15-Jul-2025 05:00 PM,23-Jul-2025 12:00 PM,590.0,"EE, ECCD-1 ALIGANJ",Lucknow,No,"4,500",No,fixed,,"EE, ECCD-1 ALIGANJ LKO",Lucknow,M and R of Plaster Repairing Internal Painting other Misc Civil works In Res No LM56 LM73 LM97 and LM100 At Motijheel Hydel staff Colony Lucknow,M and R of Plaster Repairing Internal Painting other Misc Civil works In Res No LM56 LM73 LM97 and LM100 At Motijheel Hydel staff Colony Lucknow,NA ,NA ,"2,05,689",Civil Works,NA ,Tender,120.0,120.0,LUCKNOW,226024.0,NA ,NA ,NA ,"EE, ECCD-1 ALIGANJ LKO",No ,No,EE,"EE, ECCD-1 ALIGANJ LKO",1.0,RTGS - RTGS Payment,Uttar Pradesh Power Corporation Ltd.||SE Civil HQ Shakti Bhawan Extension||EE Civil HQ Attached to CE Civil 2||SE Civil HQ||EE ECCD Ist,13/ECCD-I/ 2025-26,2025_UPPCL_1047892_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,1.0,Date Corri,Date,,AOC,SE,Internal,ee,Krishna Kumar,11-Aug-2025 03:39 PM,finsummary_1903986.pdf (773.33 KB),Technical,Technical Summary,Arpit Srivastava,16-Jul-2025 04:07 PM,technical_1903986.pdf,SE,Internal,EE,Arpit Srivastava,23-Jul-2025 11:57 AM,23-Jul-2025 12:00 PM,techsummary_1903986.pdf (221.58 KB),Finance,Financial Summary,Krishna Kumar,23-Jul-2025 12:16 PM,finance_1903986.pdf,BOQ Comparative Chart,1.0,5276530.0,B M C CONSTRUCTION,10-Jul-2025 02:45 PM,Accepted-AOC,As per Lowest Value,14-Aug-2025 02:35 PM,Uttar Pradesh Power Corporation Ltd.||SE Civil HQ Shakti Bhawan Extension||EE Civil HQ Attached to CE Civil 2||SE Civil HQ||EE ECCD Ist,2025_UPPCL_1047892_1,13/ECCD-I/ 2025-26,M and R of Plaster Repairing Internal Painting other Misc Civil works In Res No LM56 LM73 LM97 and LM100 At Motijheel Hydel staff Colony Lucknow,1.0,5276530.0,B M C CONSTRUCTION,INR,"139,868.8",14-Aug-2025,"INR 205,689.41",120.0,Krishna Kumar,14-Aug-2025 02:35 PM,LOI13.pdf (406.00 KB),As per LOI,AOC
,,.pdf,PREQUAL DOCS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2.0,5271135.0,RAKESH KUMAR TIWARI,24-Jun-2025 07:59 PM,Rejected-AOC,As Per Higher Value,14-Aug-2025 02:35 PM,,,,,,,,,,,,,,,,,AOC
2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
