Cover No,Cover,Document Type,Description,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Instrument Type,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,refer tender documents,Executive Engineer,"Electricity Transmission Division, Executive Engineer, Electricity Transmission Division, 220 KV S/S Naiganj Muradganj, Jaunpur-222002",30-Jun-2025 03:30 PM,15-Jul-2025 03:30 PM,30-Jun-2025 03:30 PM,15-Jul-2025 02:00 PM,NA ,NA ,30-Jun-2025 03:30 PM,15-Jul-2025 02:00 PM,30-Jul-2025 11:00 AM,1.0,RTGS - RTGS Payment,UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TE) East Allahabad||S.E. ETC-II Varanasi||E.E. ETD-I Jaunpur,T-06/ETD (J)/2025-26.,2025_UPTCL_1052970_1,Yes,Open Tender,Lump-sum,Works,2.0,No,No,Offline,No,No,No,590.0,Executive Engineer Electricity Transmission Divis,Executive Enginee Electricity Transmission Divis,No,REPLACEMENT OF ELECTROMECHANICAL RELAY,REPLACEMENT OF ELECTROMECHANICAL RELAY,Please refer Tender documents. ,NA ,"1,48,000",Electrical Works,REPLACEMENT OF ELECTROMECHANICAL RELAY  ,Tender,180.0,30.0,220 KV S/S Jaunpur,222002.0,NA ,NA ,NA ,Office Of Executive Engineer ETD Jaunpur,No ,No,"2,000",No,fixed,,Executive Engineer Electricity Transmission Divis,Executive Engineer Electricity Transmission Divis,AOC,Technical,Admitted,Gyanendra Yadav,15-Jul-2025 03:41 PM,technical_1914643.pdf,Gyanendra Yadav,Internal,Executive Engineer,Gyanendra Yadav,30-Jul-2025 02:55 PM,finsummary_1914643.pdf (663.53 KB),Finance,Admitted,Gyanendra Yadav,30-Jul-2025 11:13 AM,,BOQ Comparative Chart,Gyanendra Yadav,Internal,Executive Engineer,Gyanendra Yadav,29-Jul-2025 04:46 PM,30-Jul-2025 11:00 AM,techsummary_1914643.pdf (663.53 KB),30-Aug-2025,"INR 174,640",30.0,Gyanendra Yadav,30-Aug-2025 08:38 PM,Aggrement16.pdf (3427.00 KB),1.0,5318578.0,exSel Corporation,INR,"151,040",UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TE) East Allahabad||S.E. ETC-II Varanasi||E.E. ETD-I Jaunpur,2025_UPTCL_1052970_1,T-06/ETD (J)/2025-26.,REPLACEMENT OF ELECTROMECHANICAL RELAY,1,5318578,exSel Corporation,12-Jul-2025 06:23 PM,Accepted-AOC,As Per Documents,30-Aug-2025 08:39 PM,AOC
2.0,Finance,.xls,boq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5330738,SARASWAT ELECTRICALS,15-Jul-2025 09:24 AM,Rejected-Finance,High Bid As per tender Documents,30-Jul-2025 02:55 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5330756,SATKAR TRADERS,15-Jul-2025 09:25 AM,Rejected-Finance,High Bid As per tender Documents,30-Jul-2025 02:55 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5327869,Technocrat Electrical,14-Jul-2025 05:45 PM,Rejected-Finance,High Bid As per tender Documents,30-Jul-2025 02:55 PM,AOC
