Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,S.No,Instrument Type,Name,Address,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage
U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Agra,20/FZD/MLA/25-26,2025_SCIDC_1040262_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,"13,700",Yes,fixed,,upscidco,firozabad,17-May-2025 06:00 PM,24-May-2025 12:00 PM,17-May-2025 06:00 PM,24-May-2025 11:00 AM,NA ,NA ,17-May-2025 06:00 PM,24-May-2025 11:00 AM,28-May-2025 04:25 PM,"1,062",upscidco,firozabad,Yes,"REPAIR and RENOVATION WORK OF AMBEDAKAR PARK AT VILL- NAGLA GANGA, DIST.-FIROZABAD","REPAIR and RENOVATION WORK OF AMBEDAKAR PARK AT VILL- NAGLA GANGA, DIST.-FIROZABAD",Please refer Tender documents. ,NA ,"6,85,663",Civil Works,NA ,Tender,120.0,120.0,firozabad,283203.0,NA ,NA ,NA ,128 Puschimpuri Pani Tanki ke pass Shikandra Agra,No ,No,1.0,Fee/PreQual/Technical,.pdf,NIT,1.0,RTGS - RTGS Payment,Ex.En.,128 Puschimpuri Pani Tanki ke pass Shikandra Agra,AOC,R.K. Sikarwar E.E.,Internal,,Pramod Kumar,31-May-2025 02:52 PM,finsummary_1886550.pdf (1238.36 KB),Technical,all bids are ok,Pramod Kumar,28-May-2025 04:21 PM,technical_1886550.pdf,R.K. Sikarwar E.E,Internal,,Pramod Kumar,28-May-2025 04:22 PM,28-May-2025 04:25 PM,techsummary_1886550.pdf (557.73 KB),Finance,Rate of M/s Pratap Singh Contractor is Accepted,Pramod Kumar,31-May-2025 02:47 PM,finance_1886550.pdf,BOQ Comparative Chart,1,5211346,M/s MAA BUILDERS,23-May-2025 08:49 PM,Rejected-AOC,ok,01-Aug-2025 05:19 PM,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Agra,2025_SCIDC_1040262_1,20/FZD/MLA/25-26,"REPAIR and RENOVATION WORK OF AMBEDAKAR PARK AT VILL- NAGLA GANGA, DIST.-FIROZABAD",1.0,5211526.0,M/s Pratap Singh Contractor,INR,"685,457.44",01-Aug-2025,"INR 685,457.44",120.0,Pramod Kumar,01-Aug-2025 05:19 PM,20f.pdf (1238.00 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,5211526,M/s Pratap Singh Contractor,23-May-2025 10:46 PM,Accepted-AOC,ok,01-Aug-2025 05:19 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,3,5211816,M/s RAM KISHOR RATHOR,24-May-2025 08:38 AM,Rejected-AOC,ok,01-Aug-2025 05:19 PM,,,,,,,,,,,,,,,,AOC
