S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Instrument Type,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
1.0,5396085.0,M/s Maa Builders,INR,"1,219,368.08",U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Agra,2025_SCIDC_1060382_1,50/FZD/MLA/25-26,"Construction of Interlocking Road from Bamba Ki Puliya to Suraj Kumar Ji House at Vill. -Babain, Block- Hathwant Distt. Firozabad",1,5396085,M/s Maa Builders,02-Aug-2025 12:16 AM,Accepted-AOC,OK,22-Aug-2025 01:36 PM,22-Aug-2025,"INR 1,219,368.08",180.0,Rakesh Sikarwar,22-Aug-2025 01:36 PM,50fzf.pdf (536.00 KB),Shri RAKESH KUMAR SIKARWAR,Internal,,Rakesh Sikarwar,22-Aug-2025 01:33 PM,finsummary_1931167.pdf (535.85 KB),Technical,All bids are ok,Pramod Kumar,07-Aug-2025 11:34 AM,technical_1931167.pdf,Executive Engineer,Internal,,Pramod Kumar,07-Aug-2025 12:51 PM,07-Aug-2025 01:00 PM,techsummary_1931167.pdf (910.49 KB),Finance,Rate of M/s Maa Builders is accepted.,Rakesh Sikarwar,22-Aug-2025 12:44 PM,finance_1931167.pdf,BOQ Comparative Chart,AOC,26-Jul-2025 02:20 PM,02-Aug-2025 12:00 PM,26-Jul-2025 02:20 PM,02-Aug-2025 12:00 PM,NA ,NA ,26-Jul-2025 02:20 PM,02-Aug-2025 12:00 PM,07-Aug-2025 01:00 PM,1.0,RTGS - RTGS Payment,"24,500",No,fixed,,UPSCIDCO,FIROZABAD,Executive engineer,"H.No.-128, Paschimpuri, Near Pani Ki Tanki, Sikandra agra",1,Fee/PreQual/Technical,.pdf,NIT,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Agra,50/FZD/MLA/25-26,2025_SCIDC_1060382_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,"Construction of Interlocking Road from Bamba Ki Puliya to Suraj Kumar Ji House at Vill. -Babain, Block- Hathwant Distt. Firozabad","Construction of Interlocking Road from Bamba Ki Puliya to Suraj Kumar Ji House at Vill. -Babain, Block- Hathwant Distt. Firozabad",Please refer Tender documents. ,NA ,"12,19,000",Civil Works,NA ,Tender,180.0,180.0,sikandra agra,282007.0,NA ,NA ,NA ,"H.No.-128, Paschimpuri, Near Pani Ki Tanki, Sikand",No ,No,"1,652",UPSCIDCO,FIROZABAD,No,AOC
,,,,,,,,,2,5396244,M/s MAA BUILDERS,02-Aug-2025 02:37 AM,Rejected-AOC,OK,22-Aug-2025 01:36 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
