Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Cover No,Cover,Document Type,Description,Tender Stage
07-Oct-2025,"INR 2,283,157.8",45.0,PRANAV SINGH,07-Oct-2025 03:12 PM,EE10.pdf (428.00 KB),1,5194718,SHIV RAM ENTERPRISES,16-May-2025 09:02 PM,Rejected-Finance,higher bid rate,07-Oct-2025 03:09 PM,U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||S E Irrigation Workshop Circle - I Kanpur||E E Barrage Mechanical Maintenance Div Kanpur,2025_UPIDM_1036099_2,10/EE/BMMDK/2025-26,Epoxy painting at the upstream side of gates of Lahchura dam located in district Mahoba.,1.0,5201113.0,swastik traders,INR,"2,283,157.8",Technical,2 No technical bids are opened by tender opening committee.,PRANAV SINGH,21-May-2025 11:44 AM,,E E,Internal,,PRANAV SINGH,07-Oct-2025 03:09 PM,finsummary_1884557.pdf (427.85 KB),Finance,All 2 No financial bids are opened by tender opening committee.,PRANAV SINGH,06-Oct-2025 12:47 PM,,BOQ Comparative Chart,E E,Internal,,PRANAV SINGH,21-May-2025 11:51 AM,21-May-2025 11:55 AM,techsummary_1884557.pdf (702.07 KB),AOC,Executive Engineer,"Office of the Executive Engineer,Barrage Mechanical Maintenance Division, Kanpur 67-A, Cantt, Kanpur, Uttar Pradesh 208004.",15-May-2025 10:05 AM,20-May-2025 11:05 AM,15-May-2025 10:05 AM,20-May-2025 10:05 AM,NA ,NA ,15-May-2025 10:05 AM,20-May-2025 10:05 AM,21-May-2025 11:55 AM,Epoxy painting at the upstream side of gates of Lahchura dam located in district Mahoba.,Epoxy painting at the upstream side of gates of Lahchura dam located in district Mahoba.,Please refer Tender documents. ,NA ,,Miscellaneous Works,NA ,Tender,120.0,45.0,Lahchura dam located in district Mahoba.,285123.0,NA ,NA ,NA ,"Office of E.E., B.M.M.D, 67-A, Cantt., Kanpur",No ,No,590.0,Nil,Nil,No,U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||S E Irrigation Workshop Circle - I Kanpur||E E Barrage Mechanical Maintenance Div Kanpur,10/EE/BMMDK/2025-26,2025_UPIDM_1036099_2,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,"50,500",No,fixed,,Nil,Nil,1.0,SBI Bank,1,Fee/PreQual/Technical,.pdf,"Tender Fee, EMD, Pre bid Qualification",AOC
,,,,,,2,5201113,swastik traders,19-May-2025 09:20 PM,Accepted-AOC,lowest bid rate,07-Oct-2025 03:12 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,AOC
