Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date,Department
2018_DOLBU_178353_3,274/npp/nirman kary-2017-18 dt.17-03-2018,Construction of both side drains and color interliking road from the house of Jainarayan Sahu in the ward no. 17 to the corner of Ajay Kumar Gupta from the house of Jainarayan Sahu.,,,,,,,,,,,,,,,,Directorate of Local Bodies UP||Nagar Palika Parishad Gangaghat Unnao,,,,,,"582,520",,2018-07-12,Directorate of Local Bodies UP||Nagar Palika Parishad Gangaghat Unnao
2018_DOLBU_178449_1,memo/npp/nirman kary-2017-18 dt.28-02-2018,Construction of both side drains and color interloking road to Durga Chak Ramnagar Awasthi house from Chakra Durga Temple to Ward no. 21.,,,,,,,,,,,,,,,,Directorate of Local Bodies UP||Nagar Palika Parishad Gangaghat Unnao,,,,,,"1,656,781.05",,2018-07-12,Directorate of Local Bodies UP||Nagar Palika Parishad Gangaghat Unnao
2018_DOLBU_175660_29,255/npp/nirman kary-2017-18 dt.28-02-2018,Construction of both side drains and color interlocking road from Babloo Singh house to Rahul Telecom in Ward no 10 and 24 and 27,,,,,,,,,,,,,,,,Directorate of Local Bodies UP||Nagar Palika Parishad Gangaghat Unnao,,,,,,"2,282,426.66",,2018-07-02,Directorate of Local Bodies UP||Nagar Palika Parishad Gangaghat Unnao
2018_DOLBU_178449_2,memo/npp/nirman kary-2017-18 dt.28-02-2018,Construction work of Junk house in the ward no 09 from Gajji house to the color interloking road and the drain in the middle.,,,,,,,,,,,,,,,,Directorate of Local Bodies UP||Nagar Palika Parishad Gangaghat Unnao,,,,,,"1,076,716.43",,2018-07-12,Directorate of Local Bodies UP||Nagar Palika Parishad Gangaghat Unnao
2018_DOLBU_178449_5,memo/npp/nirman kary-2017-18 dt.28-02-2018,Construction of two side drains and color interlaken road up to Pappu Savita plot from Dhaniram Gautam house in Ward no 04.,,,,,,,,,,,,,,,,Directorate of Local Bodies UP||Nagar Palika Parishad Gangaghat Unnao,,,,,,"1,698,507.92",,2018-07-12,Directorate of Local Bodies UP||Nagar Palika Parishad Gangaghat Unnao
2018_DOLBU_178449_6,memo/npp/nirman kary-2017-18 dt.28-02-2018,Construction of two side cc caved grooves from Yadav house to house of Shukla Jee Rikshaw Company from Bihari house in Ward no. 17.,,,,,,,,,,,,,,,,Directorate of Local Bodies UP||Nagar Palika Parishad Gangaghat Unnao,,,,,,"1,417,712.01",,2018-07-12,Directorate of Local Bodies UP||Nagar Palika Parishad Gangaghat Unnao
2018_DOLBU_176075_10,259/npp/jalapoorti-2017-18 dt.28-02-2018,1.5 hp Submersible Pump-15,,,,,,,,,,,,,,,,Directorate of Local Bodies UP||Nagar Palika Parishad Gangaghat Unnao,,,,,,"2,400,000",,2018-07-25,Directorate of Local Bodies UP||Nagar Palika Parishad Gangaghat Unnao
2018_DOLBU_176075_13,259/npp/jalapoorti-2017-18 dt.28-02-2018,1.5 hp Submersible Pump-16,,,,,,,,,,,,,,,,Directorate of Local Bodies UP||Nagar Palika Parishad Gangaghat Unnao,,,,,,"2,560,000",,2018-07-25,Directorate of Local Bodies UP||Nagar Palika Parishad Gangaghat Unnao
2018_UPTCL_203690_1,E-TENDER NO.20 E.T.C-II (K)/2018-19,FOR ANNUAL MAINTENANCE OF 132 KV S/S KUNERA ETAWAH UNDER E.T.D.-ETAWAH .,FOR ANNUAL MAINTENANCE OF 132 KV S/S KUNERA ETAWAH UNDER E.T.D.-ETAWAH .,Works,Open Tender,Fixed-rate,Electrical Works,No,No,NA ,15-May-2018 04:00 PM,NA ,120.0,No ,No,Offline,18-Jun-2018 01:15 PM,"UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TSC) South Central Jhansi||SE ETC-II, Kanpur",ETAWAH,206001.0,2.0,"7,20,000",DURGA ELECTRICALS COMPANY,"699,900",Accepted-AOC,2018-07-16,"UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TSC) South Central Jhansi||SE ETC-II, Kanpur"
2018_UPTCL_203698_1,E-TENDER NO. 21 - E.T.C-II(K)/2018-19,FOR ANNUAL MAINTENANCE OF SPLIT AIR CONDITIONER AND WINDOW A C INSTALLED AT VVIP GUEST HOUSE SAIFAI UNDER E T D ETAWAH,FOR ANNUAL MAINTENANCE OF SPLIT AIR CONDITIONER AND WINDOW A C INSTALLED AT VVIP GUEST HOUSE SAIFAI UNDER E T D ETAWAH,Works,Open Tender,Fixed-rate,Electrical Works,No,No,NA ,15-May-2018 04:00 PM,NA ,120.0,No ,No,Offline,18-Jun-2018 01:15 PM,"UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TSC) South Central Jhansi||SE ETC-II, Kanpur",ETAWAH,206001.0,2.0,"1,99,800",M/S DURGA MAA TRADERS,"195,880",Accepted-AOC,2018-07-12,"UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TSC) South Central Jhansi||SE ETC-II, Kanpur"
2018_UPTCL_203761_1,E -TENDER NO.31 E.T.C-II(K)2018-19,FOR THE CONSTRUCTION OF 01 NO 132KV BAY AT 132 KV JASWANTNAGAR UNDER ETD ETAWAH,FOR THE CONSTRUCTION OF 01 NO 132KV BAY AT 132 KV JASWANTNAGAR UNDER ETD ETAWAH,Works,Open Tender,Fixed-rate,Electrical Works,No,No,NA ,15-May-2018 04:00 PM,NA ,120.0,No ,No,Offline,18-Jun-2018 01:15 PM,"UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TSC) South Central Jhansi||SE ETC-II, Kanpur",ETAWAH,206001.0,2.0,"1,54,000",DURGA ELECTRICALS COMPANY,"151,550",Accepted-AOC,2018-07-16,"UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TSC) South Central Jhansi||SE ETC-II, Kanpur"
2018_UPTCL_207428_1,E TENDER NO.39 E.T.C-II(K)2018-19,FOR OVER HAULING OF 33 KV FEEDER AT 220 KV S/S NAUBASTA KANPUR. UNDER ETD-II KANPUR.,FOR OVER HAULING OF 33 KV FEEDER AT 220 KV S/S NAUBASTA KANPUR. UNDER ETD-II KANPUR.,Works,Open Tender,Fixed-rate,Electrical Works,No,No,NA ,25-May-2018 10:00 AM,NA ,45.0,No ,No,Offline,23-Jun-2018 01:00 PM,"UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TSC) South Central Jhansi||SE ETC-II, Kanpur",KANPUR,208006.0,2.0,"2,00,000",TRANS ENGINEEERING WORKS,"149,000",Rejected-AOC,2018-07-12,"UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TSC) South Central Jhansi||SE ETC-II, Kanpur"
2018_UPTCL_207434_1,E TENDER NO.40 E.T.C-II(K)2018-19,"FOR FIXING OF LAMP AND OTHER ASSOCIATED ACCESSORIES FOR LIGHTING ARRANGEMENT IN SWITCH YARD OF 220 KV S/S SARH, KANPUR UNDER ETD-II KANPUR.","FOR FIXING OF LAMP AND OTHER ASSOCIATED ACCESSORIES FOR LIGHTING ARRANGEMENT IN SWITCH YARD OF 220 KV S/S SARH, KANPUR UNDER ETD-II KANPUR.",Works,Open Tender,Fixed-rate,Electrical Works,No,No,NA ,25-May-2018 10:00 AM,NA ,45.0,No ,No,Offline,23-Jun-2018 01:00 PM,"UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TSC) South Central Jhansi||SE ETC-II, Kanpur",KANPUR,208006.0,2.0,"1,90,700",TRANS ENGINEEERING WORKS,"161,700",Rejected-AOC,2018-07-12,"UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TSC) South Central Jhansi||SE ETC-II, Kanpur"
2018_UPTCL_207468_1,SHORT TERM E-TENDER NO. 44 E.T.C-II (K)/2018-19,FOR AUUNAL CUTTING OF GRASS/KANNS AND SMALL BUSHES IN SWITCH YARD AT 220 KV S S NAUBASTA KANPUR UNDE ETD II KANPUR,FOR AUUNAL CUTTING OF GRASS/KANNS AND SMALL BUSHES IN SWITCH YARD AT 220 KV S S NAUBASTA KANPUR UNDE ETD II KANPUR,Works,Open Tender,Fixed-rate,Electrical Works,No,No,NA ,25-May-2018 10:00 AM,NA ,120.0,No ,No,Offline,23-Jun-2018 01:00 PM,"UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TSC) South Central Jhansi||SE ETC-II, Kanpur",KANPUR,208006.0,2.0,"1,94,750",M/S Sayan Enterprises,"190,900",Accepted-AOC,2018-07-16,"UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TSC) South Central Jhansi||SE ETC-II, Kanpur"
2018_UPTCL_216157_1,E TENDER NO.47 E.T.C-II(K)2018-19,Work,Work,Works,Open Tender,Fixed-rate,Electrical Works,No,No,NA ,12-Jun-2018 10:00 AM,NA ,120.0,No ,No,Offline,11-Jul-2018 01:00 PM,"UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TSC) South Central Jhansi||SE ETC-II, Kanpur",Fatehagrh,209601.0,2.0,"1,50,000",M/S DHIRENDRA SINGH,"147,000",Rejected-AOC,2018-07-16,"UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TSC) South Central Jhansi||SE ETC-II, Kanpur"
2018_UPTCL_216163_1,E TENDER NO.48 E.T.C-II(K)2018-19,Work,Work,Works,Open Tender,Fixed-rate,Electrical Works,No,No,NA ,12-Jun-2018 10:00 AM,NA ,120.0,No ,No,Offline,11-Jul-2018 01:00 PM,"UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TSC) South Central Jhansi||SE ETC-II, Kanpur",Fatehagrh,209601.0,2.0,"90,000",M/S DHIRENDRA SINGH,"86,800",Rejected-AOC,2018-07-16,"UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TSC) South Central Jhansi||SE ETC-II, Kanpur"
2018_UPTCL_216170_1,E TENDER NO.49 E.T.C-II(K)2018-19,Supply,Supply,Goods,Open Tender,Fixed-rate,Supply of Materials,No,No,NA ,12-Jun-2018 10:00 AM,NA ,120.0,No ,No,Offline,11-Jul-2018 01:00 PM,"UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TSC) South Central Jhansi||SE ETC-II, Kanpur",Fatehagrh,209601.0,2.0,"1,99,500",INDRA ENTERPRISES,"127,500",Accepted-AOC,2018-07-16,"UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TSC) South Central Jhansi||SE ETC-II, Kanpur"
2018_UPTCL_216193_1,E TENDER NO.52 E.T.C-II(K)2018-19,Work,Work,Works,Open Tender,Fixed-rate,Electrical Works,No,No,NA ,12-Jun-2025 07:25 PM,NA ,120.0,No ,No,Offline,11-Jul-2018 01:00 PM,"UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TSC) South Central Jhansi||SE ETC-II, Kanpur",Fatehagrh,209601.0,2.0,"2,00,000",sai enterprises,"192,420",Rejected-AOC,2018-07-16,"UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TSC) South Central Jhansi||SE ETC-II, Kanpur"
2018_UPTCL_218050_1,V SHORT TERM E-TENDER NO. 57 E.T.C-II (K)/2018-19,Work,Work,Works,Open Tender,Fixed-rate,Electrical Works,No,No,NA ,16-Jun-2018 06:00 PM,NA ,90.0,No ,No,Offline,23-Jun-2018 01:00 PM,"UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TSC) South Central Jhansi||SE ETC-II, Kanpur",KANPUR,208006.0,2.0,"1,97,000",Katyani Construction Co.,"129,588",Rejected-AOC,2018-07-01,"UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TSC) South Central Jhansi||SE ETC-II, Kanpur"
2018_UPTCL_218059_1,V SHORT TERM E-TENDER NO. 61 E.T.C-II (K)/2018-19,Work,Work,Works,Open Tender,Fixed-rate,Electrical Works,No,No,NA ,16-Jun-2018 06:24 PM,NA ,90.0,No ,No,Offline,23-Jun-2018 01:00 PM,"UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TSC) South Central Jhansi||SE ETC-II, Kanpur",ETAWAH,206001.0,2.0,"71,000",Katyani Construction Co.,"56,780",Rejected-AOC,2018-07-01,"UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TSC) South Central Jhansi||SE ETC-II, Kanpur"
2018_UPTCL_218061_1,V SHORT TERM E-TENDER NO. 62 E.T.C-II (K)/2018-19,Work,Work,Works,Open Tender,Multi-stage,Electrical Works,No,No,NA ,16-Jun-2018 06:00 PM,NA ,90.0,No ,No,Offline,23-Jun-2018 01:00 PM,"UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TSC) South Central Jhansi||SE ETC-II, Kanpur",ETAWAH,206001.0,2.0,"61,000",Katyani Construction Co.,"46,030",Rejected-AOC,2018-07-01,"UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TSC) South Central Jhansi||SE ETC-II, Kanpur"
2018_UPTCL_218062_1,V SHORT TERM E-TENDER NO. 63 E.T.C-II (K)/2018-19,Work,Work,Works,Open Tender,Fixed-rate,Electrical Works,No,No,NA ,16-Jun-2018 06:00 PM,NA ,90.0,No ,No,Offline,23-Jun-2018 01:00 PM,"UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TSC) South Central Jhansi||SE ETC-II, Kanpur",ETAWAH,206001.0,2.0,"2,00,000",Katyani Construction Co.,"129,235",Accepted-AOC,2018-07-01,"UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TSC) South Central Jhansi||SE ETC-II, Kanpur"
2018_UPTCL_218063_1,V SHORT TERM E-TENDER NO. 64 E.T.C-II (K)/2018-19,Work,Work,Works,Open Tender,Fixed-rate,Electrical Works,No,No,NA ,16-Jun-2018 06:00 PM,NA ,90.0,No ,No,Offline,23-Jun-2018 01:00 PM,"UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TSC) South Central Jhansi||SE ETC-II, Kanpur",ETAWAH,206001.0,2.0,"2,00,000",Katyani Construction Co.,"118,275",Accepted-AOC,2018-07-01,"UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TSC) South Central Jhansi||SE ETC-II, Kanpur"
2018_UPTCL_218064_1,V SHORT TERM E-TENDER NO. 65 E.T.C-II (K)/2018-19,Work,Work,Works,Open Tender,Fixed-rate,Electrical Works,No,No,NA ,16-Jun-2018 06:00 PM,NA ,90.0,No ,No,Offline,23-Jun-2018 01:00 PM,"UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TSC) South Central Jhansi||SE ETC-II, Kanpur",KANPUR,208006.0,2.0,"1,68,000",Katyani Construction Co.,"115,344",Rejected-AOC,2018-07-01,"UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TSC) South Central Jhansi||SE ETC-II, Kanpur"
2018_UPTCL_218067_1,V SHORT TERM E-TENDER NO. 67 E.T.C-II (K)/2018-19,Work,Work,Works,Open Tender,Fixed-rate,Electrical Works,No,No,NA ,16-Jun-2018 06:00 PM,NA ,90.0,No ,No,Offline,23-Jun-2018 01:00 PM,"UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TSC) South Central Jhansi||SE ETC-II, Kanpur",KANPUR,208006.0,2.0,"1,70,000",M/S Sayan Enterprises,"125,050",Rejected-AOC,2018-07-16,"UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TSC) South Central Jhansi||SE ETC-II, Kanpur"
2018_UPTCL_218068_1,V SHORT TERM E-TENDER NO. 68 E.T.C-II (K)/2018-19,Work,Work,Works,Open Tender,Fixed-rate,Electrical Works,No,No,NA ,16-Jun-2018 06:00 PM,NA ,90.0,No ,No,Offline,23-Jun-2018 01:00 PM,"UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TSC) South Central Jhansi||SE ETC-II, Kanpur",KANPUR,208006.0,2.0,"1,72,300",Katyani Construction Co.,"118,344",Accepted-AOC,2018-07-01,"UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TSC) South Central Jhansi||SE ETC-II, Kanpur"
2018_UPTCL_222725_1,SHORT TERM E-TENDER NO. 70 E.T.C-II (K)/2018-19,Work,Work,Works,Open Tender,Fixed-rate,Electrical Works,No,No,NA ,29-Jun-2018 10:00 AM,NA ,120.0,No ,No,Offline,10-Jul-2018 12:00 PM,"UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TSC) South Central Jhansi||SE ETC-II, Kanpur",ETAWAH,206001.0,2.0,"20,20,000",Gupta Construction Co.,"1,174,000",Accepted-AOC,2018-07-16,"UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TSC) South Central Jhansi||SE ETC-II, Kanpur"
2018_UPTCL_222754_1,SHORT TERM E-TENDER NO. 72 E.T.C-II (K)/2018-19,Work,Work,Works,Open Tender,Fixed-rate,Electrical Works,No,No,NA ,29-Jun-2018 10:00 AM,NA ,120.0,No ,No,Offline,10-Jul-2018 12:00 PM,"UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TSC) South Central Jhansi||SE ETC-II, Kanpur",ETAWAH,206001.0,2.0,"16,22,000",Gupta Construction Co.,"1,036,000",Accepted-AOC,2018-07-16,"UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TSC) South Central Jhansi||SE ETC-II, Kanpur"
2018_UPTCL_222771_1,SHORT TREM E-TENDER NO. 74 - E.T.D-II(K)/2018-19,Work,Work,Works,Open Tender,Fixed-rate,Electrical Works,No,No,NA ,29-Jun-2018 10:00 AM,NA ,120.0,No ,No,Offline,10-Jul-2018 12:00 PM,"UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TSC) South Central Jhansi||SE ETC-II, Kanpur",ETAWAH,206001.0,2.0,"19,60,000",Gupta Construction Co.,"1,174,000",Accepted-AOC,2018-07-16,"UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TSC) South Central Jhansi||SE ETC-II, Kanpur"
2018_UPTCL_222783_1,SHORT TREM E-TENDER NO. 76 - E.T.D-II(K)/2018-19,Work,Work,Works,Open Tender,Fixed-rate,Electrical Works,No,No,NA ,29-Jun-2018 10:00 AM,NA ,120.0,No ,No,Offline,10-Jul-2018 12:00 PM,"UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TSC) South Central Jhansi||SE ETC-II, Kanpur",KANPUR,208020.0,2.0,"1,99,330",Katyani Construction Co.,"119,664",Rejected-AOC,2018-07-16,"UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TSC) South Central Jhansi||SE ETC-II, Kanpur"
2018_UPTCL_222800_1,SHORT TREM E-TENDER NO. 79 - E.T.D-II(K)/2018-19,Work,Work,Works,Open Tender,Fixed-rate,Electrical Works,No,No,NA ,29-Jun-2018 10:00 AM,NA ,120.0,No ,No,Offline,10-Jul-2018 12:00 PM,"UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TSC) South Central Jhansi||SE ETC-II, Kanpur",KANPUR,208020.0,2.0,"1,89,280",Katyani Construction Co.,"122,275",Rejected-AOC,2018-07-16,"UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TSC) South Central Jhansi||SE ETC-II, Kanpur"
