Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date,Department
2019_UPTCL_290690_1,T-44/ETD(E)/2018-19,STRENGTHENING OF TOWER AT 132KV SAIFAI-ETAWAH LINE LOC NO. 129A0,STRENGTHENING OF TOWER AT 132KV SAIFAI-ETAWAH LINE LOC NO. 129A0,Works,Open Tender,Item Rate,Electrical Works,No,No,NA ,04-Jan-2019 10:00 AM,NA ,120.0,No ,No,Offline,31-Jan-2019 03:00 PM,UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TS) South Agra||SE ETC-II Kanpur||EE ETD ETAWAH,Etawah,206001.0,2.0,"3,34,500",Katyani Construction Co.,"322,600",Accepted-AOC,2019-04-08,UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TS) South Agra||SE ETC-II Kanpur||EE ETD ETAWAH
2019_UPTCL_337236_2,ST Tender No 115/ETC-II/2018-19,Providing Computer operator,Providing Computer operator,Works,Open Tender,Fixed-rate,Electrical Works,No,No,NA ,03-Apr-2019 11:00 AM,NA ,120.0,No ,No,Offline,08-Apr-2019 12:00 PM,"UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TSC) South Central Jhansi||SE ETC-II, Kanpur",Kanpur,208020.0,2.0,"9,00,000",Katyani Construction Co.,"783,240",Accepted-AOC,2019-04-16,"UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TSC) South Central Jhansi||SE ETC-II, Kanpur"
2019_UPTCL_341052_1,T-63ETD(E)/2018-19,"THE WORK OF CHECKING TIGHTENING OF SECTION TOWER OF 132KV BHARTHANA-AURAIYA, 132KV AURAIYA- SIKANDRA, 132KV BHARTHANA-BIDHUNA, 132KV BIDHUNA-DIBIYAPUR AND 132KV PANKI-DIBIYAPUR TRANSMISSION LINE UNDER ELECTRICITY TRANSMISSION DIVISION-ETAWAH","THE WORK OF CHECKING TIGHTENING OF SECTION TOWER OF 132KV BHARTHANA-AURAIYA, 132KV AURAIYA- SIKANDRA, 132KV BHARTHANA-BIDHUNA, 132KV BIDHUNA-DIBIYAPUR AND 132KV PANKI-DIBIYAPUR TRANSMISSION LINE UNDER ELECTRICITY TRANSMISSION DIVISION-ETAWAH",Works,Open Tender,Item Rate,Electrical Works,No,No,NA ,30-Mar-2025 09:21 PM,NA ,60.0,No ,No,Offline,09-Apr-2019 03:00 PM,UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TS) South Agra||SE ETC-II Kanpur||EE ETD ETAWAH,Auraiya,206122.0,2.0,"2,00,000",Katyani Construction Co.,"194,575",Accepted-AOC,2019-04-16,UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TS) South Agra||SE ETC-II Kanpur||EE ETD ETAWAH
2019_UPTCL_341055_1,T-65ETD(E)/2018-19,"THE TIGHTENING OF SECTION TOWER JUMPER AND REFIXING OF MISSING TOWER PARTS OF 132KV SAIFAI-CHAKARNAGAR AND SAIFAI-TAKHA, 132KV TRANSMISSION LINE UNDER ELECTRICITY TRANSMISSION DIVISION-ETAWAH","THE TIGHTENING OF SECTION TOWER JUMPER AND REFIXING OF MISSING TOWER PARTS OF 132KV SAIFAI-CHAKARNAGAR AND SAIFAI-TAKHA, 132KV TRANSMISSION LINE UNDER ELECTRICITY TRANSMISSION DIVISION-ETAWAH",Works,Open Tender,Item Rate,Electrical Works,No,No,NA ,30-Mar-2019 12:00 PM,NA ,60.0,No ,No,Offline,09-Apr-2019 09:21 PM,UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TS) South Agra||SE ETC-II Kanpur||EE ETD ETAWAH,Etawah,206001.0,2.0,"2,00,000",Katyani Construction Co.,"194,875",Accepted-AOC,2019-04-16,UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TS) South Agra||SE ETC-II Kanpur||EE ETD ETAWAH
2019_RVUNL_300085_1,T-05/SE-III/BTPS/EMD-II/18-19,T-05/SE-III/BTPS/EMD-II/18-19,Emergency break down preventive maintenance of 6.6 KV station switchgear 9th 10th 11th unit switchgear coal handling and ash handling switchgear including daily monitoring checking and cleaning of 6.6 KV switchgear of 3x200 MW BTPS,Works,Open Tender,Fixed-rate,Electrical Works,No,No,NA ,29-Jan-2019 09:00 AM,NA ,120.0,No ,No,Offline,02-Mar-2019 04:00 PM,UP Rajya Vidyut Utpadan Nigam Ltd||Obra Thermal Power Project- UPRVUNL- Sonebhadra,"Obra Thermal Power Station, Obra Sonebhadra UP",231219.0,2.0,"5,16,000",M/S. JYOTI SERVICE CENTRE,"520,000",Rejected-Finance,2019-04-27,UP Rajya Vidyut Utpadan Nigam Ltd||Obra Thermal Power Project- UPRVUNL- Sonebhadra
2019_RVUNL_300567_2,T-04/SE-III/BTPS/EMD-II/18-19,maintenance of 0.4 kv LT motors,Repairing Reconditioning of bearing housing stator grease cap rotor shaft foundation leg and pad of 0.4 KV LT motors for units of 5x200MW BThermal Power Station Obra,Works,Open Tender,Fixed-rate,Electrical Works,No,No,NA ,04-Feb-2019 09:00 AM,NA ,120.0,No ,No,Offline,02-Mar-2019 04:00 PM,UP Rajya Vidyut Utpadan Nigam Ltd||Obra Thermal Power Project- UPRVUNL- Sonebhadra,btps obra,231219.0,2.0,"2,52,000",KUMAON MOULDERS AND ENGINEERING WORKS,"246,773",Rejected-Finance,2019-04-06,UP Rajya Vidyut Utpadan Nigam Ltd||Obra Thermal Power Project- UPRVUNL- Sonebhadra
2019_RVUNL_303739_1,T-7/SE-III/BTPS/EMD-II/18-19,Breakdown Preventive Maintenance Overhauling and Shifting of 0.4KV LT Motors of 5x200 MW BTPS Obra,Breakdown Preventive Maintenance Overhauling and Shifting of 0.4KV LT Motors of 5x200 MW BTPS Obra,Works,Open Tender,Fixed-rate,Electrical Works,No,No,NA ,05-Feb-2019 06:00 PM,NA ,120.0,No ,No,Offline,18-Mar-2019 04:00 PM,UP Rajya Vidyut Utpadan Nigam Ltd||Obra Thermal Power Project- UPRVUNL- Sonebhadra,Office of S E O and MC III BTPS obra,231219.0,2.0,"4,89,000",M/S B. B. S. CONSTRUCTION,"488,000",Accepted-AOC,2019-04-10,UP Rajya Vidyut Utpadan Nigam Ltd||Obra Thermal Power Project- UPRVUNL- Sonebhadra
2019_SCIDC_336794_1,970/EE/AZH/18-19 Dt.12.03.2019,Supply and filling of earth C.H.C.Pardaha in Distt-Mau,Supply and filling of earth C.H.C.Pardaha in Distt-Mau,Works,Open Tender,Percentage,Construction Works,No,No,NA ,13-Mar-2019 09:00 AM,NA ,90.0,No ,No,Offline,19-Mar-2019 02:00 PM,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Azamgarh,Executive Engineer UPSCIDCO Ltd Azamgarh,276001.0,2.0,"3,45,470",ROYAL TRADERS,"322,985.09",Rejected-Finance,2019-04-20,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Azamgarh
2019_SCIDC_336812_1,971/EE/AZH/18-19 Dt. 12.03.2019,Material Supply Jila Sanik Kalyan Punarwas Office Distt-Mau,Material Supply Jila Sanik Kalyan Punarwas Office Mau,Goods,Open Tender,Percentage,Supply of Materials,No,No,NA ,13-Mar-2019 09:00 AM,NA ,90.0,No ,No,Offline,19-Mar-2019 02:10 PM,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Azamgarh,Executive Engineer UPSCIDCO Ltd Azamgarh,276001.0,2.0,"2,41,788",ROYAL TRADERS,"265,918.44",Rejected-Finance,2019-04-20,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Azamgarh
2019_SCIDC_336824_1,972/EE/AZH/18-19 Dt.12.03.2019,Material Supply Jila Sanik Kalyan Punarwas Office Distt-Mau,Material Supply Jila Sanik Kalyan Punarwas Office Distt-Mau,Goods,Open Tender,Percentage,Supply of Materials,No,No,NA ,13-Mar-2019 09:00 AM,NA ,90.0,No ,No,Offline,19-Mar-2019 02:20 PM,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Azamgarh,Executive Engineer UPSCIDCO Ltd Azamgarh,276001.0,2.0,"8,06,615",ROYAL TRADERS,"887,034.52",Rejected-Finance,2019-04-20,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Azamgarh
